AgentId;TimeStep;TotalAwardedPowerInMW;ElectricityPriceInEURperMWH;DispatchSystemCostInEUR
1;617148000;4180.0;29.284183333333324;4165.0248461239435
1;617151600;4028.3333333333335;24.73135;149.7109929149971
1;617155200;4303.333333333333;27.73135;1570.1067101609701
1;617158800;4423.222222222223;27.73135;1496.1623846478428
1;617162400;4317.444444444444;1.2;124.43333508893375
1;617166000;4486.666666666666;27.73135;1146.3056506459309
1;617169600;4783.0;27.73135;1162.4134869780348
1;617173200;4462.777777777777;27.73135;1616.2814464916419
1;617176800;4409.777777777777;27.73135;2313.2200830859388
1;617180400;4915.888888888889;1.2;146.30766005506666
1;617184000;4904.555555555556;24.73135;683.0154558587782
1;617187600;4768.111111111111;27.73135;1967.9659451956977
1;617191200;4578.333333333333;27.73135;1952.8413976583315
1;617194800;4708.0;27.73135;1740.1832898682073
1;617198400;4618.333333333333;27.73135;1031.4854333298942
1;617202000;4571.555555555556;27.73135;1074.1429611504273
1;617205600;4464.444444444444;27.73135;1776.2420102101114
1;617209200;4375.666666666667;24.73135;247.57936847258304
1;617212800;4063.5555555555557;1.2;145.7841898566672
1;617216400;4406.0;29.284183333333324;5724.157887405299
1;617220000;4905.333333333333;27.73135;1852.4391211782372
1;617223600;4914.0;24.73135;152.07001872407307
1;617227200;5187.0;30.73135;11409.005455831195
1;617230800;5281.777777777777;27.73135;1885.750252074089
1;617234400;5020.888888888889;24.73135;420.1049951317675
1;617238000;4807.0;24.73135;474.18379626645776
1;617241600;4244.222222222223;24.988;245.2590629500276
1;617245200;4160.444444444444;27.988;1563.752367187631
1;617248800;4147.333333333333;1.2;137.49999557679948
1;617252400;4158.555555555556;24.988;528.5075799482362
1;617256000;4189.555555555556;1.2;142.3619744874668
1;617259600;4384.888888888889;1.2;123.45082363546643
1;617263200;6268.0;32.525517241379305;22838.451495836438
1;617266800;7307.0;33.988;23824.84527071658
1;617270400;7575.0;32.525517241379305;22499.294431086608
1;617274000;7694.0;33.988;24206.150849115285
1;617277600;7443.0;32.525517241379305;22752.002173944544
1;617281200;7404.0;32.525517241379305;23145.555086964196
1;617284800;7128.0;32.525517241379305;22276.12236627243
1;617288400;7055.0;32.525517241379305;22981.774366873706
1;617292000;7042.0;32.525517241379305;22620.614147673397
1;617295600;7295.0;32.525517241379305;22286.51342471244
1;617299200;6910.0;29.381333333333323;9294.678439836887
1;617302800;8105.0;32.525517241379305;22997.95591978568
1;617306400;9311.0;33.988;23651.718737222705
1;617310000;9330.0;32.525517241379305;22229.239338113817
1;617313600;8803.0;32.525517241379305;23576.90852161362
1;617317200;8456.0;32.525517241379305;23265.01505888752
1;617320800;7310.0;29.381333333333323;7640.7720459015945
1;617324400;6622.555555555556;1.2;139.26666973626598
1;617328000;6540.666666666667;24.439299999999996;281.1508445276877
1;617331600;6209.666666666667;24.439299999999996;468.4876511366209
1;617335200;6213.666666666667;27.439299999999996;1908.0221165573753
1;617338800;6232.444444444444;1.2;127.13333079053336
1;617342400;6281.444444444444;27.439299999999996;1895.5471013028573
1;617346000;6526.777777777777;27.439299999999996;1211.1415832153884
1;617349600;7676.0;33.439299999999996;23814.177756516372
1;617353200;8354.0;32.31065517241378;23260.577957518755
1;617356800;8400.0;32.31065517241378;22377.7137486258
1;617360400;8043.0;32.31065517241378;22965.640531671732
1;617364000;7740.0;33.439299999999996;24212.18736580414
1;617367600;7092.666666666667;1.2;133.51392041120087
1;617371200;6759.0;29.17363333333332;3916.3690866644515
1;617374800;6775.111111111111;27.439299999999996;1793.695012531743
1;617378400;6288.777777777777;24.439299999999996;217.18368315348934
1;617382000;6068.555555555556;27.439299999999996;2291.3879957450554
1;617385600;6831.0;32.31065517241378;23062.6353152096
1;617389200;7858.0;32.31065517241378;22162.52003682693
1;617392800;8383.0;32.31065517241378;23443.408970025546
1;617396400;8193.0;32.31065517241378;23327.814703076692
1;617400000;7607.0;32.31065517241378;22653.535001650038
1;617403600;7442.888888888889;27.439299999999996;1118.1405556783748
1;617407200;6663.0;1.2;145.1999993520003
1;617410800;5585.555555555556;27.439299999999996;759.9002335018442
1;617414400;5527.0;24.315399999999997;512.0332113506033
1;617418000;5326.111111111111;24.315399999999997;357.1741059000474
1;617421600;5202.555555555556;27.315399999999997;856.2614651214417
1;617425200;5139.666666666667;1.2;127.70000321480074
1;617428800;5243.555555555556;1.2;140.1561068490675
1;617432400;6098.0;33.3154;23779.126438319396
1;617436000;7029.0;32.262137931034474;23058.262357549844
1;617439600;7466.0;32.262137931034474;22482.87182663531
1;617443200;7738.0;33.3154;23817.41694068639
1;617446800;7659.0;33.3154;23417.849842164243
1;617450400;7481.0;33.3154;24275.795402375883
1;617454000;7375.0;32.262137931034474;22975.05332149416
1;617457600;6882.0;35.71208;35972.20387549789
1;617461200;6698.0;35.71208;36256.64747976026
1;617464800;6238.0;35.478642857142844;29492.038597190578
1;617468400;6464.0;32.262137931034474;22230.494836009522
1;617472000;7930.0;35.478642857142844;34322.39186585555
1;617475600;8177.0;35.478642857142844;35758.734801685336
1;617479200;8746.0;35.478642857142844;35210.7463083957
1;617482800;8803.0;32.262137931034474;22289.284556594608
1;617486400;9116.0;35.71208;36111.07382610835
1;617490000;8517.0;29.12673333333332;5590.843244419379
1;617493600;7642.111111111111;27.315399999999997;1251.599556154284
1;617497200;6151.0;30.315399999999997;12411.460124175874
1;617500800;6018.0;29.41483333333332;10929.194197369809
1;617504400;5798.0;29.41483333333332;4244.1129027972565
1;617508000;5823.111111111111;1.2;137.2333370653334
1;617511600;5779.333333333333;1.2;143.49999983440028
1;617515200;5820.666666666667;28.076499999999996;777.1542810707421
1;617518800;5625.555555555556;28.076499999999996;1099.1501765943674
1;617522400;6350.0;34.076499999999996;23840.98310684688
1;617526000;6897.0;32.56017241379309;23470.847324898772
