AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;ReceivedMoneyInEUR;CostsInEUR
502;629816402;;1125.2;42670.306984;37603.88280331963
502;629819998;3162.2;;;
502;629820002;;1125.2;42670.306984;37603.88280331963
502;629823598;3162.2;;;
502;629823602;;1214.9771055450003;49464.07782611503;40881.81930153028
502;629827198;3162.2;;;
502;629827202;;1416.2;59016.481204;48228.858014858095
502;629830798;3162.2;;;
502;629830802;;1416.2;59016.481204;48228.858014858095
502;629834398;3162.2;;;
502;629834402;;1416.2;59016.481204;48228.858014858095
502;629837998;3162.2;;;
502;629838002;;1125.2;42670.306984;37603.88280331963
502;629841598;3162.2;;;
502;629841602;;586.7800038569997;20011.513816896048;18983.9108976189
502;629845198;3162.2;;;
502;629845202;;491.0300007990001;15189.936880406594;15798.59995299422
502;629848798;3162.2;;;
502;629848802;;543.2;17885.32172;17506.37678149425
502;629852398;3162.2;;;
502;629852402;;203.7800009369994;5673.985815756179;6448.349819316777
502;629855998;3162.2;;;
502;629856002;;348.2799967290004;10773.987655363855;11125.700720625482
502;629859598;3162.2;;;
502;629859602;;0.0;0.0;0.0
502;629863198;3162.2;;;
502;629863202;;0.0;0.0;0.0
502;629866798;3162.2;;;
502;629866802;;0.0;0.0;0.0
502;629870398;3162.2;;;
502;629870402;;0.0;0.0;0.0
502;629873998;3162.2;;;
502;629874002;;0.0;0.0;0.0
502;629877598;3162.2;;;
502;629877602;;0.0;0.0;0.0
502;629881198;3162.2;;;
502;629881202;;543.2;17885.32172;17506.37678149425
502;629884798;3162.2;;;
502;629884802;;834.2;30592.132764000005;27372.42519220853
502;629888398;3162.2;;;
502;629888402;;999.3065290620009;37333.740317903525;33177.51266099047
502;629891998;3162.2;;;
502;629892002;;1125.2;42670.306984;37603.88280331963
502;629895598;3162.2;;;
502;629895602;;1125.2;42670.306984;37603.88280331963
502;629899198;3162.2;;;
502;629899202;;1125.2;42670.306984;37603.88280331963
502;629902798;3162.2;;;
502;629902802;;1125.2;42670.306984;37603.88280331963
502;629906398;3162.2;;;
502;629906402;;1125.2;42670.306984;37603.88280331963
502;629909998;3162.2;;;
502;629910002;;1125.2;42670.306984;37603.88280331963
502;629913598;3162.2;;;
502;629913602;;1125.2;42670.306984;37603.88280331963
502;629917198;3162.2;;;
502;629917202;;1234.7447144790005;50268.855580597075;41603.57309848953
502;629920798;3162.2;;;
502;629920802;;1125.2;42670.306984;37603.88280331963
502;629924398;3162.2;;;
502;629924402;;988.830002725;36942.34098013837;32809.16168116672
502;629927998;3162.2;;;
502;629928002;;834.2;29969.34407;27372.42519220853
502;629931598;3162.2;;;
502;629931602;;781.0300013589997;26636.20532545439;25569.75240667684
502;629935198;3162.2;;;
502;629935202;;564.0299981460005;19235.648840878435;18212.595922743487
502;629938798;3162.2;;;
502;629938802;;0.0;0.0;0.0
502;629942398;3162.2;;;
502;629942402;;0.0;0.0;0.0
502;629945998;3162.2;;;
502;629946002;;0.0;0.0;0.0
502;629949598;3162.2;;;
502;629949602;;0.0;0.0;0.0
502;629953198;3162.2;;;
502;629953202;;0.0;0.0;0.0
502;629956798;3162.2;;;
502;629956802;;0.0;0.0;0.0
502;629960398;3162.2;;;
502;629960402;;0.0;0.0;0.0
502;629963998;3162.2;;;
502;629964002;;0.0;0.0;0.0
502;629967598;3162.2;;;
502;629967602;;252.2;7547.299369999999;7980.536936666665
502;629971198;3162.2;;;
502;629971202;;834.2;28506.632764000005;27372.42519220853
502;629974798;3162.2;;;
502;629974802;;1125.2;42670.306984;37603.88280331963
502;629978398;3162.2;;;
502;629978402;;973.8844822220001;36383.98159275536;32283.682438890304
502;629981998;3162.2;;;
502;629982002;;834.2;30592.132764000005;27372.42519220853
502;629985598;3162.2;;;
502;629985602;;857.5301249700017;32037.023745316765;28192.704177406114
502;629989198;3162.2;;;
502;629989202;;834.2;29969.34407;27372.42519220853
502;629992798;3162.2;;;
502;629992802;;834.2;30592.132764000005;27372.42519220853
502;629996398;3162.2;;;
502;629996402;;1125.2;42670.306984;37603.88280331963
502;629999998;3162.2;;;
502;630000002;;1125.2;42670.306984;37603.88280331963
502;630003598;3162.2;;;
502;630003602;;1281.9932485720012;52192.43517471435;43328.7088494162
502;630007198;3162.2;;;
502;630007202;;1368.744711003;55724.25570831311;46496.17324080477
502;630010798;3162.2;;;
502;630010802;;1141.3299964950013;46465.76097134315;38192.8203047684
502;630014398;3162.2;;;
502;630014402;;1125.2;42670.306984;37603.88280331963
502;630017998;3162.2;;;
502;630018002;;599.7800012600003;20454.86503189955;19424.6621131418
502;630021598;3162.2;;;
502;630021602;;70.7800038989999;1970.776014895851;2239.7400297120507
502;630025198;3162.2;;;
502;630025202;;0.0;0.0;0.0
502;630028798;3162.2;;;
502;630028802;;0.0;0.0;0.0
502;630032398;3162.2;;;
502;630032402;;0.0;0.0;0.0
502;630035998;3162.2;;;
502;630036002;;0.0;0.0;0.0
502;630039598;3162.2;;;
502;630039602;;0.0;0.0;0.0
502;630043198;3162.2;;;
502;630043202;;0.0;0.0;0.0
502;630046798;3162.2;;;
502;630046802;;0.0;0.0;0.0
502;630050398;3162.2;;;
502;630050402;;0.0;0.0;0.0
502;630053998;3162.2;;;
502;630054002;;74.85942421299933;2084.3621023024184;2368.8279143118157
502;630057598;3162.2;;;
502;630057602;;834.2;28506.632764000005;27372.42519220853
502;630061198;3162.2;;;
502;630061202;;757.5006618179998;25833.761990248462;24772.01493937911
502;630064798;3162.2;;;
502;630064802;;699.98305989;23872.18477539606;22821.941244912316
502;630068398;3162.2;;;
502;630068402;;834.2;29549.382764000005;27372.42519220853
502;630071998;3162.2;;;
502;630072002;;834.2;30592.132764000005;27372.42519220853
502;630075598;3162.2;;;
502;630075602;;909.4213688069997;33975.662357036774;30017.182052684722
502;630079198;3162.2;;;
502;630079202;;1125.2;42670.306984;37603.88280331963
502;630082798;3162.2;;;
502;630082802;;1200.556528452001;48876.98812346122;40355.29602266706
502;630086398;3162.2;;;
502;630086402;;1317.4064905839998;53634.177040435185;44621.71509868664
502;630089998;3162.2;;;
502;630090002;;1416.2;59016.481204;48228.858014858095
502;630093598;3162.2;;;
502;630093602;;1294.4947117100003;52701.39402075031;43785.16155027256
502;630097198;3162.2;;;
502;630097202;;863.3299988769998;32253.70499378584;28396.62570327979
502;630100798;3162.2;;;
502;630100802;;520.0299967610001;16087.04725549169;16747.910320810915
502;630104398;3162.2;;;
502;630104402;;740.0300021899995;25237.943550223335;24179.69063127959
502;630107998;3162.2;;;
502;630108002;;585.0299989160005;19951.831742138478;18924.57882384953
502;630111598;3162.2;;;
502;630111602;;0.0;0.0;0.0
502;630115198;3162.2;;;
502;630115202;;0.0;0.0;0.0
502;630118798;3162.2;;;
502;630118802;;0.0;0.0;0.0
502;630122398;3162.2;;;
502;630122402;;0.0;0.0;0.0
502;630125998;3162.2;;;
502;630126002;;0.0;0.0;0.0
502;630129598;3162.2;;;
502;630129602;;0.0;0.0;0.0
502;630133198;3162.2;;;
502;630133202;;0.0;0.0;0.0
502;630136798;3162.2;;;
502;630136802;;0.0;0.0;0.0
502;630140398;3162.2;;;
502;630140402;;0.0;0.0;0.0
502;630143998;3162.2;;;
502;630144002;;123.85208770100053;3448.4983101188855;3919.1362433826876
502;630147598;3162.2;;;
502;630147602;;252.2;7547.299369999999;7980.536936666665
502;630151198;3162.2;;;
502;630151202;;252.2;7547.299369999999;7980.536936666665
502;630154798;3162.2;;;
502;630154802;;350.6081596220003;10846.009013192152;11201.912771661177
502;630158398;3162.2;;;
502;630158402;;430.93758808399997;13330.987417752798;13831.48414745342
502;630161998;3162.2;;;
502;630162002;;488.2081218569994;15102.64249321357;15706.226183705594
502;630165598;3162.2;;;
502;630165602;;622.3183464409997;21223.511548541002;20188.800960747056
502;630169198;3162.2;;;
502;630169202;;834.2;29969.34407;27372.42519220853
502;630172798;3162.2;;;
502;630172802;;834.2;28506.632764000005;27372.42519220853
502;630176398;3162.2;;;
502;630176402;;834.2;29549.382764000005;27372.42519220853
502;630179998;3162.2;;;
502;630180002;;834.2;29549.382764000005;27372.42519220853
502;630183598;3162.2;;;
502;630183602;;834.2;29549.382764000005;27372.42519220853
502;630187198;3162.2;;;
502;630187202;;834.2;30592.132764000005;27372.42519220853
502;630190798;3162.2;;;
502;630190802;;834.2;29549.382764000005;27372.42519220853
502;630194398;3162.2;;;
502;630194402;;634.0300014420002;21622.925203285035;20585.872284490884
502;630197998;3162.2;;;
502;630198002;;0.0;0.0;0.0
502;630201598;3162.2;;;
502;630201602;;0.0;0.0;0.0
502;630205198;3162.2;;;
502;630205202;;0.0;0.0;0.0
502;630208798;3162.2;;;
502;630208802;;0.0;0.0;0.0
502;630212398;3162.2;;;
502;630212402;;0.0;0.0;0.0
502;630215998;3162.2;;;
502;630216002;;0.0;0.0;0.0
502;630219598;3162.2;;;
502;630219602;;0.0;0.0;0.0
502;630223198;3162.2;;;
502;630223202;;0.0;0.0;0.0
502;630226798;3162.2;;;
502;630226802;;142.85942178099958;3977.7325012532538;4520.598304021052
502;630230398;3162.2;;;
502;630230402;;702.8520850769994;23970.02985667571;22919.212521154564
502;630233998;3162.2;;;
502;630234002;;867.297730212;32401.938040407833;28536.129740964785
502;630237598;3162.2;;;
502;630237602;;910.7683939780002;34025.98674347205;30064.542983743802
502;630241198;3162.2;;;
502;630241202;;1125.2;42670.306984;37603.88280331963
502;630244798;3162.2;;;
502;630244802;;1125.2;42670.306984;37603.88280331963
502;630248398;3162.2;;;
502;630248402;;1125.2;42670.306984;37603.88280331963
502;630251998;3162.2;;;
502;630252002;;1125.2;42670.306984;37603.88280331963
502;630255598;3162.2;;;
502;630255602;;1125.2;42670.306984;37603.88280331963
502;630259198;3162.2;;;
502;630259202;;1416.2;59016.481204;48228.858014858095
502;630262798;3162.2;;;
502;630262802;;1416.2;59016.481204;48228.858014858095
502;630266398;3162.2;;;
502;630266402;;1416.2;60786.731204;48228.858014858095
502;630269998;3162.2;;;
502;630270002;;1416.2;60786.731204;48228.858014858095
502;630273598;3162.2;;;
502;630273602;;1416.2;59016.481204;48228.858014858095
502;630277198;3162.2;;;
502;630277202;;1125.5799964;45824.54787612931;37617.75720995357
502;630280798;3162.2;;;
502;630280802;;1125.2;42670.306984;37603.88280331963
502;630284398;3162.2;;;
502;630284402;;1012.5800020120007;37829.63259701948;33644.203299616434
502;630287998;3162.2;;;
502;630288002;;863.3300031990004;32253.70515525426;28396.625855239814
502;630291598;3162.2;;;
502;630291602;;834.2;29549.382764000005;27372.42519220853
502;630295198;3162.2;;;
502;630295202;;583.280002189;19892.149947510676;18865.24702856713
502;630298798;3162.2;;;
502;630298802;;543.2;17885.32172;17506.37678149425
502;630302398;3162.2;;;
502;630302402;;834.2;28506.632764000005;27372.42519220853
502;630305998;3162.2;;;
502;630306002;;834.2;30592.132764000005;27372.42519220853
502;630309598;3162.2;;;
502;630309602;;1125.2;42670.306984;37603.88280331963
502;630313198;3162.2;;;
502;630313202;;1159.4094191389997;47201.809382982006;38852.935141302456
502;630316798;3162.2;;;
502;630316802;;1300.5711968710004;52948.7795340585;44007.02582590455
502;630320398;3162.2;;;
502;630320402;;1416.2;60786.731204;48228.858014858095
502;630323998;3162.2;;;
502;630324002;;1416.2;59016.481204;48228.858014858095
502;630327598;3162.2;;;
502;630327602;;1416.2;60786.731204;48228.858014858095
502;630331198;3162.2;;;
502;630331202;;1416.2;59016.481204;48228.858014858095
502;630334798;3162.2;;;
502;630334802;;1416.2;59016.481204;48228.858014858095
502;630338398;3162.2;;;
502;630338402;;1416.2;60786.731204;48228.858014858095
502;630341998;3162.2;;;
502;630342002;;1416.2;59016.481204;48228.858014858095
502;630345598;3162.2;;;
502;630345602;;1416.2;59016.481204;48228.858014858095
502;630349198;3162.2;;;
502;630349202;;1629.244707727;71967.68151249428;56318.68113544498
502;630352798;3162.2;;;
502;630352802;;1707.2;77545.15542400001;59278.832234858084
502;630356398;3162.2;;;
502;630356402;;1416.2;60786.731204;48228.858014858095
502;630359998;3162.2;;;
502;630360002;;1565.6300003889985;69157.665941783;53903.07675022931
502;630363598;3162.2;;;
502;630363602;;1125.2;42670.306984;37603.88280331963
502;630367198;3162.2;;;
502;630367202;;1125.2;44076.806984;37603.88280331963
502;630370798;3162.2;;;
502;630370802;;1125.2;42670.306984;37603.88280331963
502;630374398;3162.2;;;
502;630374402;;834.2;30592.132764000005;27372.42519220853
502;630377998;3162.2;;;
502;630378002;;834.2;29549.382764000005;27372.42519220853
502;630381598;3162.2;;;
502;630381602;;499.0300044999996;15437.41575351713;16060.478832766556
502;630385198;3162.2;;;
502;630385202;;187.78000116299972;5228.486888715528;5942.050893134926
502;630388798;3162.2;;;
502;630388802;;272.52999975599977;8430.673253313957;8646.036324024182
502;630392398;3162.2;;;
502;630392402;;442.0299994329991;13674.129441597841;14194.592511726665
502;630395998;3162.2;;;
502;630396002;;834.2;29549.382764000005;27372.42519220853
502;630399598;3162.2;;;
502;630399602;;1125.2;42670.306984;37603.88280331963
502;630403198;3162.2;;;
502;630403202;;1125.2;44076.806984;37603.88280331963
502;630406798;3162.2;;;
502;630406802;;1125.638881954;45826.94522140652;37619.90723590398
502;630410398;3162.2;;;
502;630410402;;1144.700704393;46602.98903682256;38315.891397076215
502;630413998;3162.2;;;
502;630414002;;1125.2;42670.306984;37603.88280331963
502;630417598;3162.2;;;
502;630417602;;1125.2;42670.306984;37603.88280331963
502;630421198;3162.2;;;
502;630421202;;1125.2;42670.306984;37603.88280331963
502;630424798;3162.2;;;
502;630424802;;1126.8844817790007;45877.65600962041;37665.38650485287
502;630428398;3162.2;;;
502;630428402;;1234.4829778589985;50258.199774423745;41594.016586120204
502;630431998;3162.2;;;
502;630432002;;1416.2;59016.481204;48228.858014858095
502;630435598;3162.2;;;
502;630435602;;1416.2;59016.481204;48228.858014858095
502;630439198;3162.2;;;
502;630439202;;1416.2;59016.481204;48228.858014858095
502;630442798;3162.2;;;
502;630442802;;1416.2;59016.481204;48228.858014858095
502;630446398;3162.2;;;
502;630446402;;1305.8299977159998;53162.875530667756;44199.034858964806
502;630449998;3162.2;;;
502;630450002;;1125.2;42670.306984;37603.88280331963
502;630453598;3162.2;;;
502;630453602;;1125.2;42670.306984;37603.88280331963
502;630457198;3162.2;;;
502;630457202;;834.2;30592.132764000005;27372.42519220853
502;630460798;3162.2;;;
502;630460802;;847.8299984320004;31674.630430864523;27851.651141337476
502;630464398;3162.2;;;
502;630464402;;434.0299953959995;13426.650558093195;13932.713620955421
502;630467998;3162.2;;;
502;630468002;;0.0;0.0;0.0
502;630471598;3162.2;;;
502;630471602;;0.0;0.0;0.0
502;630475198;3162.2;;;
502;630475202;;0.0;0.0;0.0
502;630478798;3162.2;;;
502;630478802;;0.0;0.0;0.0
502;630482398;3162.2;;;
502;630482402;;0.0;0.0;0.0
502;630485998;3162.2;;;
502;630486002;;0.0;0.0;0.0
502;630489598;3162.2;;;
502;630489602;;714.1035566929997;24353.749441910375;23300.681812066032
502;630493198;3162.2;;;
502;630493202;;993.9683110450007;37134.3063710503;32989.82279377464
502;630496798;3162.2;;;
502;630496802;;1035.524255736;38686.821843169935;34450.91518757408
502;630500398;3162.2;;;
502;630500402;;1101.5846074989997;41154.8133415785;36773.57391210405
502;630503998;3162.2;;;
502;630504002;;929.7419839760007;34734.83338990457;30731.647732180718
502;630507598;3162.2;;;
502;630507602;;834.2;30592.132764000005;27372.42519220853
502;630511198;3162.2;;;
502;630511202;;872.6919050300005;32603.46251365793;28725.787029615283
502;630514798;3162.2;;;
502;630514802;;1125.2;42670.306984;37603.88280331963
502;630518398;3162.2;;;
502;630518402;;1234.0726624070005;50241.495035414046;41579.035172008895
502;630521998;3162.2;;;
502;630522002;;1416.2;59016.481204;48228.858014858095
502;630525598;3162.2;;;
502;630525602;;1416.2;59016.481204;48228.858014858095
502;630529198;3162.2;;;
502;630529202;;1416.2;59016.481204;48228.858014858095
502;630532798;3162.2;;;
502;630532802;;1181.3300022839996;48094.23889933221;39653.29820844366
502;630536398;3162.2;;;
502;630536402;;1125.2;42670.306984;37603.88280331963
502;630539998;3162.2;;;
502;630540002;;853.5799953690005;31889.448293283775;28053.819010495325
502;630543598;3162.2;;;
502;630543602;;543.2;17885.32172;17506.37678149425
502;630547198;3162.2;;;
502;630547202;;0.0;0.0;0.0
502;630550798;3162.2;;;
502;630550802;;0.0;0.0;0.0
502;630554398;3162.2;;;
502;630554402;;0.0;0.0;0.0
502;630557998;3162.2;;;
502;630558002;;0.0;0.0;0.0
502;630561598;3162.2;;;
502;630561602;;0.0;0.0;0.0
502;630565198;3162.2;;;
502;630565202;;0.0;0.0;0.0
502;630568798;3162.2;;;
502;630568802;;777.0300031620006;26499.78960122955;25434.136682091397
502;630572398;3162.2;;;
502;630572402;;1125.2;42670.306984;37603.88280331963
502;630575998;3162.2;;;
502;630576002;;1125.2;42670.306984;37603.88280331963
502;630579598;3162.2;;;
502;630579602;;1125.2;42670.306984;37603.88280331963
502;630583198;3162.2;;;
502;630583202;;834.2;30592.132764000005;27372.42519220853
502;630586798;3162.2;;;
502;630586802;;834.2;30592.132764000005;27372.42519220853
502;630590398;3162.2;;;
502;630590402;;834.2;28506.632764000005;27372.42519220853
502;630593998;3162.2;;;
502;630594002;;834.2;30592.132764000005;27372.42519220853
502;630597598;3162.2;;;
502;630597602;;850.4272322030004;31771.66217070757;27942.96896688432
502;630601198;3162.2;;;
502;630601202;;982.549196133001;36707.69225577472;32588.33073130547
502;630604798;3162.2;;;
502;630604802;;1095.9888405170007;40945.75745601199;36576.82871389794
502;630608398;3162.2;;;
502;630608402;;1125.2;42670.306984;37603.88280331963
502;630611998;3162.2;;;
502;630612002;;1416.2;59016.481204;48228.858014858095
502;630615598;3162.2;;;
502;630615602;;1125.2;42670.306984;37603.88280331963
502;630619198;3162.2;;;
502;630619202;;1125.2;42670.306984;37603.88280331963
502;630622798;3162.2;;;
502;630622802;;834.2;30592.132764000005;27372.42519220853
502;630626398;3162.2;;;
502;630626402;;996.0799988930014;37213.19828605032;33064.068995509064
502;630629998;3162.2;;;
502;630630002;;671.5300013560002;22901.823191423522;21857.270272646572
502;630633598;3162.2;;;
502;630633602;;66.27999916199997;1845.479308000325;2097.343304815925
502;630637198;3162.2;;;
502;630637202;;0.0;0.0;0.0
502;630640798;3162.2;;;
502;630640802;;0.0;0.0;0.0
502;630644398;3162.2;;;
502;630644402;;0.0;0.0;0.0
502;630647998;3162.2;;;
502;630648002;;0.0;0.0;0.0
502;630651598;3162.2;;;
502;630651602;;0.0;0.0;0.0
502;630655198;3162.2;;;
502;630655202;;215.7799977210002;6008.109926210916;6828.073917550716
502;630658798;3162.2;;;
502;630658802;;1057.409419979;39504.44387895284;35220.38986202239
502;630662398;3162.2;;;
502;630662402;;1125.2;42670.306984;37603.88280331963
502;630665998;3162.2;;;
502;630666002;;1273.6154123870003;51851.3571912873;43022.81777796615
502;630669598;3162.2;;;
502;630669602;;1125.2;42670.306984;37603.88280331963
502;630673198;3162.2;;;
502;630673202;;1154.612693667;47006.525372300115;38677.79737760297
502;630676798;3162.2;;;
502;630676802;;1125.2;42670.306984;37603.88280331963
502;630680398;3162.2;;;
502;630680402;;1125.2;42670.306984;37603.88280331963
502;630683998;3162.2;;;
502;630684002;;1125.2;42670.306984;37603.88280331963
502;630687598;3162.2;;;
502;630687602;;1125.2;42670.306984;37603.88280331963
502;630691198;3162.2;;;
502;630691202;;1416.2;59016.481204;48228.858014858095
502;630694798;3162.2;;;
502;630694802;;1416.2;59016.481204;48228.858014858095
502;630698398;3162.2;;;
502;630698402;;1416.2;59016.481204;48228.858014858095
502;630701998;3162.2;;;
502;630702002;;1416.2;59016.481204;48228.858014858095
502;630705598;3162.2;;;
502;630705602;;1416.2;59016.481204;48228.858014858095
502;630709198;3162.2;;;
502;630709202;;1125.2;42670.306984;37603.88280331963
502;630712798;3162.2;;;
502;630712802;;1125.2;42670.306984;37603.88280331963
502;630716398;3162.2;;;
502;630716402;;1125.2;42670.306984;37603.88280331963
503;599183998;3162.2;;;
503;599184002;;0.0;0.0;0.0
503;599187598;3162.2;;;
503;599187602;;0.0;0.0;0.0
503;599191198;3162.2;;;
503;599191202;;0.0;0.0;0.0
503;599194798;3162.2;;;
503;599194802;;0.0;0.0;0.0
503;599198398;3162.2;;;
503;599198402;;0.0;0.0;0.0
503;599201998;3162.2;;;
503;599202002;;0.0;0.0;0.0
503;599205598;3162.2;;;
503;599205602;;0.0;0.0;0.0
503;599209198;3162.2;;;
503;599209202;;0.0;0.0;0.0
503;599212798;3162.2;;;
503;599212802;;0.0;0.0;0.0
503;599216398;3162.2;;;
503;599216402;;0.0;0.0;0.0
503;599219998;3162.2;;;
503;599220002;;0.0;0.0;0.0
503;599223598;3162.2;;;
503;599223602;;0.0;0.0;0.0
503;599227198;3162.2;;;
503;599227202;;0.0;0.0;0.0
503;599230798;3162.2;;;
503;599230802;;0.0;0.0;0.0
503;599234398;3162.2;;;
503;599234402;;0.0;0.0;0.0
503;599237998;3162.2;;;
503;599238002;;0.0;0.0;0.0
503;599241598;3162.2;;;
503;599241602;;0.0;0.0;0.0
503;599245198;3162.2;;;
503;599245202;;0.0;0.0;0.0
503;599248798;3162.2;;;
503;599248802;;0.0;0.0;0.0
503;599252398;3162.2;;;
503;599252402;;0.0;0.0;0.0
503;599255998;3162.2;;;
503;599256002;;0.0;0.0;0.0
503;599259598;3162.2;;;
503;599259602;;0.0;0.0;0.0
503;599263198;3162.2;;;
503;599263202;;0.0;0.0;0.0
503;599266798;3162.2;;;
503;599266802;;0.0;0.0;0.0
503;599270398;3162.2;;;
503;599270402;;0.0;0.0;0.0
503;599273998;3162.2;;;
503;599274002;;0.0;0.0;0.0
503;599277598;3162.2;;;
503;599277602;;0.0;0.0;0.0
503;599281198;3162.2;;;
503;599281202;;0.0;0.0;0.0
503;599284798;3162.2;;;
503;599284802;;0.0;0.0;0.0
503;599288398;3162.2;;;
503;599288402;;0.0;0.0;0.0
503;599291998;3162.2;;;
503;599292002;;0.0;0.0;0.0
503;599295598;3162.2;;;
503;599295602;;0.0;0.0;0.0
503;599299198;3162.2;;;
503;599299202;;350.4182669500007;16290.952238870872;16746.495985905873
503;599302798;3162.2;;;
503;599302802;;268.9712398359981;12504.47831940035;12854.140931187147
503;599306398;3162.2;;;
503;599306402;;468.2183477419996;22352.753285570016;22376.164202957116
503;599309998;3162.2;;;
503;599310002;;275.81252416000024;12822.529764448895;13181.086045856893
503;599313598;3162.2;;;
503;599313602;;267.63460884199975;12442.338317756745;12790.263309251346
503;599317198;3162.2;;;
503;599317202;;391.77136676799927;18213.458676471622;18722.76145327002
503;599320798;3162.2;;;
503;599320802;;286.4110151199995;13315.25382114908;13687.58814080508
503;599324398;3162.2;;;
503;599324402;;389.15653058899915;18091.89489021318;18597.79837997888
503;599327998;3162.2;;;
503;599328002;;834.2;41836.75027307691;39866.434684
503;599331598;3162.2;;;
503;599331602;;834.2;41836.75027307691;39866.434684
503;599335198;3162.2;;;
503;599335202;;834.2;41836.75027307691;39866.434684
503;599338798;3162.2;;;
503;599338802;;834.2;41836.75027307691;39866.434684
503;599342398;3162.2;;;
503;599342402;;834.2;41836.75027307691;39866.434684
503;599345998;3162.2;;;
503;599346002;;470.1800026620005;22446.402730683956;22469.911730817053
503;599349598;3162.2;;;
503;599349602;;455.67999640599936;21754.172142022337;21776.95614184264
503;599353198;3162.2;;;
503;599353202;;283.13000036800094;13162.719379708371;13530.788380186772
503;599356798;3162.2;;;
503;599356802;;51.88000243799979;2282.20234484766;2479.3463541120586
503;599360398;3162.2;;;
503;599360402;;0.0;0.0;0.0
503;599363998;3162.2;;;
503;599364002;;0.0;0.0;0.0
503;599367598;3162.2;;;
503;599367602;;0.0;0.0;0.0
503;599371198;3162.2;;;
503;599371202;;0.0;0.0;0.0
503;599374798;3162.2;;;
503;599374802;;0.0;0.0;0.0
503;599378398;3162.2;;;
503;599378402;;305.62999787000007;14208.744713576261;14606.063710807262
503;599381998;3162.2;;;
503;599382002;;925.5579523560002;46500.050037524496;44232.433054252295
503;599385598;3162.2;;;
503;599385602;;865.9653295829987;43506.11547755645;41384.500420078104
503;599389198;3162.2;;;
503;599389202;;845.6830142380015;42487.131548977486;40415.20816409438
503;599392798;3162.2;;;
503;599392802;;834.2;41836.75027307691;39866.434684
503;599396398;3162.2;;;
503;599396402;;870.6948785219986;43743.72811084278;41610.52565846388
503;599399998;3162.2;;;
503;599400002;;892.1390100759993;44821.081708998405;42635.34113431221
503;599403598;3162.2;;;
503;599403602;;859.3478111049983;43173.65121687134;41068.24907966409
503;599407198;3162.2;;;
503;599407202;;872.721287747999;43845.53495088522;41707.367795902624
503;599410798;3162.2;;;
503;599410802;;909.2447501769996;45680.474433787465;43452.82479585381
503;599414398;3162.2;;;
503;599414402;;982.8241281399999;49377.10385423616;46969.18474029315
503;599417998;3162.2;;;
503;599418002;;973.1447079569982;48890.80959065375;46506.605056159104
503;599421598;3162.2;;;
503;599421602;;1119.3447140249984;57635.08171204145;53493.50627014895
503;599425198;3162.2;;;
503;599425202;;1110.9300006260012;57201.807950832816;53091.36694851661
503;599428798;3162.2;;;
503;599428802;;987.929998506;49633.62288354141;47213.194387201715
503;599432398;3162.2;;;
503;599432402;;844.5800027479993;42431.71622965954;40362.49522292694
503;599435998;3162.2;;;
503;599436002;;950.8800029639999;47772.230366511416;45442.574359249615
503;599439598;3162.2;;;
503;599439602;;845.630002958;42484.46826120998;40412.67475396288
503;599443198;3162.2;;;
503;599443202;;279.7800037259996;13006.977968821797;13370.691973665596
503;599446798;3162.2;;;
503;599446802;;413.37999702400083;19218.04432924574;19755.43832537694
503;599450398;3162.2;;;
503;599450402;;316.1300010380002;14696.89007085665;15107.85907220605
503;599453998;3162.2;;;
503;599454002;;264.12999979900013;12279.408973255513;12622.777972994212
503;599457598;3162.2;;;
503;599457602;;252.2;11714.694670370367;12052.643043999999
503;599461198;3162.2;;;
503;599461202;;257.8800001900001;11988.846366433108;12324.09036668011
503;599464798;3162.2;;;
503;599464802;;834.2;41836.75027307691;39866.434684
503;599468398;3162.2;;;
503;599468402;;897.209420978;45075.81925412314;42877.65617272704
503;599471998;3162.2;;;
503;599472002;;873.9020872389985;43904.85834092903;41763.79822719349
503;599475598;3162.2;;;
503;599475602;;1118.6918210920005;57601.46424186353;53462.30450382312
503;599479198;3162.2;;;
503;599479202;;851.3462640700011;42771.65333380214;40685.85498683063
503;599482798;3162.2;;;
503;599482802;;912.999237239;45869.0999388721;43632.25180763655
503;599486398;3162.2;;;
503;599486402;;917.8301214390005;46111.80365769782;43863.119860172264
503;599489998;3162.2;;;
503;599490002;;886.9212796939994;44558.94283025213;42385.98569500182
503;599493598;3162.2;;;
503;599493602;;1092.6035973769997;56258.18108101366;52215.54777071877
503;599497198;3162.2;;;
503;599497202;;841.8682644390012;42295.47844278071;40232.90119490516
503;599500798;3162.2;;;
503;599500802;;874.7094206570002;43945.4187879961;41802.38070738646
503;599504398;3162.2;;;
503;599504402;;1174.5447078170002;60477.3304963915;56131.5150774686
503;599507998;3162.2;;;
503;599508002;;1049.044709381;54015.333066921885;50133.86764221218
503;599511598;3162.2;;;
503;599511602;;834.2;41836.75027307691;39866.434684
503;599515198;3162.2;;;
503;599515202;;699.8799983330002;34287.13511593365;33447.27911793405
503;599518798;3162.2;;;
503;599518802;;320.38000278700036;14894.472737167704;15310.966740790804
503;599522398;3162.2;;;
503;599522402;;0.0;0.0;0.0
503;599525998;3162.2;;;
503;599526002;;0.0;0.0;0.0
503;599529598;3162.2;;;
503;599529602;;0.0;0.0;0.0
503;599533198;3162.2;;;
503;599533202;;0.0;0.0;0.0
503;599536798;3162.2;;;
503;599536802;;0.0;0.0;0.0
