AgentId;TimeStep;OfferedEnergyInMWH;AwardedEnergyInMWH;EnergyImbalaceInMWH;ReceivedSupportInEUR;RefundedSupportInEUR;ReceivedMarketRevenues
13;612464399;337.999998737;;;;;
13;612464401;;337.999998737;0.0;;;
13;612467999;198.00000108999998;;;;;
13;612468001;;198.00000108999998;6.217248937900877e-15;;;
13;612471599;83.99999903599999;;;;;
13;612471601;;83.99999903599999;0.0;;;
13;612475199;20.999998965;;;;;
13;612475201;;20.999998965;8.881784197001252e-16;;;
13;612478799;6.00000076;;;;;
13;612478801;;6.00000076;0.0;;;
13;612482399;126.000000785;;;;;
13;612482401;;126.000000785;0.0;;;
13;612485999;109.000000655;;;;;
13;612486001;;109.000000655;0.0;;;
13;612489599;93.999998755;;;;;
13;612489601;;93.999998755;0.0;;;
13;612493199;33.000001145;;;;;
13;612493201;;33.000001145;0.0;;;
13;612496799;47.000000895;;;;;
13;612496801;;47.000000895;0.0;;;
13;612500399;45.999998745;;;;;
13;612500401;;45.999998745;0.0;;;
13;612503999;108.000000092;;;;;
13;612504001;;108.000000092;0.0;;;
13;612507599;189.999999582;;;;;
13;612507601;;189.999999582;0.0;;;
13;612511199;297.00000070199997;;;;;
13;612511201;;297.00000070199997;0.0;;;
13;612514799;412.000000679;;;;;
13;612514801;;412.000000679;0.0;;;
13;612518399;604.00000022;;;;;
13;612518401;;604.00000022;7.105427357601002e-15;;;
13;612521999;708.999998492;;;;;
13;612522001;;708.999998492;0.0;;;
13;612525599;778.9999989710001;;;;;
13;612525601;;778.9999989710001;3.4638958368304884e-14;;;
13;612529199;852.999999202;;;;;
13;612529201;;852.999999202;0.0;;;
13;612532799;880.9999981770001;;;;;
13;612532801;;880.9999981770001;3.4638958368304884e-14;;;
13;612536399;843.0000000050001;;;;;
13;612536401;;843.0000000050001;0.0;;;
13;612539999;759.999999154;;;;;
13;612540001;;759.999999154;0.0;;;
13;612543599;626.00000081;;;;;
13;612543601;;626.00000081;0.0;;;
13;612547199;492.000000355;;;;;
13;612547201;;492.000000355;2.842170943040401e-14;;;
13;612550799;438.000000234;;;;;
13;612550801;;438.000000234;0.0;;;
13;612554399;358.000001474;;;;;
13;612554401;;358.000001474;0.0;;;
13;612557999;247.999999576;;;;;
13;612558001;;247.999999576;0.0;;;
13;612561599;120.99999848000002;;;;;
13;612561601;;120.99999848000002;0.0;;;
13;612565199;144.00000003;;;;;
13;612565201;;144.00000003;0.0;;;
13;612568799;143.00000091500002;;;;;
13;612568801;;143.00000091500002;0.0;;;
13;612572399;178.999999405;;;;;
13;612572401;;178.999999405;0.0;;;
13;612575999;179.99999852000002;;;;;
13;612576001;;179.99999852000002;0.0;;;
13;612579599;130.999999395;;;;;
13;612579601;;130.999999395;0.0;;;
13;612583199;170.0000013;;;;;
13;612583201;;170.0000013;0.0;;;
13;612586799;144.999999145;;;;;
13;612586801;;144.999999145;0.0;;;
13;612590399;171.999998082;;;;;
13;612590401;;171.999998082;0.0;;;
13;612593999;184.999999785;;;;;
13;612594001;;184.999999785;1.4210854715202004e-14;;;
13;612597599;243.000000593;;;;;
13;612597601;;243.000000593;0.0;;;
13;612601199;369.000000601;;;;;
13;612601201;;369.000000601;0.0;;;
13;612604799;574.999998173;;;;;
13;612604801;;574.999998173;3.4638958368304884e-14;;;
13;612608399;717.9999992410001;;;;;
13;612608401;;717.9999992410001;0.0;;;
13;612611999;806.999999922;;;;;
13;612612001;;806.999999922;0.0;;;
13;612615599;891.9999988679999;;;;;
13;612615601;;891.9999988679999;0.0;;;
13;612619199;910.999999603;;;;;
13;612619201;;910.999999603;2.1316282072803006e-14;;;
13;612622799;866.9999994770001;;;;;
13;612622801;;866.9999994770001;4.263256414560601e-14;;;
13;612626399;817.000001092;;;;;
13;612626401;;817.000001092;0.0;;;
13;612629999;929.999999246;;;;;
13;612630001;;929.999999246;0.0;;;
13;612633599;1019.9999992759999;;;;;
13;612633601;;1019.9999992759999;0.0;;;
13;612637199;1189.00000118;;;;;
13;612637201;;1189.00000118;0.0;;;
13;612640799;1197.000001872;;;;;
13;612640801;;1197.000001872;0.0;;;
13;612644399;1047.999999789;;;;;
13;612644401;;1047.999999789;0.0;;;
13;612647999;894.000001741;;;;;
13;612648001;;894.000001741;0.0;;;
13;612651599;929.00000032;;;;;
13;612651601;;929.00000032;0.0;;;
13;612655199;884.9999998049999;;;;;
13;612655201;;884.9999998049999;0.0;;;
13;612658799;840.9999992899999;;;;;
13;612658801;;840.9999992899999;0.0;;;
13;612662399;936.000000195;;;;;
13;612662401;;936.000000195;0.0;;;
13;612665999;973.9999999500001;;;;;
13;612666001;;973.9999999500001;0.0;;;
13;612669599;926.999999055;;;;;
13;612669601;;926.999999055;0.0;;;
13;612673199;1053.999998955;;;;;
13;612673201;;1053.999998955;0.0;;;
13;612676799;1120.000000592;;;;;
13;612676801;;1120.000000592;0.0;;;
13;612680399;1052.0000006070002;;;;;
13;612680401;;1052.0000006070002;1.1368683772161603e-13;;;
13;612683999;1123.9999999709999;;;;;
13;612684001;;1123.9999999709999;0.0;;;
13;612687599;1237.000001325;;;;;
13;612687601;;1237.000001325;1.1368683772161603e-13;;;
13;612691199;1134.000001186;;;;;
13;612691201;;1134.000001186;0.0;;;
13;612694799;1286.0000010059998;;;;;
13;612694801;;1286.0000010059998;0.0;;;
13;612698399;1402.9999996069998;;;;;
13;612698401;;1402.9999996069998;0.0;;;
13;612701999;1345.9999993840001;;;;;
13;612702001;;1345.9999993840001;1.1368683772161603e-13;;;
13;612705599;1254.999998771;;;;;
13;612705601;;1254.999998771;0.0;;;
13;612709199;1293.00000011;;;;;
13;612709201;;1293.00000011;0.0;;;
13;612712799;1166.0000002010001;;;;;
13;612712801;;1166.0000002010001;1.1368683772161603e-13;;;
13;612716399;944.999999154;;;;;
13;612716401;;944.999999154;0.0;;;
13;612719999;745.999999882;;;;;
13;612720001;;745.999999882;0.0;;;
13;612723599;466.0000015730001;;;;;
13;612723601;;466.0000015730001;2.842170943040401e-14;;;
13;612727199;364.999999891;;;;;
13;612727201;;364.999999891;2.842170943040401e-14;;;
13;612730799;475.99999969;;;;;
13;612730801;;475.99999969;0.0;;;
13;612734399;527.000001791;;;;;
13;612734401;;527.000001791;0.0;;;
13;612737999;360.000000075;;;;;
13;612738001;;360.000000075;0.0;;;
13;612741599;333.99999880499996;;;;;
13;612741601;;333.99999880499996;0.0;;;
13;612745199;589.99999987;;;;;
13;612745201;;589.99999987;0.0;;;
13;612748799;425.00000021499994;;;;;
13;612748801;;425.00000021499994;0.0;;;
13;612752399;671.0000010250001;;;;;
13;612752401;;671.0000010250001;0.0;;;
13;612755999;973.9999999500001;;;;;
13;612756001;;973.9999999500001;0.0;;;
13;612759599;1200.999999365;;;;;
13;612759601;;1200.999999365;0.0;;;
13;612763199;786.000001787;;;;;
13;612763201;;786.000001787;0.0;;;
13;612766799;659.000000972;;;;;
13;612766801;;659.000000972;0.0;;;
13;612770399;604.999999686;;;;;
13;612770401;;604.999999686;0.0;;;
13;612773999;657.0000014479999;;;;;
13;612774001;;657.0000014479999;0.0;;;
13;612777599;637.999999412;;;;;
13;612777601;;637.999999412;0.0;;;
13;612781199;624.0000000769999;;;;;
13;612781201;;624.0000000769999;0.0;;;
13;612784799;669.999999223;;;;;
13;612784801;;669.999999223;0.0;;;
13;612788399;751.000000124;;;;;
13;612788401;;751.000000124;0.0;;;
13;612791999;864.0000005459999;;;;;
13;612792001;;864.0000005459999;0.0;;;
13;612795599;980.000001872;;;;;
13;612795601;;980.000001872;0.0;;;
13;612799199;1103.999998875;;;;;
13;612799201;;1103.999998875;5.684341886080802e-14;;;
13;612802799;1102.000000498;;;;;
13;612802801;;1102.000000498;0.0;;;
13;612806399;958.999999956;;;;;
13;612806401;;958.999999956;0.0;;;
13;612809999;906.999999644;;;;;
13;612810001;;906.999999644;0.0;;;
13;612813599;948.99999901;;;;;
13;612813601;;948.99999901;0.0;;;
13;612817199;1106.0000009789999;;;;;
13;612817201;;1106.0000009789999;0.0;;;
13;612820799;1216.999999457;;;;;
13;612820801;;1216.999999457;0.0;;;
13;612824399;1268.00000077;;;;;
13;612824401;;1268.00000077;0.0;;;
13;612827999;1192.00000126;;;;;
13;612828001;;1192.00000126;0.0;;;
13;612831599;1004.000000715;;;;;
13;612831601;;1004.000000715;0.0;;;
13;612835199;888.9999993;;;;;
13;612835201;;888.9999993;0.0;;;
13;612838799;706.999999515;;;;;
13;612838801;;706.999999515;0.0;;;
13;612842399;442.99999946;;;;;
13;612842401;;442.99999946;0.0;;;
13;612845999;332.000000575;;;;;
13;612846001;;332.000000575;0.0;;;
13;612849599;1291.9999989350001;;;;;
13;612849601;;1291.9999989350001;0.0;;;
13;612853199;2110.999999225;;;;;
13;612853201;;2110.999999225;0.0;;;
13;612856799;2699.000000881;;;;;
13;612856801;;2699.000000881;0.0;;;
13;612860399;2887.0000006480004;;;;;
13;612860401;;2887.0000006480004;0.0;;;
13;612863999;3038.999999688;;;;;
13;612864001;;3038.999999688;0.0;;;
13;612867599;3034.0000009610003;;;;;
13;612867601;;3034.0000009610003;0.0;;;
13;612871199;3018.999998942;;;;;
13;612871201;;3018.999998942;0.0;;;
13;612874799;3093.999999212;;;;;
13;612874801;;3093.999999212;0.0;;;
13;612878399;3012.000000136;;;;;
13;612878401;;3012.000000136;0.0;;;
13;612881999;2805.9999994140003;;;;;
13;612882001;;2805.9999994140003;0.0;;;
13;612885599;2572.999999229;;;;;
13;612885601;;2572.999999229;0.0;;;
13;612889199;2138.999999967;;;;;
13;612889201;;2138.999999967;0.0;;;
13;612892799;1622.9999987219999;;;;;
13;612892801;;1622.9999987219999;0.0;;;
13;612896399;1194.999998508;;;;;
13;612896401;;1194.999998508;0.0;;;
13;612899999;666.9999982520001;;;;;
13;612900001;;666.9999982520001;5.684341886080802e-14;;;
13;612903599;340.000000633;;;;;
13;612903601;;340.000000633;0.0;;;
13;612907199;290.99999978;;;;;
13;612907201;;290.99999978;0.0;;;
13;612910799;347.999998555;;;;;
13;612910801;;347.999998555;0.0;;;
13;612914399;370.00000033;;;;;
13;612914401;;370.00000033;0.0;;;
13;612917999;333.99999880499996;;;;;
13;612918001;;333.99999880499996;0.0;;;
13;612921599;230.99999891;;;;;
13;612921601;;230.99999891;0.0;;;
13;612925199;288.00000006;;;;;
13;612925201;;288.00000006;0.0;;;
13;612928799;418.00000034;;;;;
13;612928801;;418.00000034;0.0;;;
13;612932399;541.0000007450001;;;;;
13;612932401;;541.0000007450001;0.0;;;
13;612935999;767.000000129;;;;;
13;612936001;;767.000000129;0.0;;;
13;612939599;698.9999990859999;;;;;
13;612939601;;698.9999990859999;0.0;;;
13;612943199;536.9999992950001;;;;;
13;612943201;;536.9999992950001;5.684341886080802e-14;;;
13;612946799;541.0000009190001;;;;;
13;612946801;;541.0000009190001;2.842170943040401e-14;;;
13;612950399;676.99999908;;;;;
13;612950401;;676.99999908;0.0;;;
13;612953999;757.999999862;;;;;
13;612954001;;757.999999862;0.0;;;
13;612957599;809.000000923;;;;;
13;612957601;;809.000000923;5.684341886080802e-14;;;
13;612961199;887.9999993729999;;;;;
13;612961201;;887.9999993729999;0.0;;;
13;612964799;931.9999984400001;;;;;
13;612964801;;931.9999984400001;2.1316282072803006e-14;;;
13;612968399;903.9999985410001;;;;;
13;612968401;;903.9999985410001;2.1316282072803006e-14;;;
13;612971999;844.9999995489999;;;;;
13;612972001;;844.9999995489999;0.0;;;
13;612975599;685.9999994409999;;;;;
13;612975601;;685.9999994409999;0.0;;;
13;612979199;553.000000346;;;;;
13;612979201;;553.000000346;0.0;;;
13;612982799;441.99999973;;;;;
13;612982801;;441.99999973;1.4210854715202004e-14;;;
13;612986399;333.999998698;;;;;
13;612986401;;333.999998698;1.4210854715202004e-14;;;
13;612989999;285.00000035100004;;;;;
13;612990001;;285.00000035100004;2.842170943040401e-14;;;
13;612993599;280.999998338;;;;;
13;612993601;;280.999998338;0.0;;;
13;612997199;275.99999854;;;;;
13;612997201;;275.99999854;0.0;;;
13;613000799;319.999999055;;;;;
13;613000801;;319.999999055;0.0;;;
13;613004399;435.00000047000003;;;;;
13;613004401;;435.00000047000003;0.0;;;
13;613007999;593.999999365;;;;;
13;613008001;;593.999999365;0.0;;;
13;613011599;716.9999997699999;;;;;
13;613011601;;716.9999997699999;0.0;;;
13;613015199;753.0000012950001;;;;;
13;613015201;;753.0000012950001;0.0;;;
13;613018799;1032.000000215;;;;;
13;613018801;;1032.000000215;0.0;;;
13;613022399;1138.999999081;;;;;
13;613022401;;1138.999999081;0.0;;;
13;613025999;1169.000000253;;;;;
13;613026001;;1169.000000253;0.0;;;
13;613029599;1122.999999805;;;;;
13;613029601;;1122.999999805;0.0;;;
13;613033199;1109.0000012599999;;;;;
13;613033201;;1109.0000012599999;0.0;;;
13;613036799;1579.9999981300002;;;;;
13;613036801;;1579.9999981300002;0.0;;;
13;613040399;2082.000000684;;;;;
13;613040401;;2082.000000684;0.0;;;
13;613043999;2489.00000074;;;;;
13;613044001;;2489.00000074;0.0;;;
13;613047599;2597.999999826;;;;;
13;613047601;;2597.999999826;0.0;;;
13;613051199;2569.999999005;;;;;
13;613051201;;2569.999999005;2.2737367544323206e-13;;;
13;613054799;2415.999998711;;;;;
13;613054801;;2415.999998711;0.0;;;
13;613058399;2269.000000267;;;;;
13;613058401;;2269.000000267;0.0;;;
13;613061999;2092.00000026;;;;;
13;613062001;;2092.00000026;0.0;;;
13;613065599;1919.0000006720002;;;;;
13;613065601;;1919.0000006720002;0.0;;;
13;613069199;1670.000000395;;;;;
13;613069201;;1670.000000395;0.0;;;
13;613072799;1486.9999993669999;;;;;
13;613072801;;1486.9999993669999;0.0;;;
13;613076399;1382.000000179;;;;;
13;613076401;;1382.000000179;0.0;;;
13;613079999;1439.9999987160002;;;;;
13;613080001;;1439.9999987160002;0.0;;;
13;613083599;1393.99999852;;;;;
13;613083601;;1393.99999852;0.0;;;
13;613087199;1417.999998525;;;;;
13;613087201;;1417.999998525;0.0;;;
13;613090799;1235.99999874;;;;;
13;613090801;;1235.99999874;0.0;;;
13;613094399;1163.9999987249998;;;;;
13;613094401;;1163.9999987249998;0.0;;;
13;613097999;1265.00000039;;;;;
13;613098001;;1265.00000039;0.0;;;
13;613101599;1281.000001405;;;;;
13;613101601;;1281.000001405;0.0;;;
13;613105199;1094.9999990899998;;;;;
13;613105201;;1094.9999990899998;0.0;;;
13;613108799;1028.999999311;;;;;
13;613108801;;1028.999999311;0.0;;;
13;613112399;1026.999998453;;;;;
13;613112401;;1026.999998453;0.0;;;
13;613115999;738.999999064;;;;;
13;613116001;;738.999999064;0.0;;;
13;613119599;788.999999696;;;;;
13;613119601;;788.999999696;5.684341886080802e-14;;;
13;613123199;1231.000000992;;;;;
13;613123201;;1231.000000992;0.0;;;
13;613126799;1754.9999991159998;;;;;
13;613126801;;1754.9999991159998;0.0;;;
13;613130399;2039.9999997230002;;;;;
13;613130401;;2039.9999997230002;2.2737367544323206e-13;;;
13;613133999;2107.000001932;;;;;
13;613134001;;2107.000001932;0.0;;;
13;613137599;2152.000001427;;;;;
13;613137601;;2152.000001427;0.0;;;
13;613141199;2083.99999905;;;;;
13;613141201;;2083.99999905;0.0;;;
13;613144799;1960.000001233;;;;;
13;613144801;;1960.000001233;0.0;;;
13;613148399;1802.999998439;;;;;
13;613148401;;1802.999998439;0.0;;;
13;613151999;1507.0000014880002;;;;;
13;613152001;;1507.0000014880002;0.0;;;
13;613155599;1296.0000006970001;;;;;
13;613155601;;1296.0000006970001;0.0;;;
13;613159199;1218.999999155;;;;;
13;613159201;;1218.999999155;0.0;;;
13;613162799;1326.999999235;;;;;
13;613162801;;1326.999999235;0.0;;;
13;613166399;1464.0000001770002;;;;;
13;613166401;;1464.0000001770002;0.0;;;
13;613169999;1550.00000007;;;;;
13;613170001;;1550.00000007;0.0;;;
13;613173599;1641.00000148;;;;;
13;613173601;;1641.00000148;0.0;;;
13;613177199;1642.99999971;;;;;
13;613177201;;1642.99999971;0.0;;;
13;613180799;1529.9999995599999;;;;;
13;613180801;;1529.9999995599999;0.0;;;
13;613184399;1446.00000106;;;;;
13;613184401;;1446.00000106;0.0;;;
13;613187999;1337.000000405;;;;;
13;613188001;;1337.000000405;0.0;;;
13;613191599;1121.999999475;;;;;
13;613191601;;1121.999999475;0.0;;;
13;613195199;1239.000000444;;;;;
13;613195201;;1239.000000444;0.0;;;
13;613198799;1320.000000819;;;;;
13;613198801;;1320.000000819;0.0;;;
13;613202399;1224.000000283;;;;;
13;613202401;;1224.000000283;0.0;;;
13;613205999;1202.9999988280001;;;;;
13;613206001;;1202.9999988280001;1.1368683772161603e-13;;;
13;613209599;1546.000000379;;;;;
13;613209601;;1546.000000379;0.0;;;
13;613213199;1956.000001356;;;;;
13;613213201;;1956.000001356;0.0;;;
13;613216799;2486.999999611;;;;;
13;613216801;;2486.999999611;0.0;;;
13;613220399;2773.000000136;;;;;
13;613220401;;2773.000000136;0.0;;;
13;613223999;2619.9999997630002;;;;;
13;613224001;;2619.9999997630002;2.2737367544323206e-13;;;
13;613227599;2352.999999583;;;;;
13;613227601;;2352.999999583;0.0;;;
13;613231199;2253.999999307;;;;;
13;613231201;;2253.999999307;0.0;;;
13;613234799;2094.99999986;;;;;
13;613234801;;2094.99999986;0.0;;;
13;613238399;1927.9999985230002;;;;;
13;613238401;;1927.9999985230002;0.0;;;
13;613241999;1795.9999989429998;;;;;
13;613242001;;1795.9999989429998;0.0;;;
13;613245599;1566.9999991690001;;;;;
13;613245601;;1566.9999991690001;0.0;;;
13;613249199;1473.000000268;;;;;
13;613249201;;1473.000000268;0.0;;;
13;613252799;1420.0000000539999;;;;;
13;613252801;;1420.0000000539999;0.0;;;
13;613256399;1375.0000001600001;;;;;
13;613256401;;1375.0000001600001;0.0;;;
13;613259999;1162.99999961;;;;;
13;613260001;;1162.99999961;0.0;;;
13;613263599;871.000000055;;;;;
13;613263601;;871.000000055;0.0;;;
13;613267199;853.999999925;;;;;
13;613267201;;853.999999925;0.0;;;
13;613270799;754.999999525;;;;;
13;613270801;;754.999999525;0.0;;;
13;613274399;695.00000103;;;;;
13;613274401;;695.00000103;0.0;;;
13;613277999;569.0000002449999;;;;;
13;613278001;;569.0000002449999;0.0;;;
13;613281599;471.000000547;;;;;
13;613281601;;471.000000547;0.0;;;
13;613285199;434.00000123800004;;;;;
13;613285201;;434.00000123800004;0.0;;;
13;613288799;390.999998796;;;;;
13;613288801;;390.999998796;0.0;;;
13;613292399;422.000000542;;;;;
13;613292401;;422.000000542;1.4210854715202004e-14;;;
13;613295999;598.99999989;;;;;
13;613296001;;598.99999989;3.552713678800501e-14;;;
13;613299599;696.999998421;;;;;
13;613299601;;696.999998421;0.0;;;
13;613303199;757.999998947;;;;;
13;613303201;;757.999998947;0.0;;;
13;613306799;828.0000006070001;;;;;
13;613306801;;828.0000006070001;3.4638958368304884e-14;;;
13;613310399;917.000000099;;;;;
13;613310401;;917.000000099;0.0;;;
13;613313999;1012.000001266;;;;;
13;613314001;;1012.000001266;0.0;;;
13;613317599;1198.99999978;;;;;
13;613317601;;1198.99999978;5.684341886080802e-14;;;
13;613321199;1279.999998805;;;;;
13;613321201;;1279.999998805;0.0;;;
13;613324799;1300.00000022;;;;;
13;613324801;;1300.00000022;0.0;;;
13;613328399;1294.000001425;;;;;
13;613328401;;1294.000001425;0.0;;;
13;613331999;1417.000001151;;;;;
13;613332001;;1417.000001151;0.0;;;
13;613335599;1151.9999997239997;;;;;
13;613335601;;1151.9999997239997;0.0;;;
13;613339199;1022.999998152;;;;;
13;613339201;;1022.999998152;0.0;;;
13;613342799;980.00000071;;;;;
13;613342801;;980.00000071;0.0;;;
13;613346399;675.00000052;;;;;
13;613346401;;675.00000052;0.0;;;
13;613349999;422.99999895;;;;;
13;613350001;;422.99999895;0.0;;;
13;613353599;312.000000065;;;;;
13;613353601;;312.000000065;0.0;;;
13;613357199;349.000000705;;;;;
13;613357201;;349.000000705;0.0;;;
13;613360799;818.000001435;;;;;
13;613360801;;818.000001435;0.0;;;
13;613364399;1038.0000009750001;;;;;
13;613364401;;1038.0000009750001;0.0;;;
13;613367999;965.999999249;;;;;
13;613368001;;965.999999249;0.0;;;
13;613371599;864.999998652;;;;;
13;613371601;;864.999998652;0.0;;;
13;613375199;858.9999981660001;;;;;
13;613375201;;858.9999981660001;0.0;;;
13;613378799;965.99999982;;;;;
13;613378801;;965.99999982;0.0;;;
13;613382399;1000.9999988249999;;;;;
13;613382401;;1000.9999988249999;0.0;;;
13;613385999;974.999999685;;;;;
13;613386001;;974.999999685;0.0;;;
13;613389599;935.999998849;;;;;
13;613389601;;935.999998849;0.0;;;
13;613393199;959.999998736;;;;;
13;613393201;;959.999998736;0.0;;;
13;613396799;992.0000009029999;;;;;
13;613396801;;992.0000009029999;0.0;;;
13;613400399;966.000001082;;;;;
13;613400401;;966.000001082;0.0;;;
13;613403999;884.999999917;;;;;
13;613404001;;884.999999917;0.0;;;
13;613407599;727.999998302;;;;;
13;613407601;;727.999998302;1.4210854715202004e-14;;;
13;613411199;611.000000087;;;;;
13;613411201;;611.000000087;0.0;;;
13;613414799;515.000000318;;;;;
13;613414801;;515.000000318;5.684341886080802e-14;;;
13;613418399;421.999999203;;;;;
13;613418401;;421.999999203;0.0;;;
13;613421999;372.00000029;;;;;
13;613422001;;372.00000029;0.0;;;
13;613425599;437.9999987400001;;;;;
13;613425601;;437.9999987400001;0.0;;;
13;613429199;558.99999999;;;;;
13;613429201;;558.99999999;0.0;;;
13;613432799;707.9999986299999;;;;;
13;613432801;;707.9999986299999;0.0;;;
13;613436399;952.00000121;;;;;
13;613436401;;952.00000121;0.0;;;
13;613439999;1043.9999987;;;;;
13;613440001;;1043.9999987;0.0;;;
13;613443599;991.999999195;;;;;
13;613443601;;991.999999195;0.0;;;
13;613447199;963.0000005799999;;;;;
13;613447201;;963.0000005799999;0.0;;;
13;613450799;1001.000000335;;;;;
13;613450801;;1001.000000335;0.0;;;
13;613454399;1157.0000012320002;;;;;
13;613454401;;1157.0000012320002;0.0;;;
13;613457999;1326.9999988450002;;;;;
13;613458001;;1326.9999988450002;0.0;;;
13;613461599;1293.000000045;;;;;
13;613461601;;1293.000000045;0.0;;;
13;613465199;1287.0000010160002;;;;;
13;613465201;;1287.0000010160002;1.1368683772161603e-13;;;
13;613468799;1670.0000000250002;;;;;
13;613468801;;1670.0000000250002;0.0;;;
13;613472399;2172.999998922;;;;;
13;613472401;;2172.999998922;0.0;;;
13;613475999;2211.999999515;;;;;
13;613476001;;2211.999999515;2.2737367544323206e-13;;;
13;613479599;2080.000000886;;;;;
13;613479601;;2080.000000886;0.0;;;
13;613483199;2139.99999978;;;;;
13;613483201;;2139.99999978;0.0;;;
13;613486799;1910.999999753;;;;;
13;613486801;;1910.999999753;0.0;;;
13;613490399;1602.000000719;;;;;
13;613490401;;1602.000000719;0.0;;;
13;613493999;1436.000001404;;;;;
13;613494001;;1436.000001404;0.0;;;
13;613497599;1207.000000173;;;;;
13;613497601;;1207.000000173;0.0;;;
13;613501199;1023.999999677;;;;;
13;613501201;;1023.999999677;1.1368683772161603e-13;;;
13;613504799;918.999998237;;;;;
13;613504801;;918.999998237;0.0;;;
13;613508399;1102.9999991480001;;;;;
13;613508401;;1102.9999991480001;0.0;;;
13;613511999;1037.000000276;;;;;
13;613512001;;1037.000000276;1.1368683772161603e-13;;;
13;613515599;744.0000001550001;;;;;
13;613515601;;744.0000001550001;0.0;;;
13;613519199;750.000000915;;;;;
13;613519201;;750.000000915;0.0;;;
13;613522799;772.99999877;;;;;
13;613522801;;772.99999877;0.0;;;
13;613526399;750.000000915;;;;;
13;613526401;;750.000000915;0.0;;;
13;613529999;744.0000001550001;;;;;
13;613530001;;744.0000001550001;0.0;;;
13;613533599;767.000001045;;;;;
13;613533601;;767.000001045;0.0;;;
13;613537199;864.999999295;;;;;
13;613537201;;864.999999295;0.0;;;
13;613540799;846.0000002820001;;;;;
13;613540801;;846.0000002820001;0.0;;;
13;613544399;1232.0000012379999;;;;;
13;613544401;;1232.0000012379999;0.0;;;
13;613547999;1613.999998741;;;;;
13;613548001;;1613.999998741;0.0;;;
13;613551599;1834.999998465;;;;;
13;613551601;;1834.999998465;0.0;;;
13;613555199;1916.000001884;;;;;
13;613555201;;1916.000001884;0.0;;;
13;613558799;2145.9999982570002;;;;;
13;613558801;;2145.9999982570002;0.0;;;
13;613562399;2068.000000526;;;;;
13;613562401;;2068.000000526;0.0;;;
13;613565999;2385.000001321;;;;;
13;613566001;;2385.000001321;0.0;;;
13;613569599;2525.999999785;;;;;
13;613569601;;2525.999999785;0.0;;;
13;613573199;2634.99999938;;;;;
13;613573201;;2634.99999938;2.2737367544323206e-13;;;
13;613576799;2676.999998755;;;;;
13;613576801;;2676.999998755;0.0;;;
13;613580399;2713.000000262;;;;;
13;613580401;;2713.000000262;0.0;;;
13;613583999;2460.999999335;;;;;
13;613584001;;2460.999999335;0.0;;;
13;613587599;2289.0000012449996;;;;;
13;613587601;;2289.0000012449996;0.0;;;
13;613591199;2182.9999997729997;;;;;
13;613591201;;2182.9999997729997;0.0;;;
13;613594799;2256.999999196;;;;;
13;613594801;;2256.999999196;0.0;;;
13;613598399;2071.000000177;;;;;
13;613598401;;2071.000000177;0.0;;;
13;613601999;1691.999998835;;;;;
13;613602001;;1691.999998835;0.0;;;
13;613605599;1868.0000008949999;;;;;
13;613605601;;1868.0000008949999;0.0;;;
13;613609199;1738.000000615;;;;;
13;613609201;;1738.000000615;0.0;;;
13;613612799;1595.9999988150003;;;;;
13;613612801;;1595.9999988150003;0.0;;;
13;613616399;1179.99999974;;;;;
13;613616401;;1179.99999974;0.0;;;
13;613619999;1100.99999985;;;;;
13;613620001;;1100.99999985;0.0;;;
13;613623599;1217.999999495;;;;;
13;613623601;;1217.999999495;0.0;;;
13;613627199;1245.999998868;;;;;
13;613627201;;1245.999998868;0.0;;;
13;613630799;1335.000000074;;;;;
13;613630801;;1335.000000074;0.0;;;
13;613634399;1178.000002062;;;;;
13;613634401;;1178.000002062;0.0;;;
13;613637999;1068.99999957;;;;;
13;613638001;;1068.99999957;0.0;;;
13;613641599;1169.000000952;;;;;
13;613641601;;1169.000000952;0.0;;;
13;613645199;1197.000001656;;;;;
13;613645201;;1197.000001656;0.0;;;
13;613648799;1203.9999988969998;;;;;
13;613648801;;1203.9999988969998;0.0;;;
13;613652399;1127.9999988700001;;;;;
13;613652401;;1127.9999988700001;5.684341886080802e-14;;;
13;613655999;1139.999999076;;;;;
13;613656001;;1139.999999076;0.0;;;
13;613659599;1163.0000006199998;;;;;
13;613659601;;1163.0000006199998;0.0;;;
13;613663199;1155.00000189;;;;;
13;613663201;;1155.00000189;0.0;;;
13;613666799;1130.999999493;;;;;
13;613666801;;1130.999999493;0.0;;;
13;613670399;935.000001525;;;;;
13;613670401;;935.000001525;0.0;;;
13;613673999;685.999999529;;;;;
13;613674001;;685.999999529;0.0;;;
13;613677599;568.9999984169999;;;;;
13;613677601;;568.9999984169999;0.0;;;
13;613681199;496.999998918;;;;;
13;613681201;;496.999998918;0.0;;;
13;613684799;426.99999870900007;;;;;
13;613684801;;426.99999870900007;0.0;;;
13;613688399;329.99999931;;;;;
13;613688401;;329.99999931;0.0;;;
13;613691999;267.99999955;;;;;
13;613692001;;267.99999955;0.0;;;
13;613695599;266.00000132;;;;;
13;613695601;;266.00000132;0.0;;;
13;613699199;277.999999805;;;;;
13;613699201;;277.999999805;0.0;;;
13;613702799;291.999999555;;;;;
13;613702801;;291.999999555;0.0;;;
13;613706399;301.99999980999996;;;;;
13;613706401;;301.99999980999996;0.0;;;
13;613709999;270.99999993;;;;;
13;613710001;;270.99999993;0.0;;;
