;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
1513;3638.258736;3786.41026;3178.82813;3251.408264;3629.878968;2999.441763;2537.792962;7085.914555;3361.957655;1442.692665;1888.629443;2054.857659;1857.192715;3610.254083;3139.73725;3562.211785;4473.676149;1831.1075;2002.285728;2642.755791;2773.76173;4323.800001;2040.586237;1805.418572;3486.128403;4263.277758;3860.646156;1314.186107;3064.039495;2626.723474;4392.851524;4195.329628;1917.386001;3569.049595;2684.429382;2919.303511;3384.896087;2027.696801;2723.977774;1977.005655
1514;3656.518034;3865.810588;3313.204689;3394.356108;3791.551608;3114.235452;2618.007382;7495.928958;3507.772368;1515.647465;2012.307012;2123.398179;1946.872627;3666.08402;3312.167532;3630.843418;4554.21198;1918.182899;1944.741757;2703.481423;2915.52268;4415.250476;2158.293964;1869.159644;3640.366124;4366.452223;3945.678286;1405.024466;3244.483935;2748.145204;4524.711051;4193.703212;2078.064102;3721.589232;2740.363973;3004.31838;3429.904915;2126.158877;2815.223703;2095.325243
1515;3852.350519;4176.309291;3605.744717;3728.153338;4160.448164;3448.178065;2856.231793;8282.088309;3829.996938;1709.736308;2264.376723;2306.899292;2171.998228;3924.600207;3695.715494;3917.180122;4810.576715;2141.081742;2150.223461;2939.485839;3246.801369;4781.810466;2418.752551;2039.30949;4061.73446;4738.01136;4282.691218;1527.241383;3630.248809;3034.049183;4866.226788;4448.528582;2359.562762;4088.170575;2969.946553;3324.680303;3716.440293;2342.346235;3189.590799;2349.166914
1516;4348.568172;4775.918288;4071.655073;4341.798183;4750.256543;4141.85077;3266.5205;9507.750116;4444.936195;2080.035765;2710.797469;2685.706312;2580.63303;4487.592064;4377.842889;4507.504662;5436.132932;2551.950136;2657.483055;3449.486872;3866.671026;5459.978431;2875.327323;2409.663425;4709.040392;5474.423996;4933.788868;1780.911724;4277.406273;3553.864357;5437.124896;4995.916474;2821.534231;4771.40924;3441.755474;3885.578433;4345.605454;2764.262601;3837.238651;2787.039618
1517;5435.522511;5980.764854;5016.77755;5503.59141;5993.021585;5419.893965;4102.829676;12006.46245;5639.832495;2691.366895;3506.960221;3386.938168;3275.54875;5693.455529;5655.883115;5666.064568;6749.179904;3244.817858;3451.758707;4414.129383;4999.461362;6855.137651;3688.413867;3070.395015;5974.643155;7013.682113;6208.719229;2291.628737;5484.16061;4559.134477;6657.131152;6110.3548;3620.677801;6099.056202;4334.214824;4905.128289;5579.652382;3558.472006;4972.817905;3579.423889
1518;6081.524798;6864.709648;5546.718833;6287.748002;6929.664355;6471.135144;4860.365148;13550.22427;6457.743859;3105.962769;4116.846559;3880.978082;3735.384293;6467.481102;6596.83221;6507.753054;7474.953173;3632.475801;3991.619399;5140.648975;5865.470826;7744.743668;4247.274117;3532.57486;6742.362075;8197.604138;7099.830882;2760.15029;6147.800939;5351.923046;7454.707749;6807.12627;4219.225256;6897.132468;4978.666539;5564.93763;6434.051099;4224.447746;5849.496314;4156.802744
1519;5525.042902;6502.058444;5005.760658;5824.800011;6554.536224;6423.026996;4948.360734;11370.33935;5898.73978;3094.475912;3978.018717;3799.637722;3644.473641;5923.523401;6036.187511;6323.893124;6635.907139;3512.122437;3963.549914;4953.78728;5716.379175;6908.955126;3845.699103;3409.283071;6041.774266;7797.352267;6725.831105;2942.122751;4961.686611;5346.0568;6400.903854;6341.207136;4227.552296;6023.908884;4707.689262;4894.774737;6315.824524;4245.670681;5698.078994;4023.345552
1520;5338.447856;6271.259248;4754.711778;5460.924854;6545.44638;6490.078429;5146.947768;10241.69269;5665.812256;3075.885706;3857.514731;3674.076761;3587.245401;5814.676418;5479.31087;6456.663043;6187.8835;3543.964751;4041.112956;4832.539252;5708.326639;6298.835227;3590.195177;3279.292954;5627.238755;7706.891277;6521.256291;3063.245267;4492.420506;5503.00572;5773.833762;6078.249029;4276.786408;5251.913062;4487.255766;4579.278938;6503.007585;4156.3161;5668.497111;3916.509143
1521;4946.318597;5800.287825;4455.095324;4595.104662;6026.996463;6106.62473;4967.290427;8506.085448;5317.052272;2746.726413;3671.295603;3278.947616;3310.448098;5480.739459;4399.189748;6290.076869;5742.492819;3339.66811;3975.81715;4397.363077;5486.438472;5638.551448;3323.243592;2921.505628;4799.974788;7256.673939;6041.322159;2962.289877;4169.456691;5237.599426;5218.476939;5511.350009;3989.280998;4035.049223;3801.926901;4071.848226;6393.224277;3650.839385;5373.152498;3607.593565
1522;4597.500492;5494.760097;4254.459547;3851.053231;5236.63506;5598.027389;4746.366083;7541.939218;5123.371078;2360.520751;3559.455753;2838.91804;2953.60639;5232.670235;3444.247874;6108.681867;5452.980248;3015.939788;3815.89327;3991.119852;5310.3158;5277.380257;3158.648936;2519.423355;4143.659574;6861.265448;5639.990098;2844.445589;3986.425694;4899.827118;5021.250643;4956.243103;3627.27697;2916.672793;3244.784329;3597.965239;6239.945308;3253.723053;4963.441622;3308.747584
1523;4293.839289;5245.31724;4134.696736;3413.21172;4694.577728;5094.44288;4589.933151;6938.651715;5022.872153;2108.080392;3452.890371;2450.971823;2561.450046;5163.706414;2901.676995;5999.183906;5321.770389;2692.826957;3637.018714;3764.682733;5281.731973;4992.316038;3016.505409;2197.277916;3745.032528;6644.984442;5344.095308;2841.459598;3819.799963;4613.123731;5036.754495;4549.167241;3254.202762;2200.421749;2744.314467;3285.742723;6071.254397;3121.778346;4357.587925;3098.425001
1524;4077.350176;5049.258076;4074.86975;3232.619451;4358.973566;4617.290322;4451.662496;6501.848197;4955.002199;1977.416418;3363.997248;2234.193144;2291.964159;5182.969521;2645.944108;5861.554521;5228.663305;2569.552689;3613.994969;3735.238324;5277.971467;4786.416178;2986.317001;2071.220421;3538.467527;6490.218618;5155.485023;2995.625243;3701.693534;4382.581565;5091.865737;4296.220221;2999.925355;1910.861086;2577.662272;3153.137556;5837.399618;3211.93093;3671.825109;3010.686707
1525;4021.77297;4992.849344;4122.084604;3279.212921;4251.950549;4091.400164;4434.841076;6375.30755;5031.388812;1911.736388;3329.983382;2093.435011;2190.209198;5344.436546;2558.276241;5805.443389;5290.95302;2547.49892;3714.596909;3810.576642;5411.899;4760.855275;3021.452072;2031.712236;3481.716311;6541.567976;5258.357474;3100.927515;3750.943551;4356.124706;5364.763454;4214.86645;2890.406434;1781.839849;2548.508603;3132.594422;5696.879588;3478.659096;3242.841429;2966.68306
1526;4008.359109;4983.151668;4172.062231;3409.834379;4230.188173;3782.93296;4420.445232;6318.829136;5095.293383;1909.959481;3349.859986;2015.443554;2187.240938;5419.972839;2559.322899;5582.553662;5328.620715;2583.302496;3806.951773;3910.187847;5463.114197;4787.110323;3114.015444;2052.907339;3492.957648;6569.787967;5355.440476;3074.246171;3957.909011;4382.106239;5639.94317;4199.410148;2889.05134;1786.140915;2570.303418;3152.919464;5454.370814;3794.342245;3087.83641;2929.213303
1527;4071.875884;5073.093735;4303.973648;3624.542343;4338.371538;3860.064013;4424.617168;6437.684933;5196.343175;1977.790211;3359.277115;2106.456564;2284.877358;5399.935277;2673.423494;5367.801054;5377.380113;2681.810148;3897.666938;4027.744707;5526.332887;4982.680604;3247.950484;2181.425992;3625.690137;6703.361949;5499.048367;3063.528972;4376.302608;4459.556863;5868.602414;4268.89532;2991.275652;2012.686488;2702.315809;3321.366841;5274.044843;4066.193292;3386.635706;2973.763129
1528;4528.207251;5686.904176;4798.050898;3997.588263;5081.937249;4588.135846;4476.191324;7335.618091;5586.174984;2351.463529;3375.711603;2509.39544;2719.183106;5379.916011;2968.724846;5383.353243;5778.54565;3051.044818;4140.273994;4267.191366;5776.486952;6013.907972;3585.105645;2523.959698;4184.18647;7315.373388;5888.375008;3264.527728;4955.061894;4673.697264;6007.032383;4672.346294;3218.499993;2733.83173;3357.825779;3979.007366;5442.993085;4281.754202;4211.332443;3345.672623
1529;5166.952449;6347.509941;5514.462028;4291.1028;5964.242816;5297.554649;4523.597004;8243.962349;6052.782932;2741.555622;3343.839919;2770.296682;3270.270453;5282.055752;3120.635974;5418.000485;6171.495529;3478.302113;4376.672046;4473.118778;5987.513784;7153.136644;4250.418837;2744.097819;4704.852364;8135.324298;6379.16764;3488.31138;5335.168955;4845.940181;5850.937632;5317.093385;3333.62334;3405.029306;3888.605773;4904.484859;5725.396227;4351.174417;4965.848016;3912.251215
1530;5239.920595;6321.446316;5850.831247;4210.172545;6157.496785;5569.690134;4508.334165;8477.558715;6062.993029;2712.766227;3246.975064;2757.642844;3471.899948;5032.329539;3011.841395;5305.487489;5897.117237;3498.069805;4261.371856;4447.278253;5934.869276;7395.854057;4504.156912;2671.465102;4786.37672;8428.785345;6434.936251;3410.094679;5465.639496;4821.489946;5540.283568;5653.196685;3248.958345;3521.861832;3821.629474;5062.528086;5769.737077;4244.719322;5168.822666;3842.991389
1531;5125.944353;6098.748718;6098.181136;3946.272537;6085.703438;5673.717843;4225.091202;8254.296597;5940.660523;2566.174227;3090.398023;2655.970831;3586.126317;4717.422376;2849.179741;5081.366313;5478.964971;3395.544171;3978.945411;4318.653792;5717.107393;7314.356661;4414.227429;2548.122812;4814.289179;8463.622767;6284.560393;3295.872454;5459.937884;4650.899357;5175.352194;5766.17779;3100.28571;3538.674424;3553.341444;4859.451489;5669.931434;4082.243939;4979.912447;3610.593267
1532;4777.674906;5801.673047;6100.847741;3683.302099;5702.941279;5580.704096;4037.929319;7803.141015;5654.80718;2344.572796;2901.145777;2582.188168;3574.860679;4311.930037;2729.483394;4728.286465;5019.661361;3243.25817;3601.20007;4082.349446;5400.838863;7010.929066;4053.004121;2455.036692;4741.330881;8277.234186;5977.361441;3131.015606;5248.335703;4359.757339;4792.744349;5830.799232;2906.109611;3491.01157;3317.142366;4474.970492;5500.8815;3866.615787;4610.864383;3408.071426
1533;4215.398081;5206.654174;5589.078169;3176.607733;4987.441681;4988.91572;3554.033699;7062.9987;5089.310659;1977.450328;2513.051819;2369.49952;3228.75992;3795.841163;2515.499585;4121.842569;4380.623513;2956.851259;3093.198671;3606.167237;4809.193693;6350.294377;3519.620959;2218.912042;4380.623513;7550.880672;5350.94087;2736.59844;4709.016295;3804.237533;4205.191317;5562.089946;2535.464423;3218.685793;3129.80734;3867.94301;4981.057399;3397.083459;4071.580479;3024.315491
1534;3407.32566;4163.496166;4500.614894;2491.703709;3863.580289;3948.410249;2823.470442;5821.86799;4121.127474;1609.023982;1965.44938;1973.45514;2611.506045;2999.743082;2265.684117;3256.602348;3502.099139;2527.573418;2467.914243;2895.972938;3911.802107;5196.291567;2768.603763;1831.381016;3659.798416;6238.673683;4329.027337;2130.74321;3839.998835;2998.374867;3366.840362;4670.996272;2034.738035;2708.381393;2848.761832;3036.803928;4019.842852;2724.358427;3362.479568;2398.058102
1535;2970.852304;3563.540779;3765.167522;2130.383932;3177.177583;3384.492295;2451.133338;5130.020498;3498.043961;1429.416652;1652.969292;1677.325292;2236.045106;2483.576721;2201.856399;2764.591614;2979.797579;2244.074821;2100.412311;2472.545919;3353.554268;4498.175016;2331.289155;1611.922437;3225.169057;5466.817931;3626.579114;1739.891445;3317.340033;2510.674404;2885.991167;4029.746199;1764.948554;2391.711843;2684.194189;2517.105732;3398.299009;2332.699247;2977.879462;1974.443233
1536;2965.698649;3441.845253;3530.563007;2106.907279;2988.958545;3334.409972;2461.631079;5181.637285;3369.983581;1449.579024;1599.015581;1612.273423;2144.836352;2355.072363;2362.406678;2653.29927;2875.873777;2126.507306;2022.177807;2406.926733;3263.291871;4406.133348;2231.204287;1597.812202;3235.442836;5487.761183;3400.614719;1630.898332;3276.765303;2401.233147;2872.125653;3932.794368;1733.078499;2359.020259;2829.836143;2391.285045;3306.188094;2253.24391;2983.85159;1811.770621
1537;3114.496226;3502.47119;3482.582015;2224.658342;3044.054679;3495.715045;2618.273611;5563.332419;3449.709406;1527.716771;1647.407959;1647.407959;2176.061815;2354.120145;2562.491213;2700.335184;2954.878272;2046.774415;2063.764574;2506.42261;3354.679186;4540.675856;2271.759858;1680.24204;3440.202381;5928.188166;3401.988489;1650.631578;3390.122796;2452.421345;3083.769837;3989.933231;1807.981318;2455.633665;3108.204464;2421.859913;3460.645167;2307.662256;3136.741985;1795.181196
1538;3288.366495;3649.904869;3621.702056;2321.237619;3130.264252;3681.201688;2828.804795;5992.169933;3567.524203;1619.415923;1705.135569;1725.46716;2186.441179;2379.243836;2685.290191;2754.066594;3084.639631;1977.069276;2162.186213;2624.088514;3459.998832;4701.719279;2306.909616;1793.427966;3663.506975;6357.913578;3473.14934;1705.135569;3484.191181;2530.317376;3352.413121;4063.24186;1912.623593;2593.753178;3351.716749;2472.075674;3646.601177;2380.114582;3275.989173;1827.37577
1539;3655.228114;4030.240931;4100.627077;2557.876486;3419.3906;4111.899928;3246.801369;6753.914177;3892.641615;1849.857174;1885.352525;1951.842514;2382.802807;2569.296697;2963.973926;2982.908898;3481.459443;2097.872288;2441.946328;2885.917694;3803.894654;5130.567801;2497.468908;2013.612686;4097.410069;7148.460449;3779.431019;1877.473859;3770.282826;2777.401521;3830.381642;4447.252309;2180.330551;2934.534946;3729.288079;2661.207241;4000.491805;2605.566177;3606.856344;1977.238078
1540;4181.771449;4655.209914;5013.169999;3023.105142;3966.556951;4837.993702;3902.95895;7921.69057;4504.470672;2283.194447;2253.211309;2373.160099;2911.344884;2986.762466;3497.189442;3494.591635;4130.372232;2480.847173;2981.978654;3382.066988;4400.416923;5869.049266;2969.694662;2432.672246;4827.987349;8260.668635;4355.768842;2223.382958;4341.375287;3252.226947;4600.484841;5212.565891;2663.311385;3522.853835;4329.123002;3090.184318;4681.849359;3049.641382;4190.446054;2340.562731
1541;5311.320243;5865.206469;6654.721882;3879.505733;5042.573442;6169.35084;5040.089474;10201.18742;5682.165975;3016.856419;2897.830425;3061.572106;3755.925199;3830.426091;4444.943524;4437.113487;5356.126283;3266.867983;3886.359493;4331.943574;5533.615201;7331.722505;3841.920561;3140.980338;6204.71704;10458.33109;5472.105057;2864.928717;5603.033437;4129.329191;6076.504029;6568.42949;3492.714597;4550.255353;5471.581302;3934.510019;6028.219087;3884.217027;5363.876322;2983.405851
1542;6193.824291;6718.578234;7567.254584;4500.970609;5800.036734;7083.588426;5836.395014;11718.65588;6422.529878;3554.91495;3401.080358;3556.669665;4315.159774;4445.732799;5014.46678;5086.502055;6265.668973;3909.303563;4493.617878;5030.077157;6234.726266;8177.29876;4453.045023;3662.193123;7192.604213;11679.57629;6324.261868;3353.858215;6405.576723;4777.980133;7432.485519;7168.345924;4173.309815;5060.857611;5962.4779;4526.508377;6930.30333;4488.719514;6110.792605;3445.112002
1543;5986.618182;6371.296376;6584.743535;4455.547389;5508.188459;6880.122308;5711.531319;10345.82172;6031.162404;3488.55688;3480.71728;3480.71728;4107.626561;4230.267509;4603.835683;4889.875458;5806.274676;3807.367933;4477.902996;4857.610922;5611.401623;7297.204215;4366.261876;3687.95562;6805.086212;9669.431764;6014.432358;3385.614939;5613.531566;4698.586571;7433.929037;6035.070577;4299.809954;4138.898257;4908.016914;4283.849668;6416.034944;4378.694888;5523.461419;3389.282913
1544;5839.817796;6199.829716;6081.620291;4429.716889;5366.962036;6957.20077;5862.285175;9488.60242;5981.017367;3230.773743;3574.194941;3322.805239;3793.75218;4129.728016;4248.902298;4835.960226;5776.0074;3752.806237;4624.471801;4874.17118;5457.252186;6582.145384;4270.836155;3874.514366;6517.721508;8344.173627;5916.213409;3423.745481;5232.45643;4736.330251;7476.958028;5496.680955;4538.572153;3658.336303;4402.719208;4028.657124;6157.235457;4422.26068;5152.521243;3396.539518
1545;5247.176408;5669.183531;5457.46356;4142.842364;4861.49209;6542.860066;5764.92432;7923.893388;5782.05282;2629.452105;3488.62943;2890.773838;3209.21832;3808.301512;3693.899461;4580.625337;5551.981527;3346.488278;4529.446489;4666.460734;5062.053093;5537.895652;3877.038893;4012.351161;5825.556287;7359.644095;5593.849387;3294.881531;4829.236466;4549.415832;6943.933218;4971.686351;4548.485976;3025.604589;3385.919352;3489.855312;5412.12308;4178.347193;4479.498682;3213.163711
1546;4621.897345;5081.402348;4962.481467;3881.734801;4404.864583;6041.589883;5533.149815;6717.294918;5668.077319;2083.816887;3404.896468;2483.152176;2636.11957;3612.60752;3346.435247;4354.720564;5322.323622;2948.746295;4372.5941;4439.967409;4623.741519;4670.442528;3567.952208;4131.054914;5217.323799;6851.755757;5405.332264;3189.053557;4527.014823;4332.433145;6454.704549;4634.353443;4438.614536;2337.408167;2561.905489;3077.645045;5007.726638;3937.513409;3842.667788;3022.729496
1547;4095.290396;4662.907523;4536.525616;3713.205147;3913.219706;5510.118465;5279.759627;6167.359592;5563.970133;1693.858977;3303.879092;2183.456477;2169.967108;3547.998231;3222.409771;4213.659296;5124.403647;2675.387979;4246.680889;4244.069013;4354.940112;4085.895718;3491.585574;4120.539618;4789.390417;6577.305923;5386.424174;3137.639184;4332.908453;4162.655034;6154.267272;4375.704401;4266.733323;1842.268143;2240.748202;2942.828678;4762.919033;3682.317265;3342.998312;2904.242388
1548;3732.865611;4497.76208;4185.181488;3644.027298;3576.717976;4855.893065;4998.512627;5882.681836;5438.929881;1530.2922;3268.59203;2005.821258;1886.234993;3558.920954;3226.70255;4146.707615;4945.774536;2560.103159;4065.781617;4104.272255;4215.003179;3759.402856;3476.29122;3986.098032;4516.102121;6352.398114;5404.733026;3107.892556;4204.069377;4119.223087;5975.537235;4217.528532;4132.120429;1569.397881;2131.047577;2955.256147;4563.896739;3546.950905;3118.449189;2845.293191
1549;3567.43794;4618.056133;4008.658979;3718.933623;3412.091132;4508.234286;4903.471172;5876.192649;5479.418895;1462.330884;3290.755249;1880.937468;1702.956498;3649.058542;3391.290909;4180.886232;4942.05098;2545.479983;3842.571307;4123.331113;4235.493972;3622.532914;3466.824084;3831.758222;4432.247797;6323.109519;5492.201147;3144.641601;4198.487242;4209.823054;6053.561653;4230.016087;4139.97025;1467.869575;2097.623205;3012.116025;4527.453932;3540.810256;3102.380489;2766.184911
1550;3474.069931;4680.481689;3924.593056;3794.342245;3353.199785;4474.866545;4855.385049;5943.219578;5491.350255;1484.012844;3301.417744;1809.008697;1642.403369;3771.540843;3543.052513;4191.112697;4981.318647;2606.025025;3595.402742;4196.91998;4259.833607;3589.269921;3381.835491;3670.164992;4417.029717;6230.022663;5453.399897;3196.754079;4222.274047;4273.231986;6165.863045;4303.46294;4176.613514;1520.113521;2126.490299;3078.892604;4508.046501;3583.907821;3180.421231;2702.061513
1551;3485.831671;4664.653833;4027.341019;3882.999234;3400.724607;4603.079851;4964.902082;6239.822257;5583.140506;1598.263919;3281.461964;1849.374473;1752.670666;3907.991092;3647.532033;4258.486154;5127.741792;2757.744661;3406.293492;4346.363713;4328.707858;3800.288153;3285.479142;3642.161397;4578.32493;6172.062323;5445.716563;3229.802451;4330.387629;4388.564593;6334.418725;4495.083381;4243.936972;1779.720507;2254.317074;3202.665387;4545.439813;3665.590488;3364.814501;2691.551261
1552;3887.174088;4665.594847;4842.536573;4035.714966;3720.278124;5111.826185;5529.008611;7053.829718;5880.036488;1886.210713;3284.072629;2142.534061;2165.283862;4088.237342;3908.804078;4601.960858;5549.523724;3271.663185;3334.296959;4686.317275;4739.26597;4665.144953;3201.359429;3981.482246;5038.955543;6310.476236;5739.003068;3243.910966;4834.263025;4649.414482;6924.960873;5293.957356;4507.889455;2353.780135;2890.174895;3678.918395;4942.481998;3967.468372;3846.932851;2670.91465
1553;4328.428383;4571.175677;5894.261043;4106.585686;4041.423758;5699.664547;6148.287661;7759.188836;6119.087911;2147.506944;3267.54474;2501.483856;2518.374769;4354.3014;4276.486098;5055.824286;6414.916636;3892.401182;3253.153489;5042.703309;5424.092912;5525.760983;3070.772046;4729.60402;5400.255605;6425.726073;6185.892754;3207.823353;5470.945804;5010.231977;7878.940484;6490.283547;4883.018405;2777.955419;3560.357133;4478.560896;5381.536626;4462.245398;4229.713388;2574.960113
1554;4335.139208;4339.231657;6094.197382;3989.346438;4085.328582;5941.451283;6222.378728;8035.376929;6131.114328;2084.51759;3138.671133;2513.183935;2399.216833;4410.03443;4307.455183;5064.01603;6694.840782;4017.71546;3153.938374;5099.804883;5541.332096;5547.101254;2878.761864;4841.758724;5431.921298;6295.149984;6229.742777;3108.616783;5471.35864;5192.960048;8166.854599;6761.887275;4919.422813;2778.876123;3665.306257;4598.89259;5481.766746;4516.694997;4336.048465;2423.008233
1555;4396.979416;3960.826523;6151.691568;3774.944016;4010.862674;6060.800127;6144.842642;8154.108424;6020.198363;2018.252186;2949.409994;2546.651153;2354.189632;4273.11501;4192.777038;4890.023837;6665.006842;4167.379734;2955.621289;5002.909673;5396.813632;5559.229081;2658.957765;4701.949604;5397.337774;6049.503332;6034.838823;2931.967784;5221.450588;5139.159747;8297.242105;6883.260852;4873.244658;2734.019455;3665.28367;4526.515504;5461.521885;4443.210517;4320.499062;2222.390522
1556;4422.734257;3566.100894;6096.873507;3486.059192;3850.16446;5915.436075;5944.391105;7963.43389;5741.535178;2035.609485;2770.243495;2538.465805;2287.166021;4016.254465;3970.447564;4607.058613;6322.836008;4293.610778;2687.836373;4761.663647;4899.997947;5469.16127;2427.797718;4423.199156;5245.252021;5660.7417;5739.356254;2700.082751;4798.098238;4884.23867;8141.381545;6857.523527;4722.978037;2731.348173;3571.52244;4251.635279;5314.910351;4261.197211;4245.721729;2009.590773
1557;4179.072303;3046.949358;5748.606409;2975.899872;3430.512943;5324.743849;5376.70833;7300.929587;5135.737712;1930.526665;2444.525984;2269.292707;1982.290419;3568.251581;3459.291672;4094.702522;5475.391802;4022.089177;2245.062334;4225.61879;4092.51812;5056.032725;2032.190255;3933.916506;4818.802601;4987.932996;5105.25459;2300.38259;4157.890131;4351.626731;7486.228524;6411.592958;4278.275889;2556.895692;3236.90721;3805.497821;4919.448619;3797.939351;3993.155795;1681.428307
1558;3563.347274;2370.352931;4930.160008;2311.695276;2776.175265;4289.771158;4323.948692;6016.406192;4163.908882;1651.475451;1930.134151;1754.411804;1531.705961;2895.300635;2715.223346;3306.790664;4206.976209;3331.317939;1666.331707;3386.867199;3131.871026;4182.508513;1550.997209;3169.407858;4028.727422;4004.928447;4151.126958;1797.469303;3238.422;3478.361185;6154.796683;5365.626319;3512.885536;2201.235623;2671.055098;3171.519662;4147.009162;3024.081242;3373.751318;1313.865691
1559;3080.5069;1962.651072;4437.265267;1918.359088;2375.755744;3677.965879;3587.811639;5208.277912;3551.445134;1466.295221;1620.688236;1404.915084;1279.561883;2437.868191;2266.292971;2844.068301;3475.916052;2869.056575;1328.515818;2895.108241;2650.159438;3591.389866;1275.939618;2670.613649;3556.422491;3383.458197;3650.404154;1499.191216;2679.663378;2964.472067;5304.277801;4675.6729;3047.372433;2018.985603;2353.898214;2711.462658;3666.344332;2489.682965;3000.300825;1097.319452
1560;2960.614447;1862.424097;4463.033235;1819.838801;2307.104373;3601.377718;3436.630726;5157.664482;3411.670943;1449.113031;1545.171385;1271.600333;1229.458265;2278.990017;2150.240432;2799.57673;3334.409972;2785.127568;1222.140647;2832.624015;2574.046024;3443.584549;1186.170997;2543.216773;3545.077836;3272.719694;3670.582896;1419.388064;2512.866346;2917.91343;5196.727393;4601.565633;2981.61887;2090.055689;2358.174016;2622.281287;3594.576655;2307.941912;2973.971088;1011.843596
1561;3027.403289;1862.893341;4694.021713;1862.374825;2396.098628;3772.949114;3537.450378;5435.179085;3461.351446;1508.421326;1575.327721;1241.808727;1302.657838;2278.242869;2155.379001;2928.894758;3427.902868;2710.454565;1210.555862;2940.427251;2632.767564;3471.956512;1166.085414;2599.912742;3724.605615;3318.431634;3871.656937;1451.482546;2492.86866;3051.253701;5382.582449;4765.767869;3100.928474;2248.434092;2507.307813;2726.440319;3622.238856;2281.346401;3101.258987;1034.364831
1562;3113.235215;1880.712654;4917.599371;1963.150668;2529.122223;3986.419107;3704.880707;5785.502436;3499.185908;1585.896091;1606.72543;1233.341954;1428.188481;2333.304216;2152.461209;3082.650189;3474.92881;2568.707707;1236.788143;3051.577022;2693.298935;3498.470963;1173.103704;2697.616378;3886.822133;3363.218081;4086.170708;1517.110674;2510.334688;3212.139587;5590.252744;4937.647523;3273.242425;2390.865927;2690.525301;2878.048811;3620.971385;2300.903805;3303.186983;1157.939714
1563;3334.931355;2054.45098;5391.753633;2240.18696;2813.771004;4388.823401;4069.333147;6557.465355;3736.479778;1774.794597;1765.222343;1386.485683;1680.125922;2574.551792;2283.103837;3444.211385;3697.220326;2644.268049;1374.666232;3368.639502;2950.723953;3716.062835;1302.87838;2985.238615;4288.494054;3642.538918;4493.791116;1694.516678;2682.61211;3611.675808;6141.070286;5385.354783;3631.737164;2672.528922;3057.938157;3190.971023;3866.654027;2504.487289;3687.445704;1421.368019
1564;3741.634765;2524.355139;6242.985038;2720.274788;3316.087301;5064.719553;4676.513094;7850.3761;4238.986031;2151.706626;2105.887003;1701.704391;2150.816307;3043.427777;2608.171649;4105.0267;4200.787878;3009.708579;1694.037016;3935.872532;3466.825025;4150.472857;1613.625914;3559.484933;4943.488394;4195.408104;5139.914854;2066.861507;3091.922913;4307.630538;7077.56948;6176.76248;4319.000236;3159.06003;3692.065203;3832.541916;4463.860842;2961.859525;4321.107874;1780.355837
1565;4550.255353;3290.567088;7896.37928;3504.108906;4236.249815;6421.212775;5839.436988;10353.44134;5320.570335;2802.904;2695.372318;2183.504808;2885.84865;3891.07505;3190.762553;5323.141664;5252.468592;3766.041142;2178.768649;5036.613206;4450.475338;5027.681114;2135.953975;4613.091544;6238.50866;5306.185826;6431.77124;2683.726473;3867.954058;5380.434285;8948.250276;7787.038098;5582.305998;4046.601731;4826.874153;5006.878022;5690.228379;3810.458829;5524.649303;2280.636606
1566;5093.842593;3923.04368;8698.92405;4054.700535;4827.725942;7370.126787;6642.615779;12390.08019;6130.159669;3201.611537;3105.547555;2537.42618;3436.027382;4497.538559;3536.95052;6207.4385;5925.047276;4299.814721;2501.936814;5871.754084;5173.930198;5620.92514;2606.159234;5412.043012;7046.00988;6043.03123;7161.145585;3127.583325;4360.394695;6050.018257;10011.10947;8654.812991;6249.589865;4700.372206;5556.651848;5814.790017;6515.705555;4438.426744;6339.868209;2812.419544
1567;4847.370609;3990.755069;7563.419765;3996.031136;4476.504009;7048.231;6375.354456;11563.38698;5492.41684;2976.44938;3164.661765;2582.467939;3524.968326;4374.087891;3519.99325;5780.186921;5371.920269;4133.081603;2553.52927;5721.22969;5001.293376;5322.330238;2708.300046;5346.573316;6458.652936;5706.686122;6041.215434;3089.767095;4003.951671;5417.627583;8684.299236;7601.685313;5333.153885;4529.831392;5013.708264;5354.841746;6035.629026;4142.479794;5814.987667;3145.672568
1568;4623.994845;4010.895328;6621.370207;4021.99201;4442.781013;6851.657855;6423.949841;10795.41336;5237.060712;2815.750111;3262.277735;2545.142138;3600.316814;4335.137468;3593.989317;5458.301366;5238.596005;3939.785343;2575.117108;5670.108408;4737.780002;5128.731943;2737.357361;5350.879159;6231.761988;5701.316827;5578.721441;3055.355229;3836.640039;5148.974078;7708.8913;6705.720013;4689.105245;4368.860971;4365.621383;5027.215784;5799.406977;4083.960457;5476.156294;3415.079081
1569;4189.919133;3690.546743;5535.81076;3864.614688;4154.364725;5991.8295;6079.450488;9406.946948;4790.402565;2665.033907;3212.769083;2213.635455;3377.453323;4145.499946;3509.904719;4829.717001;4880.807232;3271.390256;2482.663687;5293.69824;4208.646475;4610.077111;2683.440094;4996.149066;5807.269852;5430.643259;5078.360569;2876.398457;3646.254302;4441.313464;6851.971536;5219.985085;3894.206858;4001.896257;3273.378333;4250.265218;5149.881705;3824.046974;4648.094885;3265.429027
