AgentId;TimeStep;RequestedEnergyInMWH;AwardedEnergyInMWH
5;963864004;;0.0
5;963867599;10061.8018;
5;963867604;;0.0
5;963871199;9808.6919;
5;963871204;;0.0
5;963874799;9102.5566;
5;963874804;;0.0
5;963878399;8778.7286;
5;963878404;;0.0
5;963881999;8566.2115;
5;963882004;;0.0
5;963885599;8450.0336;
5;963885604;;0.0
5;963889199;8404.4928;
5;963889204;;0.0
5;963892799;8311.8281;
5;963892804;;0.0
5;963896399;8544.3794;
5;963896404;;0.0
5;963899999;9033.4425;
5;963900004;;0.0
5;963903599;9516.2115;
5;963903604;;0.0
5;963907199;9823.3312;
5;963907204;;0.0
5;963910799;10206.0362;
5;963910804;;0.0
5;963914399;10463.2597;
5;963914404;;0.0
5;963917999;10551.0224;
5;963918004;;0.0
5;963921599;10491.867;
5;963921604;;0.0
5;963925199;10321.3898;
5;963925204;;0.0
5;963928799;10297.7748;
5;963928804;;0.0
5;963932399;10246.4297;
5;963932404;;0.0
5;963935999;10393.947;
5;963936004;;0.0
5;963939599;10411.9027;
5;963939604;;0.0
5;963943199;10432.1902;
5;963943204;;0.0
5;963946799;10348.8374;
5;963946804;;0.0
5;963950399;10280.2045;
5;963950404;;0.0
5;963953999;10172.4803;
5;963954004;;0.0
5;963957599;9602.4936;
5;963957604;;0.0
5;963961199;8713.3966;
5;963961204;;0.0
5;963964799;8300.1768;
5;963964804;;0.0
5;963968399;8087.5829;
5;963968404;;0.0
5;963971999;7981.4002;
5;963972004;;0.0
5;963975599;7970.9828;
5;963975604;;0.0
5;963979199;8037.5613;
5;963979204;;0.0
5;963982799;8700.4008;
5;963982804;;0.0
5;963986399;10290.3063;
5;963986404;;0.0
5;963989999;12203.5651;
5;963990004;;0.0
5;963993599;13068.5723;
5;963993604;;0.0
5;963997199;13227.7806;
5;963997204;;0.0
5;964000799;13401.2008;
5;964000804;;0.0
5;964004399;13198.8399;
5;964004404;;0.0
5;964007999;13216.2082;
5;964008004;;0.0
5;964011599;13259.1528;
5;964011604;;0.0
5;964015199;12946.3881;
5;964015204;;0.0
5;964018799;12410.3279;
5;964018804;;0.0
5;964022399;11609.6339;
5;964022404;;0.0
5;964025999;11404.4501;
5;964026004;;0.0
5;964029599;11367.7594;
5;964029604;;0.0
5;964033199;10961.8052;
5;964033204;;0.0
5;964036799;10760.8308;
5;964036804;;0.0
5;964040399;10439.3881;
5;964040404;;0.0
5;964043999;9745.9322;
5;964044004;;0.0
5;964047599;8778.9366;
5;964047604;;0.0
5;964051199;8378.0608;
5;964051204;;0.0
5;964054799;8107.5978;
5;964054804;;0.0
5;964058399;8026.5853;
5;964058404;;0.0
5;964061999;8079.9701;
5;964062004;;0.0
5;964065599;8125.9132;
5;964065604;;0.0
5;964069199;8804.0588;
5;964069204;;0.0
5;964072799;10419.9219;
5;964072804;;0.0
5;964076399;12359.4843;
5;964076404;;0.0
5;964079999;13209.2269;
5;964080004;;0.0
5;964083599;13384.346;
5;964083604;;0.0
5;964087199;13328.3703;
5;964087204;;0.0
5;964090799;13060.6583;
5;964090804;;0.0
5;964094399;13143.8152;
5;964094404;;0.0
5;964097999;13088.8732;
5;964098004;;0.0
5;964101599;12884.6114;
5;964101604;;0.0
5;964105199;12362.3324;
5;964105204;;0.0
5;964108799;11501.2941;
5;964108804;;0.0
5;964112399;11264.9502;
5;964112404;;0.0
5;964115999;11172.313;
5;964116004;;0.0
5;964119599;10849.7684;
5;964119604;;0.0
5;964123199;10808.2405;
5;964123204;;0.0
5;964126799;10437.7414;
5;964126804;;0.0
5;964130399;9786.2693;
5;964130404;;0.0
5;964133999;8893.479;
5;964134004;;0.0
5;964137599;8504.3996;
5;964137604;;0.0
5;964141199;8219.7107;
5;964141204;;0.0
5;964144799;8091.0439;
5;964144804;;0.0
5;964148399;8170.3728;
5;964148404;;0.0
5;964151999;8217.4941;
5;964152004;;0.0
5;964155599;8885.9654;
5;964155604;;0.0
5;964159199;10514.0892;
5;964159204;;0.0
5;964162799;12459.119;
5;964162804;;0.0
5;964166399;13219.5727;
5;964166404;;0.0
5;964169999;13228.7969;
5;964170004;;0.0
5;964173599;13249.4041;
5;964173604;;0.0
5;964177199;12993.785;
5;964177204;;0.0
5;964180799;13026.8725;
5;964180804;;0.0
5;964184399;12893.1829;
5;964184404;;0.0
5;964187999;12572.2027;
5;964188004;;0.0
5;964191599;12121.1091;
5;964191604;;0.0
5;964195199;11503.1049;
5;964195204;;0.0
5;964198799;11302.3817;
5;964198804;;0.0
5;964202399;11210.5329;
5;964202404;;0.0
5;964205999;10810.3201;
5;964206004;;0.0
5;964209599;10734.5806;
5;964209604;;0.0
5;964213199;10408.1276;
5;964213204;;0.0
5;964216799;9797.9339;
5;964216804;;0.0
5;964220399;9017.8276;
5;964220404;;0.0
5;964223999;8634.7314;
5;964224004;;0.0
5;964227599;8406.7594;
5;964227604;;0.0
5;964231199;8298.4425;
5;964231204;;0.0
5;964234799;8256.91;
5;964234804;;0.0
5;964238399;8250.2247;
5;964238404;;0.0
5;964241999;8896.4769;
5;964242004;;0.0
5;964245599;10419.9415;
5;964245604;;0.0
5;964249199;12219.8166;
5;964249204;;0.0
5;964252799;13015.4856;
5;964252804;;0.0
5;964256399;13220.3495;
5;964256404;;0.0
5;964259999;13239.4913;
5;964260004;;0.0
5;964263599;13031.0412;
5;964263604;;0.0
5;964267199;13087.624;
5;964267204;;0.0
5;964270799;12993.646;
5;964270804;;0.0
5;964274399;12811.0047;
5;964274404;;0.0
5;964277999;12352.8876;
5;964278004;;0.0
5;964281599;11599.363;
5;964281604;;0.0
5;964285199;11290.3358;
5;964285204;;0.0
5;964288799;11124.7956;
5;964288804;;0.0
5;964292399;10667.3197;
5;964292404;;0.0
5;964295999;10643.3607;
5;964296004;;0.0
5;964299599;10342.217;
5;964299604;;0.0
5;964303199;9681.8842;
5;964303204;;0.0
5;964306799;8841.767;
5;964306804;;0.0
5;964310399;8442.8522;
5;964310404;;0.0
5;964313999;8214.7045;
5;964314004;;0.0
5;964317599;8138.4011;
5;964317604;;0.0
5;964321199;8109.5906;
5;964321204;;0.0
5;964324799;8114.3031;
5;964324804;;0.0
5;964328399;8845.0544;
5;964328404;;0.0
5;964331999;10374.0668;
5;964332004;;0.0
5;964335599;12051.5961;
5;964335604;;0.0
5;964339199;12902.9311;
5;964339204;;0.0
5;964342799;13016.0214;
5;964342804;;0.0
5;964346399;13037.166;
5;964346404;;0.0
5;964349999;12804.5374;
5;964350004;;0.0
5;964353599;12752.6856;
5;964353604;;0.0
5;964357199;12690.2066;
5;964357204;;0.0
5;964360799;12387.0057;
5;964360804;;0.0
5;964364399;11975.9157;
5;964364404;;0.0
5;964367999;11492.4928;
5;964368004;;0.0
5;964371599;11382.7814;
5;964371604;;0.0
5;964375199;11300.3801;
5;964375204;;0.0
5;964378799;10897.1112;
5;964378804;;0.0
5;964382399;10682.9222;
5;964382404;;0.0
5;964385999;10514.0779;
5;964386004;;0.0
5;964389599;9882.0284;
5;964389604;;0.0
5;964393199;8855.8087;
5;964393204;;0.0
5;964396799;8448.3492;
5;964396804;;0.0
5;964400399;8143.8709;
5;964400404;;0.0
5;964403999;7979.2317;
5;964404004;;0.0
5;964407599;7970.1848;
5;964407604;;0.0
5;964411199;7932.717;
5;964411204;;0.0
5;964414799;8285.1594;
5;964414804;;0.0
5;964418399;8964.1715;
5;964418404;;0.0
5;964421999;9883.3085;
5;964422004;;0.0
5;964425599;10286.1808;
5;964425604;;0.0
5;964429199;10638.6792;
5;964429204;;0.0
5;964432799;10853.3407;
5;964432804;;0.0
5;964436399;10941.1758;
5;964436404;;0.0
5;964439999;10804.5699;
5;964440004;;0.0
5;964443599;10752.6794;
5;964443604;;0.0
5;964447199;10672.7786;
5;964447204;;0.0
5;964450799;10670.0735;
5;964450804;;0.0
5;964454399;10691.4861;
5;964454404;;0.0
5;964457999;10589.0296;
5;964458004;;0.0
5;964461599;10498.2984;
5;964461604;;0.0
5;964465199;10367.9348;
5;964465204;;0.0
5;964468799;10344.5971;
5;964468804;;0.0
5;964472399;10328.0208;
5;964472404;;0.0
5;964475999;9965.0237;
5;964476004;;0.0
5;964479599;9098.7464;
5;964479604;;0.0
5;964483199;8650.5097;
5;964483204;;0.0
5;964486799;8354.9961;
5;964486804;;0.0
5;964490399;8170.3482;
5;964490404;;0.0
5;964493999;8108.9656;
5;964494004;;0.0
5;964497599;8087.86;
5;964497604;;0.0
5;964501199;8264.6494;
5;964501204;;0.0
5;964504799;8749.3623;
5;964504804;;0.0
5;964508399;9278.2632;
5;964508404;;0.0
5;964511999;9612.1401;
5;964512004;;0.0
5;964515599;10035.0676;
5;964515604;;0.0
5;964519199;10259.9659;
5;964519204;;0.0
5;964522799;10375.6557;
5;964522804;;0.0
5;964526399;10349.7995;
5;964526404;;0.0
5;964529999;10174.1247;
5;964530004;;0.0
5;964533599;10045.7338;
5;964533604;;0.0
5;964537199;9969.457;
5;964537204;;0.0
5;964540799;10086.8399;
5;964540804;;0.0
5;964544399;10175.3343;
5;964544404;;0.0
5;964547999;10241.234;
5;964548004;;0.0
5;964551599;10209.0959;
5;964551604;;0.0
5;964555199;10288.5685;
5;964555204;;0.0
5;964558799;10162.6984;
5;964558804;;0.0
5;964562399;9653.5752;
5;964562404;;0.0
5;964565999;8752.9753;
5;964566004;;0.0
5;964569599;8323.3087;
5;964569604;;0.0
5;964573199;8108.5258;
5;964573204;;0.0
5;964576799;7978.4176;
5;964576804;;0.0
5;964580399;7977.0205;
5;964580404;;0.0
5;964583999;8100.1465;
5;964584004;;0.0
5;964587599;8787.6752;
5;964587604;;0.0
5;964591199;10346.6142;
5;964591204;;0.0
5;964594799;12185.4588;
5;964594804;;0.0
5;964598399;13055.8723;
5;964598404;;0.0
5;964601999;13204.665;
5;964602004;;0.0
5;964605599;13253.3209;
5;964605604;;0.0
5;964609199;13022.2602;
5;964609204;;0.0
5;964612799;13058.8613;
5;964612804;;0.0
5;964616399;13072.905;
5;964616404;;0.0
5;964619999;12837.2285;
5;964620004;;0.0
5;964623599;12236.4505;
5;964623604;;0.0
5;964627199;11413.8855;
5;964627204;;0.0
5;964630799;11177.9283;
5;964630804;;0.0
5;964634399;11114.5836;
5;964634404;;0.0
5;964637999;10764.9397;
5;964638004;;0.0
5;964641599;10718.7761;
5;964641604;;0.0
5;964645199;10369.379;
5;964645204;;0.0
5;964648799;9724.1395;
5;964648804;;0.0
5;964652399;8753.4331;
5;964652404;;0.0
5;964655999;8395.8827;
5;964656004;;0.0
5;964659599;8152.5249;
5;964659604;;0.0
5;964663199;8014.812;
5;964663204;;0.0
5;964666799;8070.9797;
5;964666804;;0.0
5;964670399;8110.7802;
5;964670404;;0.0
5;964673999;8725.7896;
5;964674004;;0.0
5;964677599;10258.6904;
5;964677604;;0.0
5;964681199;12149.9371;
5;964681204;;0.0
5;964684799;12942.0233;
5;964684804;;0.0
5;964688399;13037.1843;
5;964688404;;0.0
5;964691999;12987.2021;
5;964692004;;0.0
5;964695599;12691.6724;
5;964695604;;0.0
5;964699199;12795.1924;
5;964699204;;0.0
5;964702799;12723.5032;
5;964702804;;0.0
5;964706399;12570.5855;
5;964706404;;0.0
5;964709999;12015.9472;
5;964710004;;0.0
5;964713599;11150.7306;
5;964713604;;0.0
5;964717199;10936.4932;
5;964717204;;0.0
5;964720799;10850.2128;
5;964720804;;0.0
5;964724399;10661.6053;
5;964724404;;0.0
5;964727999;10755.2821;
5;964728004;;0.0
5;964731599;10261.9875;
5;964731604;;0.0
5;964735199;9523.2344;
5;964735204;;0.0
5;964738799;8613.0377;
5;964738804;;0.0
5;964742399;8246.049;
5;964742404;;0.0
5;964745999;7999.9825;
5;964746004;;0.0
5;964749599;7886.2244;
5;964749604;;0.0
5;964753199;7918.2002;
5;964753204;;0.0
5;964756799;7970.6674;
5;964756804;;0.0
5;964760399;8620.9031;
5;964760404;;0.0
5;964763999;10222.3295;
5;964764004;;0.0
5;964767599;12141.964;
5;964767604;;0.0
5;964771199;12904.6821;
5;964771204;;0.0
5;964774799;12911.8223;
5;964774804;;0.0
5;964778399;12904.0186;
5;964778404;;0.0
5;964781999;12691.3108;
5;964782004;;0.0
5;964785599;12765.9755;
5;964785604;;0.0
5;964789199;12674.894;
5;964789204;;0.0
5;964792799;12429.3944;
5;964792804;;0.0
5;964796399;11966.1029;
5;964796404;;0.0
5;964799999;11391.3748;
5;964800004;;0.0
5;964803599;11354.0404;
5;964803604;;0.0
5;964807199;11329.3574;
5;964807204;;0.0
5;964810799;11023.8455;
5;964810804;;0.0
5;964814399;10984.1904;
5;964814404;;0.0
5;964817999;10514.1843;
5;964818004;;0.0
5;964821599;9778.9542;
5;964821604;;0.0
5;964825199;9008.185;
5;964825204;;0.0
5;964828799;8709.73;
5;964828804;;0.0
5;964832399;8500.9174;
5;964832404;;0.0
5;964835999;8411.2502;
5;964836004;;0.0
5;964839599;8458.9825;
5;964839604;;0.0
5;964843199;8513.848;
5;964843204;;0.0
5;964846799;9139.5503;
5;964846804;;0.0
5;964850399;10612.0373;
5;964850404;;0.0
5;964853999;12416.7256;
5;964854004;;0.0
5;964857599;13147.9143;
5;964857604;;0.0
5;964861199;13224.4013;
5;964861204;;0.0
5;964864799;13172.7643;
5;964864804;;0.0
5;964868399;12874.0582;
5;964868404;;0.0
5;964871999;12889.2238;
5;964872004;;0.0
5;964875599;12852.5868;
5;964875604;;0.0
5;964879199;12696.3216;
5;964879204;;0.0
5;964882799;12211.0079;
5;964882804;;0.0
5;964886399;11493.2539;
5;964886404;;0.0
5;964889999;11229.875;
5;964890004;;0.0
5;964893599;11131.3493;
5;964893604;;0.0
5;964897199;10847.4039;
5;964897204;;0.0
5;964900799;10986.1073;
5;964900804;;0.0
5;964904399;10569.5205;
5;964904404;;0.0
5;964907999;9807.1324;
5;964908004;;0.0
5;964911599;9000.8522;
5;964911604;;0.0
5;964915199;8607.2892;
5;964915204;;0.0
5;964918799;8340.1598;
5;964918804;;0.0
5;964922399;8257.4877;
5;964922404;;0.0
5;964925999;8269.8049;
5;964926004;;0.0
5;964929599;8335.2215;
5;964929604;;0.0
5;964933199;9137.846;
5;964933204;;0.0
5;964936799;10616.0385;
5;964936804;;0.0
5;964940399;12305.8923;
5;964940404;;0.0
5;964943999;13067.4673;
5;964944004;;0.0
5;964947599;13109.9732;
5;964947604;;0.0
5;964951199;13113.1842;
5;964951204;;0.0
5;964954799;12854.0394;
5;964954804;;0.0
5;964958399;12840.7096;
5;964958404;;0.0
5;964961999;12745.8807;
5;964962004;;0.0
5;964965599;12447.7893;
5;964965604;;0.0
5;964969199;12019.486;
5;964969204;;0.0
5;964972799;11426.6386;
5;964972804;;0.0
5;964976399;11356.8468;
5;964976404;;0.0
5;964979999;11239.7684;
5;964980004;;0.0
5;964983599;10867.1297;
5;964983604;;0.0
5;964987199;10843.4813;
5;964987204;;0.0
5;964990799;10610.7644;
5;964990804;;0.0
5;964994399;9971.6386;
5;964994404;;0.0
5;964997999;8925.9661;
5;964998004;;0.0
5;965001599;8571.8287;
5;965001604;;0.0
5;965005199;8281.2475;
5;965005204;;0.0
5;965008799;8138.7473;
5;965008804;;0.0
5;965012399;8121.5007;
5;965012404;;0.0
5;965015999;8123.6685;
5;965016004;;0.0
5;965019599;8484.7937;
5;965019604;;0.0
5;965023199;9104.8627;
5;965023204;;0.0
5;965026799;9973.6967;
5;965026804;;0.0
5;965030399;10428.9657;
5;965030404;;0.0
5;965033999;10748.9035;
5;965034004;;0.0
5;965037599;10839.7699;
5;965037604;;0.0
5;965041199;10873.1094;
5;965041204;;0.0
5;965044799;10664.491;
5;965044804;;0.0
5;965048399;10593.571;
5;965048404;;0.0
5;965051999;10479.1504;
5;965052004;;0.0
5;965055599;10478.2573;
5;965055604;;0.0
5;965059199;10544.3205;
5;965059204;;0.0
5;965062799;10539.8007;
5;965062804;;0.0
5;965066399;10530.5068;
5;965066404;;0.0
5;965069999;10489.8474;
5;965070004;;0.0
5;965073599;10488.8654;
5;965073604;;0.0
5;965077199;10314.2276;
5;965077204;;0.0
5;965080799;9814.3821;
5;965080804;;0.0
5;965084399;8873.457;
5;965084404;;0.0
5;965087999;8421.1771;
5;965088004;;0.0
5;965091599;8107.2407;
5;965091604;;0.0
5;965095199;7933.6217;
5;965095204;;0.0
5;965098799;7947.2699;
5;965098804;;0.0
5;965102399;8003.5326;
5;965102404;;0.0
5;965105999;8266.4422;
5;965106004;;0.0
5;965109599;8803.2256;
5;965109604;;0.0
5;965113199;9393.37;
5;965113204;;0.0
5;965116799;9783.5336;
5;965116804;;0.0
5;965120399;10127.7657;
5;965120404;;0.0
5;965123999;10294.172;
5;965124004;;0.0
5;965127599;10445.2383;
5;965127604;;0.0
5;965131199;10451.9839;
5;965131204;;0.0
5;965134799;10336.3221;
5;965134804;;0.0
5;965138399;10178.9217;
5;965138404;;0.0
5;965141999;10140.4774;
5;965142004;;0.0
5;965145599;10260.1515;
5;965145604;;0.0
5;965149199;10398.3831;
5;965149204;;0.0
5;965152799;10467.1288;
5;965152804;;0.0
5;965156399;10345.4995;
5;965156404;;0.0
5;965159999;10390.4127;
5;965160004;;0.0
5;965163599;10232.2006;
5;965163604;;0.0
5;965167199;9591.6127;
5;965167204;;0.0
5;965170799;8701.982;
5;965170804;;0.0
5;965174399;8276.3819;
5;965174404;;0.0
5;965177999;8028.4048;
5;965178004;;0.0
5;965181599;7917.4016;
5;965181604;;0.0
5;965185199;7943.9424;
5;965185204;;0.0
5;965188799;8069.3599;
5;965188804;;0.0
5;965192399;8782.1721;
5;965192404;;0.0
5;965195999;10425.7325;
5;965196004;;0.0
5;965199599;12434.5238;
5;965199604;;0.0
5;965203199;13379.3638;
5;965203204;;0.0
5;965206799;13599.7441;
5;965206804;;0.0
5;965210399;13580.6689;
5;965210404;;0.0
5;965213999;13363.6577;
5;965214004;;0.0
5;965217599;13521.044;
5;965217604;;0.0
5;965221199;13493.3186;
5;965221204;;0.0
5;965224799;13234.9933;
5;965224804;;0.0
5;965228399;12545.0436;
5;965228404;;0.0
5;965231999;11598.9941;
5;965232004;;0.0
5;965235599;11352.1973;
5;965235604;;0.0
5;965239199;11272.4772;
5;965239204;;0.0
5;965242799;10945.2203;
5;965242804;;0.0
5;965246399;11036.2167;
5;965246404;;0.0
5;965249999;10525.756;
5;965250004;;0.0
5;965253599;9744.9857;
5;965253604;;0.0
5;965257199;8810.1197;
5;965257204;;0.0
5;965260799;8481.8299;
5;965260804;;0.0
5;965264399;8256.4687;
5;965264404;;0.0
5;965267999;8159.7891;
5;965268004;;0.0
5;965271599;8193.261;
5;965271604;;0.0
5;965275199;8299.0359;
5;965275204;;0.0
5;965278799;8995.956;
5;965278804;;0.0
5;965282399;10614.4256;
5;965282404;;0.0
5;965285999;12685.4078;
5;965286004;;0.0
5;965289599;13465.0199;
5;965289604;;0.0
5;965293199;13540.8622;
5;965293204;;0.0
5;965296799;13620.9699;
5;965296804;;0.0
5;965300399;13301.1605;
5;965300404;;0.0
5;965303999;13432.7909;
5;965304004;;0.0
5;965307599;13348.6522;
5;965307604;;0.0
5;965311199;13224.4762;
5;965311204;;0.0
5;965314799;12440.7777;
5;965314804;;0.0
5;965318399;11464.0601;
5;965318404;;0.0
5;965321999;11176.0694;
5;965322004;;0.0
5;965325599;11102.9642;
5;965325604;;0.0
5;965329199;10951.5108;
5;965329204;;0.0
5;965332799;11148.5816;
5;965332804;;0.0
5;965336399;10567.6722;
5;965336404;;0.0
5;965339999;9696.7005;
5;965340004;;0.0
5;965343599;8736.0899;
5;965343604;;0.0
5;965347199;8344.3036;
5;965347204;;0.0
5;965350799;8092.1806;
5;965350804;;0.0
5;965354399;7992.2999;
5;965354404;;0.0
5;965357999;7970.9832;
5;965358004;;0.0
5;965361599;7971.6804;
5;965361604;;0.0
5;965365199;8590.5122;
5;965365204;;0.0
5;965368799;10283.4263;
5;965368804;;0.0
5;965372399;12308.9972;
5;965372404;;0.0
5;965375999;13136.2212;
5;965376004;;0.0
5;965379599;13283.7419;
5;965379604;;0.0
5;965383199;13304.1155;
5;965383204;;0.0
5;965386799;13020.2206;
5;965386804;;0.0
5;965390399;13141.3086;
5;965390404;;0.0
5;965393999;13059.5884;
5;965394004;;0.0
5;965397599;12818.4798;
5;965397604;;0.0
5;965401199;12204.9002;
5;965401204;;0.0
5;965404799;11388.0565;
5;965404804;;0.0
5;965408399;11225.3024;
5;965408404;;0.0
5;965411999;11176.3925;
5;965412004;;0.0
5;965415599;11020.8926;
5;965415604;;0.0
5;965419199;11085.1347;
5;965419204;;0.0
5;965422799;10422.7897;
5;965422804;;0.0
5;965426399;9583.492;
5;965426404;;0.0
5;965429999;8725.6904;
5;965430004;;0.0
5;965433599;8411.1336;
5;965433604;;0.0
5;965437199;8209.8609;
5;965437204;;0.0
5;965440799;8101.558;
5;965440804;;0.0
5;965444399;8157.8081;
5;965444404;;0.0
5;965447999;8210.4675;
5;965448004;;0.0
5;965451599;8840.9769;
5;965451604;;0.0
5;965455199;10491.0528;
5;965455204;;0.0
5;965458799;12521.7938;
5;965458804;;0.0
5;965462399;13344.8886;
5;965462404;;0.0
5;965465999;13508.2305;
5;965466004;;0.0
5;965469599;13517.037;
5;965469604;;0.0
5;965473199;13136.2697;
5;965473204;;0.0
5;965476799;13223.8658;
5;965476804;;0.0
5;965480399;13184.3817;
5;965480404;;0.0
5;965483999;13007.9978;
5;965484004;;0.0
5;965487599;12338.7167;
5;965487604;;0.0
5;965491199;11433.1813;
5;965491204;;0.0
5;965494799;11263.7575;
5;965494804;;0.0
5;965498399;11271.8731;
5;965498404;;0.0
5;965501999;11165.5301;
5;965502004;;0.0
5;965505599;11386.5519;
5;965505604;;0.0
5;965509199;10693.2255;
5;965509204;;0.0
5;965512799;9741.5925;
5;965512804;;0.0
5;965516399;8950.2315;
5;965516404;;0.0
5;965519999;8587.3315;
5;965520004;;0.0
5;965523599;8307.401;
5;965523604;;0.0
5;965527199;8202.9762;
5;965527204;;0.0
5;965530799;8174.5643;
5;965530804;;0.0
5;965534399;8217.8201;
5;965534404;;0.0
5;965537999;9000.9054;
5;965538004;;0.0
5;965541599;10529.4203;
5;965541604;;0.0
5;965545199;12469.3489;
5;965545204;;0.0
5;965548799;13373.0027;
5;965548804;;0.0
5;965552399;13558.1855;
5;965552404;;0.0
5;965555999;13577.3271;
5;965556004;;0.0
5;965559599;13255.8238;
5;965559604;;0.0
5;965563199;13279.4842;
5;965563204;;0.0
5;965566799;13108.0653;
5;965566804;;0.0
5;965570399;12774.6543;
5;965570404;;0.0
5;965573999;12185.1264;
5;965574004;;0.0
5;965577599;11436.4057;
5;965577604;;0.0
5;965581199;11202.8501;
5;965581204;;0.0
5;965584799;11041.1314;
5;965584804;;0.0
5;965588399;10817.2395;
5;965588404;;0.0
5;965591999;10963.1949;
5;965592004;;0.0
5;965595599;10542.0031;
5;965595604;;0.0
5;965599199;9828.7439;
5;965599204;;0.0
5;965602799;8875.2492;
5;965602804;;0.0
5;965606399;8540.1064;
5;965606404;;0.0
5;965609999;8263.179;
5;965610004;;0.0
5;965613599;8093.9796;
5;965613604;;0.0
5;965617199;8046.1788;
5;965617204;;0.0
5;965620799;8038.4194;
5;965620804;;0.0
5;965624399;8385.2642;
5;965624404;;0.0
5;965627999;8957.9091;
5;965628004;;0.0
5;965631599;9777.1587;
5;965631604;;0.0
5;965635199;10364.4421;
5;965635204;;0.0
5;965638799;10617.9675;
5;965638804;;0.0
5;965642399;10768.1723;
5;965642404;;0.0
5;965645999;10830.8145;
5;965646004;;0.0
5;965649599;10691.5843;
5;965649604;;0.0
5;965653199;10549.9898;
5;965653204;;0.0
5;965656799;10399.9797;
5;965656804;;0.0
5;965660399;10307.9811;
5;965660404;;0.0
5;965663999;10322.7174;
5;965664004;;0.0
5;965667599;10367.0219;
5;965667604;;0.0
5;965671199;10460.9845;
5;965671204;;0.0
5;965674799;10433.6822;
5;965674804;;0.0
5;965678399;10477.9731;
5;965678404;;0.0
5;965681999;10186.4543;
5;965682004;;0.0
5;965685599;9630.6789;
5;965685604;;0.0
5;965689199;8798.2833;
5;965689204;;0.0
5;965692799;8475.3294;
5;965692804;;0.0
5;965696399;8171.1306;
5;965696404;;0.0
5;965699999;7997.7349;
5;965700004;;0.0
5;965703599;7957.704;
5;965703604;;0.0
5;965707199;7880.3683;
5;965707204;;0.0
5;965710799;8086.6403;
5;965710804;;0.0
5;965714399;8533.3741;
5;965714404;;0.0
5;965717999;9106.3071;
5;965718004;;0.0
5;965721599;9595.6506;
5;965721604;;0.0
5;965725199;9984.6692;
5;965725204;;0.0
5;965728799;10158.4203;
5;965728804;;0.0
5;965732399;10358.6463;
5;965732404;;0.0
5;965735999;10303.6443;
5;965736004;;0.0
5;965739599;10188.1535;
5;965739604;;0.0
5;965743199;10060.9476;
5;965743204;;0.0
5;965746799;10005.7676;
5;965746804;;0.0
5;965750399;10131.5208;
5;965750404;;0.0
5;965753999;10272.3777;
5;965754004;;0.0
5;965757599;10434.8384;
5;965757604;;0.0
5;965761199;10333.8424;
5;965761204;;0.0
5;965764799;10481.7789;
5;965764804;;0.0
5;965768399;10194.269;
5;965768404;;0.0
5;965771999;9456.6899;
5;965772004;;0.0
5;965775599;8590.2252;
5;965775604;;0.0
5;965779199;8217.7393;
5;965779204;;0.0
5;965782799;8003.0478;
5;965782804;;0.0
5;965786399;7887.5105;
5;965786404;;0.0
5;965789999;7960.0971;
5;965790004;;0.0
5;965793599;8095.3511;
5;965793604;;0.0
5;965797199;8809.5587;
5;965797204;;0.0
5;965800799;10559.885;
5;965800804;;0.0
5;965804399;12809.5767;
5;965804404;;0.0
5;965807999;13916.6141;
5;965808004;;0.0
5;965811599;14279.8007;
5;965811604;;0.0
5;965815199;14223.8439;
5;965815204;;0.0
5;965818799;13955.5081;
5;965818804;;0.0
5;965822399;14122.5064;
5;965822404;;0.0
5;965825999;14040.2324;
5;965826004;;0.0
5;965829599;13704.7023;
5;965829604;;0.0
5;965833199;12880.972;
5;965833204;;0.0
5;965836799;11775.0313;
5;965836804;;0.0
5;965840399;11562.4241;
5;965840404;;0.0
5;965843999;11599.6751;
5;965844004;;0.0
5;965847599;11337.8461;
5;965847604;;0.0
5;965851199;11480.3153;
5;965851204;;0.0
5;965854799;10750.7898;
5;965854804;;0.0
5;965858399;9785.2737;
5;965858404;;0.0
5;965861999;8853.2319;
5;965862004;;0.0
5;965865599;8536.2761;
5;965865604;;0.0
5;965869199;8330.3913;
5;965869204;;0.0
5;965872799;8273.0311;
5;965872804;;0.0
5;965876399;8264.5012;
5;965876404;;0.0
5;965879999;8386.5811;
5;965880004;;0.0
5;965883599;9124.7023;
5;965883604;;0.0
5;965887199;10854.2229;
5;965887204;;0.0
5;965890799;13145.0777;
5;965890804;;0.0
5;965894399;14133.3924;
5;965894404;;0.0
5;965897999;14374.5455;
5;965898004;;0.0
5;965901599;14602.1392;
5;965901604;;0.0
5;965905199;14245.4239;
5;965905204;;0.0
5;965908799;14441.0345;
5;965908804;;0.0
5;965912399;14398.3416;
5;965912404;;0.0
5;965915999;14181.0143;
5;965916004;;0.0
5;965919599;13191.1605;
5;965919604;;0.0
5;965923199;12016.6315;
5;965923204;;0.0
5;965926799;11601.8171;
5;965926804;;0.0
5;965930399;11551.5877;
5;965930404;;0.0
5;965933999;11555.4245;
5;965934004;;0.0
5;965937599;11698.436;
5;965937604;;0.0
5;965941199;10847.2523;
5;965941204;;0.0
5;965944799;9851.5322;
5;965944804;;0.0
5;965948399;8829.3045;
5;965948404;;0.0
5;965951999;8392.7949;
5;965952004;;0.0
5;965955599;8138.1254;
5;965955604;;0.0
5;965959199;8030.9417;
5;965959204;;0.0
5;965962799;8019.7524;
5;965962804;;0.0
