AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
99990100004;969944377;0.62;;;
99990100004;969944405;;0.62;1.178;
99990100004;969947977;0.62;;;
99990100004;969948005;;0.62;1.178;
99990100004;969951577;0.62;;;
99990100004;969951605;;0.62;1.178;
99990100004;969955177;0.62;;;
99990100004;969955205;;0.62;1.178;
99990100004;969958777;0.62;;;
99990100004;969958805;;0.62;1.178;
99990100004;969962377;0.62;;;
99990100004;969962405;;0.62;1.178;
99990100004;969965977;0.62;;;
99990100004;969966005;;0.62;1.178;
99990100004;969969577;0.62;;;
99990100004;969969605;;0.62;1.178;
99990100004;969973177;0.62;;;
99990100004;969973205;;0.62;1.178;
99990100004;969976777;0.62;;;
99990100004;969976805;;0.62;1.178;
99990100004;969980377;0.62;;;
99990100004;969980405;;0.62;1.178;
99990100004;969983977;0.62;;;
99990100004;969984005;;0.62;1.178;
99990100004;969987577;0.62;;;
99990100004;969987605;;0.62;1.178;
99990100004;969991177;0.62;;;
99990100004;969991205;;0.62;1.178;
99990100004;969994777;0.62;;;
99990100004;969994805;;0.62;1.178;
99990100004;969998377;0.62;;;
99990100004;969998405;;0.62;1.178;
99990100004;970001977;0.62;;;
99990100004;970002005;;0.62;1.178;
99990100004;970005577;0.62;;;
99990100004;970005605;;0.62;1.178;
99990100004;970009177;0.62;;;
99990100004;970009205;;0.62;1.178;
99990100004;970012777;0.62;;;
99990100004;970012805;;0.62;1.178;
99990100004;970016377;0.62;;;
99990100004;970016405;;0.62;1.178;
99990100004;970019977;0.62;;;
99990100004;970020005;;0.62;1.178;
99990100004;970023577;0.62;;;
99990100004;970023605;;0.62;1.178;
99990100004;970027177;0.62;;;
99990100004;970027205;;0.62;1.178;
99990100004;970030777;0.62;;;
99990100004;970030805;;0.62;1.178;
99990100004;970034377;0.62;;;
99990100004;970034405;;0.62;1.178;
99990100004;970037977;0.62;;;
99990100004;970038005;;0.62;1.178;
99990100004;970041577;0.62;;;
99990100004;970041605;;0.62;1.178;
99990100004;970045177;0.62;;;
99990100004;970045205;;0.62;1.178;
99990100004;970048777;0.62;;;
99990100004;970048805;;0.62;1.178;
99990100004;970052377;0.62;;;
99990100004;970052405;;0.62;1.178;
99990100004;970055977;0.62;;;
99990100004;970056005;;0.62;1.178;
99990100004;970059577;0.62;;;
99990100004;970059605;;0.62;1.178;
99990100004;970063177;0.62;;;
99990100004;970063205;;0.62;1.178;
99990100004;970066777;0.62;;;
99990100004;970066805;;0.62;1.178;
99990100004;970070377;0.62;;;
99990100004;970070405;;0.62;1.178;
99990100004;970073977;0.62;;;
99990100004;970074005;;0.62;1.178;
99990100004;970077577;0.62;;;
99990100004;970077605;;0.62;1.178;
99990100004;970081177;0.62;;;
99990100004;970081205;;0.62;1.178;
99990100004;970084777;0.62;;;
99990100004;970084805;;0.62;1.178;
99990100004;970088377;0.62;;;
99990100004;970088405;;0.62;1.178;
99990100004;970091977;0.62;;;
99990100004;970092005;;0.62;1.178;
99990100004;970095577;0.62;;;
99990100004;970095605;;0.62;1.178;
99990100004;970099177;0.62;;;
99990100004;970099205;;0.62;1.178;
99990100004;970102777;0.62;;;
99990100004;970102805;;0.62;1.178;
99990100004;970106377;0.62;;;
99990100004;970106405;;0.62;1.178;
99990100004;970109977;0.62;;;
99990100004;970110005;;0.62;1.178;
99990100004;970113577;0.62;;;
99990100004;970113605;;0.62;1.178;
99990100004;970117177;0.62;;;
99990100004;970117205;;0.62;1.178;
