AgentId;TimeStep;OfferedPowerInMW;OfferedChargePriceInEURperMWH;OfferedDischargePriceInEURperMWH;AwardedChargePowerInMWH;AwardedDischargePowerInMWH;AwardedPowerInMWH;ReceivedMoneyInEUR;CostsInEUR
99992600009;952862404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952865999;0.0;0.0;0.0;;;;;
99992600009;952866004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952869599;0.0;0.0;0.0;;;;;
99992600009;952869604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952873199;0.0;0.0;0.0;;;;;
99992600009;952873204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952876799;0.0;0.0;0.0;;;;;
99992600009;952876804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952880399;0.0;0.0;0.0;;;;;
99992600009;952880404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952883999;0.0;0.0;0.0;;;;;
99992600009;952884004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952887599;0.0;0.0;0.0;;;;;
99992600009;952887604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952891199;0.0;0.0;0.0;;;;;
99992600009;952891204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952894799;0.0;0.0;0.0;;;;;
99992600009;952894804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952898399;0.0;0.0;0.0;;;;;
99992600009;952898404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952901999;0.0;0.0;0.0;;;;;
99992600009;952902004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952905599;0.0;0.0;0.0;;;;;
99992600009;952905604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952909199;0.0;0.0;0.0;;;;;
99992600009;952909204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952912799;0.0;0.0;0.0;;;;;
99992600009;952912804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952916399;0.0;0.0;0.0;;;;;
99992600009;952916404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952919999;0.0;0.0;0.0;;;;;
99992600009;952920004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952923599;0.0;0.0;0.0;;;;;
99992600009;952923604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952927199;0.0;0.0;0.0;;;;;
99992600009;952927204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952930799;0.0;0.0;0.0;;;;;
99992600009;952930804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952934399;0.0;0.0;0.0;;;;;
99992600009;952934404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952937999;0.0;0.0;0.0;;;;;
99992600009;952938004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952941599;0.0;0.0;0.0;;;;;
99992600009;952941604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952945199;0.0;0.0;0.0;;;;;
99992600009;952945204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952948799;0.0;0.0;0.0;;;;;
99992600009;952948804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952952399;0.0;0.0;0.0;;;;;
99992600009;952952404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952955999;0.0;0.0;0.0;;;;;
99992600009;952956004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952959599;0.0;0.0;0.0;;;;;
99992600009;952959604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952963199;0.0;0.0;0.0;;;;;
99992600009;952963204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952966799;0.0;0.0;0.0;;;;;
99992600009;952966804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952970399;0.0;0.0;0.0;;;;;
99992600009;952970404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952973999;0.0;0.0;0.0;;;;;
99992600009;952974004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952977599;0.0;0.0;0.0;;;;;
99992600009;952977604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952981199;0.0;0.0;0.0;;;;;
99992600009;952981204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952984799;0.0;0.0;0.0;;;;;
99992600009;952984804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952988399;0.0;0.0;0.0;;;;;
99992600009;952988404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952991999;0.0;0.0;0.0;;;;;
99992600009;952992004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952995599;0.0;0.0;0.0;;;;;
99992600009;952995604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;952999199;0.0;0.0;0.0;;;;;
99992600009;952999204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953002799;0.0;0.0;0.0;;;;;
99992600009;953002804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953006399;0.0;0.0;0.0;;;;;
99992600009;953006404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953009999;0.0;0.0;0.0;;;;;
99992600009;953010004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953013599;0.0;0.0;0.0;;;;;
99992600009;953013604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953017199;0.0;0.0;0.0;;;;;
99992600009;953017204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953020799;0.0;0.0;0.0;;;;;
99992600009;953020804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953024399;0.0;0.0;0.0;;;;;
99992600009;953024404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953027999;0.0;0.0;0.0;;;;;
99992600009;953028004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953031599;0.0;0.0;0.0;;;;;
99992600009;953031604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953035199;0.0;0.0;0.0;;;;;
99992600009;953035204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953038799;0.0;0.0;0.0;;;;;
99992600009;953038804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953042399;0.0;0.0;0.0;;;;;
99992600009;953042404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953045999;0.0;0.0;0.0;;;;;
99992600009;953046004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953049599;0.0;0.0;0.0;;;;;
99992600009;953049604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953053199;0.0;0.0;0.0;;;;;
99992600009;953053204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953056799;0.0;0.0;0.0;;;;;
99992600009;953056804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953060399;0.0;0.0;0.0;;;;;
99992600009;953060404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953063999;0.0;0.0;0.0;;;;;
99992600009;953064004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953067599;0.0;0.0;0.0;;;;;
99992600009;953067604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953071199;0.0;0.0;0.0;;;;;
99992600009;953071204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953074799;0.0;0.0;0.0;;;;;
99992600009;953074804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953078399;0.0;0.0;0.0;;;;;
99992600009;953078404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953081999;0.0;0.0;0.0;;;;;
99992600009;953082004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953085599;0.0;0.0;0.0;;;;;
99992600009;953085604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953089199;0.0;0.0;0.0;;;;;
99992600009;953089204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953092799;0.0;0.0;0.0;;;;;
99992600009;953092804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953096399;0.0;0.0;0.0;;;;;
99992600009;953096404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953099999;0.0;0.0;0.0;;;;;
99992600009;953100004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953103599;0.0;0.0;0.0;;;;;
99992600009;953103604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953107199;0.0;0.0;0.0;;;;;
99992600009;953107204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953110799;0.0;0.0;0.0;;;;;
99992600009;953110804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953114399;0.0;0.0;0.0;;;;;
99992600009;953114404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953117999;0.0;0.0;0.0;;;;;
99992600009;953118004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953121599;0.0;0.0;0.0;;;;;
99992600009;953121604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953125199;0.0;0.0;0.0;;;;;
99992600009;953125204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953128799;0.0;0.0;0.0;;;;;
99992600009;953128804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953132399;0.0;0.0;0.0;;;;;
99992600009;953132404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953135999;0.0;0.0;0.0;;;;;
99992600009;953136004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953139599;0.0;0.0;0.0;;;;;
99992600009;953139604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953143199;0.0;0.0;0.0;;;;;
99992600009;953143204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953146799;0.0;0.0;0.0;;;;;
99992600009;953146804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953150399;0.0;0.0;0.0;;;;;
99992600009;953150404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953153999;0.0;0.0;0.0;;;;;
99992600009;953154004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953157599;0.0;0.0;0.0;;;;;
99992600009;953157604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953161199;0.0;0.0;0.0;;;;;
99992600009;953161204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953164799;0.0;0.0;0.0;;;;;
99992600009;953164804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953168399;0.0;0.0;0.0;;;;;
99992600009;953168404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953171999;0.0;0.0;0.0;;;;;
99992600009;953172004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953175599;0.0;0.0;0.0;;;;;
99992600009;953175604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953179199;0.0;0.0;0.0;;;;;
99992600009;953179204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953182799;0.0;0.0;0.0;;;;;
99992600009;953182804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953186399;0.0;0.0;0.0;;;;;
99992600009;953186404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953189999;0.0;0.0;0.0;;;;;
99992600009;953190004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953193599;0.0;0.0;0.0;;;;;
99992600009;953193604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953197199;0.0;0.0;0.0;;;;;
99992600009;953197204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953200799;0.0;0.0;0.0;;;;;
99992600009;953200804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953204399;0.0;0.0;0.0;;;;;
99992600009;953204404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953207999;0.0;0.0;0.0;;;;;
99992600009;953208004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953211599;0.0;0.0;0.0;;;;;
99992600009;953211604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953215199;0.0;0.0;0.0;;;;;
99992600009;953215204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953218799;0.0;0.0;0.0;;;;;
99992600009;953218804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953222399;0.0;0.0;0.0;;;;;
99992600009;953222404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953225999;0.0;0.0;0.0;;;;;
99992600009;953226004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953229599;0.0;0.0;0.0;;;;;
99992600009;953229604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953233199;0.0;0.0;0.0;;;;;
99992600009;953233204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953236799;0.0;0.0;0.0;;;;;
99992600009;953236804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953240399;0.0;0.0;0.0;;;;;
99992600009;953240404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953243999;0.0;0.0;0.0;;;;;
99992600009;953244004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953247599;0.0;0.0;0.0;;;;;
99992600009;953247604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953251199;0.0;0.0;0.0;;;;;
99992600009;953251204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953254799;0.0;0.0;0.0;;;;;
99992600009;953254804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953258399;0.0;0.0;0.0;;;;;
99992600009;953258404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953261999;0.0;0.0;0.0;;;;;
99992600009;953262004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953265599;0.0;0.0;0.0;;;;;
99992600009;953265604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953269199;0.0;0.0;0.0;;;;;
99992600009;953269204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953272799;0.0;0.0;0.0;;;;;
99992600009;953272804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953276399;0.0;0.0;0.0;;;;;
99992600009;953276404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953279999;0.0;0.0;0.0;;;;;
99992600009;953280004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953283599;0.0;0.0;0.0;;;;;
99992600009;953283604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953287199;0.0;0.0;0.0;;;;;
99992600009;953287204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953290799;0.0;0.0;0.0;;;;;
99992600009;953290804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953294399;0.0;0.0;0.0;;;;;
99992600009;953294404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953297999;0.0;0.0;0.0;;;;;
99992600009;953298004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953301599;0.0;0.0;0.0;;;;;
99992600009;953301604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953305199;0.0;0.0;0.0;;;;;
99992600009;953305204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953308799;0.0;0.0;0.0;;;;;
99992600009;953308804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953312399;0.0;0.0;0.0;;;;;
99992600009;953312404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953315999;0.0;0.0;0.0;;;;;
99992600009;953316004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953319599;0.0;0.0;0.0;;;;;
99992600009;953319604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953323199;0.0;0.0;0.0;;;;;
99992600009;953323204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953326799;0.0;0.0;0.0;;;;;
99992600009;953326804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953330399;0.0;0.0;0.0;;;;;
99992600009;953330404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953333999;0.0;0.0;0.0;;;;;
99992600009;953334004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953337599;0.0;0.0;0.0;;;;;
99992600009;953337604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953341199;0.0;0.0;0.0;;;;;
99992600009;953341204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953344799;0.0;0.0;0.0;;;;;
99992600009;953344804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953348399;0.0;0.0;0.0;;;;;
99992600009;953348404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953351999;0.0;0.0;0.0;;;;;
99992600009;953352004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953355599;0.0;0.0;0.0;;;;;
99992600009;953355604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953359199;0.0;0.0;0.0;;;;;
99992600009;953359204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953362799;0.0;0.0;0.0;;;;;
99992600009;953362804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953366399;0.0;0.0;0.0;;;;;
99992600009;953366404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953369999;0.0;0.0;0.0;;;;;
99992600009;953370004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953373599;0.0;0.0;0.0;;;;;
99992600009;953373604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953377199;0.0;0.0;0.0;;;;;
99992600009;953377204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953380799;0.0;0.0;0.0;;;;;
99992600009;953380804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953384399;0.0;0.0;0.0;;;;;
99992600009;953384404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953387999;0.0;0.0;0.0;;;;;
99992600009;953388004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953391599;0.0;0.0;0.0;;;;;
99992600009;953391604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953395199;0.0;0.0;0.0;;;;;
99992600009;953395204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953398799;0.0;0.0;0.0;;;;;
99992600009;953398804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953402399;0.0;0.0;0.0;;;;;
99992600009;953402404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953405999;0.0;0.0;0.0;;;;;
99992600009;953406004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953409599;0.0;0.0;0.0;;;;;
99992600009;953409604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953413199;0.0;0.0;0.0;;;;;
99992600009;953413204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953416799;0.0;0.0;0.0;;;;;
99992600009;953416804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953420399;0.0;0.0;0.0;;;;;
99992600009;953420404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953423999;0.0;0.0;0.0;;;;;
99992600009;953424004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953427599;0.0;0.0;0.0;;;;;
99992600009;953427604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953431199;0.0;0.0;0.0;;;;;
99992600009;953431204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953434799;0.0;0.0;0.0;;;;;
99992600009;953434804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953438399;0.0;0.0;0.0;;;;;
99992600009;953438404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953441999;0.0;0.0;0.0;;;;;
99992600009;953442004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953445599;0.0;0.0;0.0;;;;;
99992600009;953445604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953449199;0.0;0.0;0.0;;;;;
99992600009;953449204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953452799;0.0;0.0;0.0;;;;;
99992600009;953452804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953456399;0.0;0.0;0.0;;;;;
99992600009;953456404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953459999;0.0;0.0;0.0;;;;;
99992600009;953460004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953463599;0.0;0.0;0.0;;;;;
99992600009;953463604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953467199;0.0;0.0;0.0;;;;;
99992600009;953467204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953470799;0.0;0.0;0.0;;;;;
99992600009;953470804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953474399;0.0;0.0;0.0;;;;;
99992600009;953474404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953477999;0.0;0.0;0.0;;;;;
99992600009;953478004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953481599;0.0;0.0;0.0;;;;;
99992600009;953481604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953485199;0.0;0.0;0.0;;;;;
99992600009;953485204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953488799;0.0;0.0;0.0;;;;;
99992600009;953488804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953492399;0.0;0.0;0.0;;;;;
99992600009;953492404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953495999;0.0;0.0;0.0;;;;;
99992600009;953496004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953499599;0.0;0.0;0.0;;;;;
99992600009;953499604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953503199;0.0;0.0;0.0;;;;;
99992600009;953503204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953506799;0.0;0.0;0.0;;;;;
99992600009;953506804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953510399;0.0;0.0;0.0;;;;;
99992600009;953510404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953513999;0.0;0.0;0.0;;;;;
99992600009;953514004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953517599;0.0;0.0;0.0;;;;;
99992600009;953517604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953521199;0.0;0.0;0.0;;;;;
99992600009;953521204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953524799;0.0;0.0;0.0;;;;;
99992600009;953524804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953528399;0.0;0.0;0.0;;;;;
99992600009;953528404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953531999;0.0;0.0;0.0;;;;;
99992600009;953532004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953535599;0.0;0.0;0.0;;;;;
99992600009;953535604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953539199;0.0;0.0;0.0;;;;;
99992600009;953539204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953542799;0.0;0.0;0.0;;;;;
99992600009;953542804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953546399;0.0;0.0;0.0;;;;;
99992600009;953546404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953549999;0.0;0.0;0.0;;;;;
99992600009;953550004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953553599;0.0;0.0;0.0;;;;;
99992600009;953553604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953557199;0.0;0.0;0.0;;;;;
99992600009;953557204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953560799;0.0;0.0;0.0;;;;;
99992600009;953560804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953564399;0.0;0.0;0.0;;;;;
99992600009;953564404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953567999;0.0;0.0;0.0;;;;;
99992600009;953568004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953571599;0.0;0.0;0.0;;;;;
99992600009;953571604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953575199;0.0;0.0;0.0;;;;;
99992600009;953575204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953578799;0.0;0.0;0.0;;;;;
99992600009;953578804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953582399;0.0;0.0;0.0;;;;;
99992600009;953582404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953585999;0.0;0.0;0.0;;;;;
99992600009;953586004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953589599;0.0;0.0;0.0;;;;;
99992600009;953589604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953593199;0.0;0.0;0.0;;;;;
99992600009;953593204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953596799;0.0;0.0;0.0;;;;;
99992600009;953596804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953600399;0.0;0.0;0.0;;;;;
99992600009;953600404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953603999;0.0;0.0;0.0;;;;;
99992600009;953604004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953607599;0.0;0.0;0.0;;;;;
99992600009;953607604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953611199;0.0;0.0;0.0;;;;;
99992600009;953611204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953614799;0.0;0.0;0.0;;;;;
99992600009;953614804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953618399;0.0;0.0;0.0;;;;;
99992600009;953618404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953621999;0.0;0.0;0.0;;;;;
99992600009;953622004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953625599;0.0;0.0;0.0;;;;;
99992600009;953625604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953629199;0.0;0.0;0.0;;;;;
99992600009;953629204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953632799;0.0;0.0;0.0;;;;;
99992600009;953632804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953636399;0.0;0.0;0.0;;;;;
99992600009;953636404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953639999;0.0;0.0;0.0;;;;;
99992600009;953640004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953643599;0.0;0.0;0.0;;;;;
99992600009;953643604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953647199;0.0;0.0;0.0;;;;;
99992600009;953647204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953650799;0.0;0.0;0.0;;;;;
99992600009;953650804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953654399;0.0;0.0;0.0;;;;;
99992600009;953654404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953657999;0.0;0.0;0.0;;;;;
99992600009;953658004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953661599;0.0;0.0;0.0;;;;;
99992600009;953661604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953665199;0.0;0.0;0.0;;;;;
99992600009;953665204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953668799;0.0;0.0;0.0;;;;;
99992600009;953668804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953672399;0.0;0.0;0.0;;;;;
99992600009;953672404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953675999;0.0;0.0;0.0;;;;;
99992600009;953676004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953679599;0.0;0.0;0.0;;;;;
99992600009;953679604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953683199;0.0;0.0;0.0;;;;;
99992600009;953683204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953686799;0.0;0.0;0.0;;;;;
99992600009;953686804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953690399;0.0;0.0;0.0;;;;;
99992600009;953690404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953693999;0.0;0.0;0.0;;;;;
99992600009;953694004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953697599;0.0;0.0;0.0;;;;;
99992600009;953697604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953701199;0.0;0.0;0.0;;;;;
99992600009;953701204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953704799;0.0;0.0;0.0;;;;;
99992600009;953704804;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953708399;0.0;0.0;0.0;;;;;
99992600009;953708404;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953711999;0.0;0.0;0.0;;;;;
99992600009;953712004;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953715599;0.0;0.0;0.0;;;;;
99992600009;953715604;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953719199;0.0;0.0;0.0;;;;;
99992600009;953719204;;;;0.0;0.0;0.0;0.0;0.0
99992600009;953722799;0.0;0.0;0.0;;;;;
