AgentId;TimeStep;OfferedPowerInMW;AwardedPower
201328000501;962085604;;0.0
201328000501;962089199;1560.0;
201328000501;962089204;;0.0
201328000501;962092799;1560.0;
201328000501;962092804;;0.0
201328000501;962096399;1560.0;
201328000501;962096404;;0.0
201328000501;962099999;1560.0;
201328000501;962100004;;0.0
201328000501;962103599;1560.0;
201328000501;962103604;;0.0
201328000501;962107199;1560.0;
201328000501;962107204;;0.0
201328000501;962110799;1560.0;
201328000501;962110804;;0.0
201328000501;962114399;1560.0;
201328000501;962114404;;0.0
201328000501;962117999;1560.0;
201328000501;962118004;;281.7930572727637
201328000501;962121599;1560.0;
201328000501;962121604;;1305.5885185317202
201328000501;962125199;1560.0;
201328000501;962125204;;1560.0
201328000501;962128799;1560.0;
201328000501;962128804;;1560.0
201328000501;962132399;1560.0;
201328000501;962132404;;1560.0
201328000501;962135999;1560.0;
201328000501;962136004;;1560.0
201328000501;962139599;1560.0;
201328000501;962139604;;1560.0
201328000501;962143199;1560.0;
201328000501;962143204;;1560.0
201328000501;962146799;1560.0;
201328000501;962146804;;1560.0
201328000501;962150399;1560.0;
201328000501;962150404;;1560.0
201328000501;962153999;1560.0;
201328000501;962154004;;1127.874888971155
201328000501;962157599;1560.0;
201328000501;962157604;;1560.0
201328000501;962161199;1560.0;
201328000501;962161204;;1560.0
201328000501;962164799;1560.0;
201328000501;962164804;;432.23046432898803
201328000501;962168399;1560.0;
201328000501;962168404;;0.0
201328000501;962171999;1560.0;
201328000501;962172004;;0.0
201328000501;962175599;1560.0;
201328000501;962175604;;0.0
201328000501;962179199;1560.0;
201328000501;962179204;;0.0
201328000501;962182799;1560.0;
201328000501;962182804;;0.0
201328000501;962186399;1560.0;
201328000501;962186404;;0.0
201328000501;962189999;1560.0;
201328000501;962190004;;0.0
201328000501;962193599;1560.0;
201328000501;962193604;;0.0
201328000501;962197199;1560.0;
201328000501;962197204;;0.0
201328000501;962200799;1560.0;
201328000501;962200804;;0.0
201328000501;962204399;1560.0;
201328000501;962204404;;780.5147320403212
201328000501;962207999;1560.0;
201328000501;962208004;;1560.0
201328000501;962211599;1560.0;
201328000501;962211604;;1560.0
201328000501;962215199;1560.0;
201328000501;962215204;;1560.0
201328000501;962218799;1560.0;
201328000501;962218804;;1560.0
201328000501;962222399;1560.0;
201328000501;962222404;;1560.0
201328000501;962225999;1560.0;
201328000501;962226004;;1560.0
201328000501;962229599;1560.0;
201328000501;962229604;;1560.0
201328000501;962233199;1560.0;
201328000501;962233204;;1560.0
201328000501;962236799;1560.0;
201328000501;962236804;;639.640453570837
201328000501;962240399;1560.0;
201328000501;962240404;;0.0
201328000501;962243999;1560.0;
201328000501;962244004;;616.5369356901319
201328000501;962247599;1560.0;
201328000501;962247604;;0.0
201328000501;962251199;1560.0;
201328000501;962251204;;137.68670880818536
201328000501;962254799;1560.0;
201328000501;962254804;;0.0
201328000501;962258399;1560.0;
201328000501;962258404;;0.0
201328000501;962261999;1560.0;
201328000501;962262004;;0.0
201328000501;962265599;1560.0;
201328000501;962265604;;0.0
201328000501;962269199;1560.0;
201328000501;962269204;;0.0
201328000501;962272799;1560.0;
201328000501;962272804;;0.0
201328000501;962276399;1560.0;
201328000501;962276404;;0.0
201328000501;962279999;1560.0;
201328000501;962280004;;0.0
201328000501;962283599;1560.0;
201328000501;962283604;;0.0
201328000501;962287199;1560.0;
201328000501;962287204;;0.0
201328000501;962290799;1560.0;
201328000501;962290804;;0.0
201328000501;962294399;1560.0;
201328000501;962294404;;0.0
201328000501;962297999;1560.0;
201328000501;962298004;;1560.0
201328000501;962301599;1560.0;
201328000501;962301604;;917.8669754312197
201328000501;962305199;1560.0;
201328000501;962305204;;1560.0
201328000501;962308799;1560.0;
201328000501;962308804;;1560.0
201328000501;962312399;1560.0;
201328000501;962312404;;1560.0
201328000501;962315999;1560.0;
201328000501;962316004;;1560.0
201328000501;962319599;1560.0;
201328000501;962319604;;1560.0
201328000501;962323199;1560.0;
201328000501;962323204;;1560.0
201328000501;962326799;1560.0;
201328000501;962326804;;1560.0
201328000501;962330399;1560.0;
201328000501;962330404;;1560.0
201328000501;962333999;1560.0;
201328000501;962334004;;1560.0
201328000501;962337599;1560.0;
201328000501;962337604;;1560.0
201328000501;962341199;1560.0;
201328000501;962341204;;535.0552192280147
201328000501;962344799;1560.0;
201328000501;962344804;;1560.0
201328000501;962348399;1560.0;
201328000501;962348404;;1560.0
201328000501;962351999;1560.0;
201328000501;962352004;;1560.0
201328000501;962355599;1560.0;
201328000501;962355604;;1560.0
201328000501;962359199;1560.0;
201328000501;962359204;;1560.0
201328000501;962362799;1560.0;
201328000501;962362804;;1054.26788439353
201328000501;962366399;1560.0;
201328000501;962366404;;1560.0
201328000501;962369999;1560.0;
201328000501;962370004;;1560.0
201328000501;962373599;1560.0;
201328000501;962373604;;0.0
201328000501;962377199;1560.0;
201328000501;962377204;;389.5314539165702
201328000501;962380799;1560.0;
201328000501;962380804;;1560.0
201328000501;962384399;1560.0;
201328000501;962384404;;1560.0
201328000501;962387999;1560.0;
201328000501;962388004;;1560.0
201328000501;962391599;1560.0;
201328000501;962391604;;1560.0
201328000501;962395199;1560.0;
201328000501;962395204;;1560.0
201328000501;962398799;1560.0;
201328000501;962398804;;1560.0
201328000501;962402399;1560.0;
201328000501;962402404;;1560.0
201328000501;962405999;1560.0;
201328000501;962406004;;1327.362092867519
201328000501;962409599;1560.0;
201328000501;962409604;;421.52261249316956
201328000501;962413199;1560.0;
201328000501;962413204;;0.0
201328000501;962416799;1560.0;
201328000501;962416804;;0.0
201328000501;962420399;1560.0;
201328000501;962420404;;0.0
201328000501;962423999;1560.0;
201328000501;962424004;;0.0
201328000501;962427599;1560.0;
201328000501;962427604;;0.0
201328000501;962431199;1560.0;
201328000501;962431204;;0.0
201328000501;962434799;1560.0;
201328000501;962434804;;0.0
201328000501;962438399;1560.0;
201328000501;962438404;;0.0
201328000501;962441999;1560.0;
201328000501;962442004;;0.0
201328000501;962445599;1560.0;
201328000501;962445604;;0.0
201328000501;962449199;1560.0;
201328000501;962449204;;0.0
201328000501;962452799;1560.0;
201328000501;962452804;;0.0
201328000501;962456399;1560.0;
201328000501;962456404;;0.0
201328000501;962459999;1560.0;
201328000501;962460004;;0.0
201328000501;962463599;1560.0;
201328000501;962463604;;0.0
201328000501;962467199;1560.0;
201328000501;962467204;;0.0
201328000501;962470799;1560.0;
201328000501;962470804;;0.0
201328000501;962474399;1560.0;
201328000501;962474404;;0.0
201328000501;962477999;1560.0;
201328000501;962478004;;0.0
201328000501;962481599;1560.0;
201328000501;962481604;;0.0
201328000501;962485199;1560.0;
201328000501;962485204;;0.0
201328000501;962488799;1560.0;
201328000501;962488804;;0.0
201328000501;962492399;1560.0;
201328000501;962492404;;0.0
201328000501;962495999;1560.0;
201328000501;962496004;;0.0
201328000501;962499599;1560.0;
201328000501;962499604;;0.0
201328000501;962503199;1560.0;
201328000501;962503204;;0.0
201328000501;962506799;1560.0;
201328000501;962506804;;0.0
201328000501;962510399;1560.0;
201328000501;962510404;;0.0
201328000501;962513999;1560.0;
201328000501;962514004;;0.0
201328000501;962517599;1560.0;
201328000501;962517604;;0.0
201328000501;962521199;1560.0;
201328000501;962521204;;0.0
201328000501;962524799;1560.0;
201328000501;962524804;;0.0
201328000501;962528399;1560.0;
201328000501;962528404;;0.0
201328000501;962531999;1560.0;
201328000501;962532004;;1258.2184578947235
201328000501;962535599;1560.0;
201328000501;962535604;;165.47844315176553
201328000501;962539199;1560.0;
201328000501;962539204;;0.0
201328000501;962542799;1560.0;
201328000501;962542804;;0.0
201328000501;962546399;1560.0;
201328000501;962546404;;0.0
201328000501;962549999;1560.0;
201328000501;962550004;;1560.0
201328000501;962553599;1560.0;
201328000501;962553604;;1058.325501183197
201328000501;962557199;1560.0;
201328000501;962557204;;1560.0
201328000501;962560799;1560.0;
201328000501;962560804;;1560.0
201328000501;962564399;1560.0;
201328000501;962564404;;1560.0
201328000501;962567999;1560.0;
201328000501;962568004;;1560.0
201328000501;962571599;1560.0;
201328000501;962571604;;1560.0
201328000501;962575199;1560.0;
201328000501;962575204;;1560.0
201328000501;962578799;1560.0;
201328000501;962578804;;1150.4601938388405
201328000501;962582399;1560.0;
201328000501;962582404;;495.38391006452366
201328000501;962585999;1560.0;
201328000501;962586004;;0.0
201328000501;962589599;1560.0;
201328000501;962589604;;0.0
201328000501;962593199;1560.0;
201328000501;962593204;;0.0
201328000501;962596799;1560.0;
201328000501;962596804;;0.0
201328000501;962600399;1560.0;
201328000501;962600404;;0.0
201328000501;962603999;1560.0;
201328000501;962604004;;0.0
201328000501;962607599;1560.0;
201328000501;962607604;;0.0
201328000501;962611199;1560.0;
201328000501;962611204;;0.0
201328000501;962614799;1560.0;
201328000501;962614804;;0.0
201328000501;962618399;1560.0;
201328000501;962618404;;0.0
201328000501;962621999;1560.0;
201328000501;962622004;;0.0
201328000501;962625599;1560.0;
201328000501;962625604;;0.0
201328000501;962629199;1560.0;
201328000501;962629204;;0.0
201328000501;962632799;1560.0;
201328000501;962632804;;0.0
201328000501;962636399;1560.0;
201328000501;962636404;;0.0
201328000501;962639999;1560.0;
201328000501;962640004;;894.1503404936902
201328000501;962643599;1560.0;
201328000501;962643604;;1560.0
201328000501;962647199;1560.0;
201328000501;962647204;;1560.0
201328000501;962650799;1560.0;
201328000501;962650804;;1560.0
201328000501;962654399;1560.0;
201328000501;962654404;;1560.0
201328000501;962657999;1560.0;
201328000501;962658004;;1560.0
201328000501;962661599;1560.0;
201328000501;962661604;;1560.0
201328000501;962665199;1560.0;
201328000501;962665204;;1560.0
201328000501;962668799;1560.0;
201328000501;962668804;;1560.0
201328000501;962672399;1560.0;
201328000501;962672404;;1560.0
201328000501;962675999;1560.0;
201328000501;962676004;;1560.0
201328000501;962679599;1560.0;
201328000501;962679604;;1560.0
201328000501;962683199;1560.0;
201328000501;962683204;;1560.0
201328000501;962686799;1560.0;
201328000501;962686804;;1117.8236188200408
201328000501;962690399;1560.0;
201328000501;962690404;;1451.6344332460103
201328000501;962693999;1560.0;
201328000501;962694004;;1521.1836258829335
201328000501;962697599;1560.0;
201328000501;962697604;;0.0
201328000501;962701199;1560.0;
201328000501;962701204;;0.0
201328000501;962704799;1560.0;
201328000501;962704804;;0.0
201328000501;962708399;1560.0;
201328000501;962708404;;0.0
201328000501;962711999;1560.0;
201328000501;962712004;;0.0
201328000501;962715599;1560.0;
201328000501;962715604;;1079.6577544164284
201328000501;962719199;1560.0;
201328000501;962719204;;1007.5595383431046
201328000501;962722799;1560.0;
201328000501;962722804;;1505.4365257137833
201328000501;962726399;1560.0;
201328000501;962726404;;934.2306851890754
201328000501;962729999;1560.0;
201328000501;962730004;;1560.0
201328000501;962733599;1560.0;
201328000501;962733604;;1560.0
201328000501;962737199;1560.0;
201328000501;962737204;;1560.0
201328000501;962740799;1560.0;
201328000501;962740804;;1560.0
201328000501;962744399;1560.0;
201328000501;962744404;;1560.0
201328000501;962747999;1560.0;
201328000501;962748004;;1560.0
201328000501;962751599;1560.0;
201328000501;962751604;;1560.0
201328000501;962755199;1560.0;
201328000501;962755204;;1560.0
201328000501;962758799;1560.0;
201328000501;962758804;;1560.0
201328000501;962762399;1560.0;
201328000501;962762404;;1302.6275539862781
201328000501;962765999;1560.0;
201328000501;962766004;;1390.8952749229775
201328000501;962769599;1560.0;
201328000501;962769604;;1560.0
201328000501;962773199;1560.0;
201328000501;962773204;;0.0
201328000501;962776799;1560.0;
201328000501;962776804;;0.0
201328000501;962780399;1560.0;
201328000501;962780404;;0.0
201328000501;962783999;1560.0;
201328000501;962784004;;0.0
201328000501;962787599;1560.0;
201328000501;962787604;;0.0
201328000501;962791199;1560.0;
201328000501;962791204;;0.0
201328000501;962794799;1560.0;
201328000501;962794804;;0.0
201328000501;962798399;1560.0;
201328000501;962798404;;0.0
201328000501;962801999;1560.0;
201328000501;962802004;;0.0
201328000501;962805599;1560.0;
201328000501;962805604;;0.0
201328000501;962809199;1560.0;
201328000501;962809204;;0.0
201328000501;962812799;1560.0;
201328000501;962812804;;0.0
201328000501;962816399;1560.0;
201328000501;962816404;;0.0
