AgentId;TimeStep;OfferedEnergyInMWH;AwardedEnergyInMWH;EnergyImbalaceInMWH;ReceivedMarketRevenues
2;955375204;;1635.934277338651;0.0;
2;955378799;1963.112683015617;;;
2;955378804;;1667.4768106816566;0.0;
2;955382399;1896.7086063624592;;;
2;955382404;;1694.2297319892125;0.0;
2;955385999;1641.0406118536905;;;
2;955386004;;1569.451834727421;0.0;
2;955389599;1506.0129444930071;;;
2;955389604;;1502.059285281836;0.0;
2;955393199;1473.5682749534992;;;
2;955393204;;1470.736274953499;0.0;
2;955396799;1309.9248550422103;;;
2;955396804;;1307.0928550422102;0.0;
2;955400399;1199.8517702482293;;;
2;955400404;;1197.0197702482292;0.0;
2;955403999;1026.8297223047703;;;
2;955404004;;1023.9977223047702;0.0;
2;955407599;843.7164180914552;;;
2;955407604;;840.8844180914552;0.0;
2;955411199;754.2259321074324;;;
2;955411204;;751.3939321074324;0.0;
2;955414799;685.554057760724;;;
2;955414804;;682.722057760724;0.0;
2;955418399;641.2806138067277;;;
2;955418404;;638.4486138067277;0.0;
2;955421999;656.4580953408793;;;
2;955422004;;653.6260953408793;0.0;
2;955425599;787.8584526851531;;;
2;955425604;;777.5405242819752;0.0;
2;955429199;1133.8538144192412;;;
2;955429204;;1013.0430543243634;0.0;
2;955432799;1557.6428933838145;;;
2;955432804;;1248.3004475855942;0.0;
2;955436399;1962.4844100326939;;;
2;955436404;;1442.16186552918;0.0;
2;955439999;2451.6056394616603;;;
2;955440004;;1738.5832873712352;0.0;
2;955443599;2848.2999108855342;;;
2;955443604;;2071.4315361223653;0.0;
2;955447199;2961.878024373127;;;
2;955447204;;2236.6435157785027;0.0;
2;955450799;2939.0446475346375;;;
2;955450804;;2254.3830492133766;0.0;
2;955454399;2907.711958101878;;;
2;955454404;;2257.969900228948;0.0;
2;955457999;2852.053514103062;;;
2;955458004;;2252.6179309354948;0.0;
2;955461599;2737.8062967793862;;;
2;955461604;;2235.0827315356596;0.0;
2;955465199;2613.0718131479407;;;
2;955465204;;2225.832583702265;0.0;
2;955468799;2351.7373206167126;;;
2;955468804;;2120.3343313118576;0.0;
2;955472399;2120.277262730429;;;
2;955472404;;2041.8088291830868;0.0;
2;955475999;1935.033442568555;;;
2;955476004;;1930.8513312024256;0.0;
2;955479599;1763.8951267685172;;;
2;955479604;;1761.0631267685171;0.0;
2;955483199;1633.0463185685178;;;
2;955483204;;1630.2143185685177;0.0;
2;955486799;1510.7811162225016;;;
2;955486804;;1507.9491162225015;0.0;
2;955490399;1241.5065384717811;;;
2;955490404;;1238.674538471781;0.0;
2;955493999;892.9416778264196;;;
2;955494004;;890.1096778264196;0.0;
2;955497599;806.7730706987575;;;
2;955497604;;803.9410706987575;0.0;
2;955501199;639.4215531575791;;;
2;955501204;;636.5895531575791;0.0;
2;955504799;435.1470678956112;;;
2;955504804;;432.3150678956112;0.0;
2;955508399;288.10378082699594;;;
2;955508404;;285.27178082699595;0.0;
2;955511999;204.46985651622018;;;
2;955512004;;187.95897997319946;0.0;
2;955515599;326.57873447961344;;;
2;955515604;;166.2830291176456;0.0;
2;955519199;554.5463870633843;;;
2;955519204;;173.8195449678806;0.0;
2;955522799;764.4677633176623;;;
2;955522804;;170.25053975520558;0.0;
2;955526399;902.3340051062052;;;
2;955526404;;132.24582244134987;0.0;
2;955529999;1063.1694578686827;;;
2;955530004;;188.6218547815225;0.0;
2;955533599;1096.0320740761542;;;
2;955533604;;268.24742677689903;0.0;
2;955537199;1109.6931768992922;;;
2;955537204;;348.12129276864687;0.0;
2;955540799;1092.6534976721023;;;
2;955540804;;402.87061631393425;0.0;
2;955544399;1037.988133985391;;;
2;955544404;;414.7585975778475;0.0;
2;955547999;1003.5021984230814;;;
2;955548004;;474.8374073532946;0.0;
2;955551599;965.4582639601058;;;
2;955551604;;534.7386133573726;0.0;
2;955555199;788.2087556589578;;;
2;955555204;;509.26181409286505;0.0;
2;955558799;632.4679812047423;;;
2;955558804;;526.4105517604648;0.0;
2;955562399;691.4187846286088;;;
2;955562404;;686.7246016340116;0.0;
2;955565999;819.8663744996924;;;
2;955566004;;817.0343744996924;0.0;
2;955569599;873.7254149006721;;;
2;955569604;;870.8934149006722;0.0;
2;955573199;868.3946652717776;;;
2;955573204;;865.5626652717776;0.0;
2;955576799;832.9923572821361;;;
2;955576804;;830.1603572821361;0.0;
2;955580399;843.1539754233285;;;
2;955580404;;840.3219754233285;0.0;
2;955583999;801.3370222215862;;;
2;955584004;;798.5050222215862;0.0;
2;955587599;704.5038462561876;;;
2;955587604;;701.6718462561876;0.0;
2;955591199;664.9854302664176;;;
2;955591204;;662.1534302664176;0.0;
2;955594799;679.2640243508953;;;
2;955594804;;676.4320243508953;0.0;
2;955598399;714.1013049977772;;;
2;955598404;;698.1106860875642;0.0;
2;955601999;824.1216018384343;;;
2;955602004;;664.5478287458675;0.0;
2;955605599;984.9299685294529;;;
2;955605604;;624.4750564561506;0.0;
2;955609199;1172.519360979717;;;
2;955609204;;608.4312746124926;0.0;
2;955612799;1352.1791405189183;;;
2;955612804;;606.9689096730173;0.0;
2;955616399;1472.004522757143;;;
2;955616404;;578.5090257230196;0.0;
2;955619999;1479.0813921547167;;;
2;955620004;;519.8556931388192;0.0;
2;955623599;1412.146750103797;;;
2;955623604;;464.9272615493385;0.0;
2;955627199;1296.730218306639;;;
2;955627204;;425.369655732628;0.0;
2;955630799;1102.3808669491268;;;
2;955630804;;349.83484371398146;0.0;
2;955634399;941.7477853633486;;;
2;955634404;;335.7300290877206;0.0;
2;955637999;836.9537814083442;;;
2;955638004;;386.27767159817773;0.0;
2;955641599;700.4521527755052;;;
2;955641604;;423.03374358469074;0.0;
2;955645199;587.861520044082;;;
2;955645204;;483.18441372506936;0.0;
2;955648799;703.2094839101733;;;
2;955648804;;698.5268940895987;0.0;
2;955652399;772.1402312131266;;;
2;955652404;;769.3082312131266;0.0;
2;955655999;856.5415364565985;;;
2;955656004;;853.7095364565985;0.0;
2;955659599;904.4039879162492;;;
2;955659604;;901.5719879162492;0.0;
2;955663199;794.9526752072122;;;
2;955663204;;792.1206752072122;0.0;
2;955666799;869.3561085057219;;;
2;955666804;;866.5241085057219;0.0;
2;955670399;1083.0545593107227;;;
2;955670404;;1080.2225593107225;0.0;
2;955673999;1118.5851551979174;;;
2;955674004;;1115.7531551979173;0.0;
2;955677599;1055.119890785685;;;
2;955677604;;1052.2878907856848;0.0;
2;955681199;1076.6909337437362;;;
2;955681204;;1073.858933743736;0.0;
2;955684799;927.2080104884617;;;
2;955684804;;912.2038534822407;0.0;
2;955688399;992.3268478741262;;;
2;955688404;;868.2912070112745;0.0;
2;955691999;1163.616661017292;;;
2;955692004;;907.4341867228701;0.0;
2;955695599;1199.2790730979373;;;
2;955695604;;824.7206419085746;0.0;
2;955699199;1188.814813043583;;;
2;955699204;;715.9299081922925;0.0;
2;955702799;1055.9938945265287;;;
2;955702804;;535.1879217388953;0.0;
2;955706399;966.7496804391055;;;
2;955706404;;450.4862070156592;0.0;
2;955709999;882.2890355247533;;;
2;955710004;;373.3532013373989;0.0;
2;955713599;820.5963857019943;;;
2;955713604;;349.5878254361434;0.0;
2;955717199;773.52590652614;;;
2;955717204;;338.0165277496336;0.0;
2;955720799;741.2109513659791;;;
2;955720804;;376.3633990618516;0.0;
2;955724399;837.4013708013713;;;
2;955724404;;535.9713591294304;0.0;
2;955727999;796.8510476547175;;;
2;955728004;;605.0818904455296;0.0;
2;955731599;529.9221607014621;;;
2;955731604;;455.8356907305439;0.0;
2;955735199;381.42711236325795;;;
2;955735204;;376.4167554698639;0.0;
2;955738799;391.15682012536496;;;
2;955738804;;388.32482012536497;0.0;
2;955742399;388.71952266023374;;;
2;955742404;;385.88752266023374;0.0;
2;955745999;372.2938601384559;;;
2;955746004;;369.4618601384559;0.0;
2;955749599;304.8602075826434;;;
2;955749604;;302.0282075826434;0.0;
2;955753199;298.36187658570105;;;
2;955753204;;295.52987658570106;0.0;
2;955756799;312.4477894685294;;;
2;955756804;;309.6157894685294;0.0;
2;955760399;294.70015841648626;;;
2;955760404;;291.86815841648627;0.0;
2;955763999;293.30482755075775;;;
2;955764004;;290.47282755075776;0.0;
2;955767599;331.61362433628125;;;
2;955767604;;328.78162433628125;0.0;
2;955771199;361.19694491991964;;;
2;955771204;;345.48096954220097;0.0;
2;955774799;475.07788893535877;;;
2;955774804;;350.7907163608785;0.0;
2;955778399;634.8503319164848;;;
2;955778404;;357.9919007916269;0.0;
2;955781999;770.5023571189445;;;
2;955782004;;324.11411165562174;0.0;
2;955785599;873.7166731460945;;;
2;955785604;;306.77925991328306;0.0;
2;955789199;959.5832530519507;;;
2;955789204;;341.68151461372963;0.0;
2;955792799;1012.7587699189427;;;
2;955792804;;383.61476402604836;0.0;
2;955796399;1194.7855784016756;;;
2;955796404;;512.9220025948266;0.0;
2;955799999;1271.038679031637;;;
2;955800004;;580.3635593124275;0.0;
2;955803599;1140.5692324340305;;;
2;955803604;;517.1985467599914;0.0;
2;955807199;954.9341376239752;;;
2;955807204;;444.2400434040996;0.0;
2;955810799;749.8365260771288;;;
2;955810804;;351.82343545451016;0.0;
2;955814399;549.9758553217929;;;
2;955814404;;289.88230845767055;0.0;
2;955817999;373.2700076796288;;;
2;955818004;;267.00896942082056;0.0;
2;955821599;327.4074830523205;;;
2;955821604;;321.59439130296596;0.0;
2;955825199;337.79394061155733;;;
2;955825204;;334.96194061155734;0.0;
2;955828799;353.27217949172905;;;
2;955828804;;350.44017949172905;0.0;
2;955832399;382.8187869887227;;;
2;955832404;;379.9867869887227;0.0;
2;955835999;401.15398810078045;;;
2;955836004;;398.32198810078046;0.0;
2;955839599;377.3130079053997;;;
2;955839604;;374.4810079053997;0.0;
2;955843199;282.10739853513905;;;
2;955843204;;279.27539853513906;0.0;
2;955846799;247.7860660247307;;;
2;955846804;;244.9540660247307;0.0;
2;955850399;283.73952872456925;;;
2;955850404;;280.90752872456926;0.0;
2;955853999;348.15272660802077;;;
2;955854004;;345.3207266080208;0.0;
2;955857599;373.37617377941865;;;
2;955857604;;351.0290982666006;0.0;
2;955861199;554.8199348602222;;;
2;955861204;;395.56233785749885;0.0;
2;955864799;788.7062166582982;;;
2;955864804;;446.9296161697423;0.0;
2;955868399;974.0912059076766;;;
2;955868404;;439.48675704064703;0.0;
2;955871999;1048.8233046822784;;;
2;955872004;;349.5407963453315;0.0;
2;955875599;1114.8500401952722;;;
2;955875604;;281.1712675872325;0.0;
2;955879199;1168.5454616301095;;;
2;955879204;;254.7021110444768;0.0;
2;955882799;1228.512368298849;;;
2;955882804;;261.41903916960786;0.0;
2;955886399;1234.0371279545975;;;
2;955886404;;293.22902186986244;0.0;
2;955889999;1155.4925198354545;;;
2;955890004;;300.92042764344615;0.0;
2;955893599;1044.4446115164078;;;
2;955893604;;339.0916779770895;0.0;
2;955897199;958.6814957561065;;;
2;955897204;;436.06418095180766;0.0;
2;955900799;879.2661559836178;;;
2;955900804;;555.8805568504448;0.0;
2;955904399;843.2462969507764;;;
2;955904404;;715.4171832917536;0.0;
2;955907999;836.0756825397289;;;
2;955908004;;829.5041578907873;0.0;
2;955911599;892.1532633777421;;;
2;955911604;;889.3212633777421;0.0;
2;955915199;1027.1434538806711;;;
2;955915204;;1024.311453880671;0.0;
2;955918799;1113.0698712077265;;;
2;955918804;;1110.2378712077264;0.0;
2;955922399;1176.2803116259336;;;
2;955922404;;1173.4483116259335;0.0;
2;955925999;1430.1844437338661;;;
2;955926004;;1427.352443733866;0.0;
2;955929599;1639.154213252313;;;
2;955929604;;1636.3222132523128;0.0;
2;955933199;1639.9524185153537;;;
2;955933204;;1637.1204185153535;0.0;
2;955936799;1568.5055863172377;;;
2;955936804;;1565.6735863172376;0.0;
2;955940399;1471.7586510107087;;;
2;955940404;;1468.9266510107086;0.0;
2;955943999;1362.6278364207872;;;
2;955944004;;1341.7665473354157;0.0;
2;955947599;1533.5257079976147;;;
2;955947604;;1397.5795432932237;0.0;
2;955951199;1788.423333649888;;;
2;955951204;;1497.3703220000666;0.0;
2;955954799;2169.97971366982;;;
2;955954804;;1701.9003344806574;0.0;
2;955958399;2209.248672486038;;;
2;955958404;;1574.3787827299407;0.0;
2;955961999;2189.3533925955553;;;
2;955962004;;1427.123047425567;0.0;
2;955965599;2225.852680871125;;;
2;955965604;;1403.319625294165;0.0;
2;955969199;2177.8227555673066;;;
2;955969204;;1334.7357217726508;0.0;
2;955972799;2015.8327074277202;;;
2;955972804;;1258.4967361617641;0.0;
2;955976399;1693.3597437359813;;;
2;955976404;;1073.712262666941;0.0;
2;955979999;1456.2900558880767;;;
2;955980004;;991.8945401810063;0.0;
2;955983599;1315.7812672699624;;;
2;955983604;;984.0990895028998;0.0;
2;955987199;1138.4618355421585;;;
2;955987204;;936.1098904005578;0.0;
2;955990799;925.58944835688;;;
2;955990804;;845.4324138827745;0.0;
2;955994399;856.9736713402224;;;
2;955994404;;850.7741667060598;0.0;
2;955997999;742.9035900959526;;;
2;955998004;;740.0715900959526;0.0;
2;956001599;637.3782828034665;;;
2;956001604;;634.5462828034665;0.0;
2;956005199;546.7071708687517;;;
2;956005204;;543.8751708687518;0.0;
2;956008799;511.98006828910536;;;
2;956008804;;509.14806828910537;0.0;
2;956012399;480.137247733896;;;
2;956012404;;477.305247733896;0.0;
2;956015999;533.6342833535738;;;
2;956016004;;530.8022833535738;0.0;
2;956019599;605.0466486244753;;;
2;956019604;;602.2146486244753;0.0;
2;956023199;739.4324246418781;;;
2;956023204;;736.6004246418781;0.0;
2;956026799;609.3736109876468;;;
2;956026804;;606.5416109876468;0.0;
2;956030399;421.219832919068;;;
2;956030404;;408.51602999860097;0.0;
2;956033999;433.6317886099881;;;
2;956034004;;367.7610858703159;0.0;
2;956037599;480.6055287712018;;;
2;956037604;;345.48449023610294;0.0;
2;956041199;553.8319922173156;;;
2;956041204;;347.20730396600084;0.0;
2;956044799;637.7402711052529;;;
2;956044804;;381.9854241745513;0.0;
2;956048399;663.6292633539979;;;
2;956048404;;386.422312022543;0.0;
2;956051999;627.9504805954442;;;
2;956052004;;336.3741245075634;0.0;
2;956055599;669.095638576391;;;
2;956055604;;333.52104346587885;0.0;
2;956059199;703.4334929934597;;;
2;956059204;;358.7829419738442;0.0;
2;956062799;635.0982989343479;;;
2;956062804;;363.7995569105314;0.0;
2;956066399;572.5100189460483;;;
2;956066404;;333.0500699490896;0.0;
2;956069999;771.315555323107;;;
2;956070004;;312.2578745236183;0.0;
2;956073599;432.8608737554509;;;
2;956073604;;308.4971474293812;0.0;
2;956077199;358.6723441446655;;;
2;956077204;;307.2919538293812;0.0;
2;956080799;319.072059410498;;;
2;956080804;;313.83177182936384;0.0;
2;956084399;316.4044590352803;;;
2;956084404;;313.5724590352803;0.0;
2;956087999;339.0918202364689;;;
2;956088004;;336.2598202364689;0.0;
2;956091599;390.35706533221526;;;
2;956091604;;387.52506533221526;0.0;
2;956095199;377.94684719037195;;;
2;956095204;;375.11484719037196;0.0;
2;956098799;352.32851684478914;;;
2;956098804;;349.49651684478914;0.0;
2;956102399;373.839902783768;;;
2;956102404;;371.00790278376803;0.0;
2;956105999;374.82143979639375;;;
2;956106004;;371.98943979639375;0.0;
2;956109599;412.16271060509376;;;
2;956109604;;409.33071060509377;0.0;
2;956113199;443.2318204927126;;;
2;956113204;;440.39965093493703;0.0;
2;956116799;397.83477399480796;;;
2;956116804;;386.70001295180407;0.0;
2;956120399;406.6958584603808;;;
2;956120404;;354.86397467671236;0.0;
2;956123999;447.7783462439449;;;
2;956124004;;337.4899844858044;0.0;
2;956127599;487.42358341699105;;;
2;956127604;;317.5400469337442;0.0;
2;956131199;531.1005569026628;;;
2;956131204;;322.4991508423444;0.0;
2;956134799;557.1527535446182;;;
2;956134804;;339.2787264082392;0.0;
2;956138399;582.1530255808044;;;
2;956138404;;377.6788601945633;0.0;
2;956141999;607.6933828019752;;;
2;956142004;;409.17822235158746;0.0;
2;956145599;598.3101879498706;;;
2;956145604;;407.7826079699296;0.0;
2;956149199;611.2156265999848;;;
2;956149204;;433.6631762633513;0.0;
2;956152799;748.7389643780662;;;
2;956152804;;583.00308546468;0.0;
2;956156399;910.6836220882508;;;
2;956156404;;749.7392725048123;0.0;
2;956159999;920.8448284385191;;;
2;956160004;;803.5942548277844;0.0;
2;956163599;935.1174940404724;;;
2;956163604;;879.7998348563312;0.0;
2;956167199;955.7100941920299;;;
2;956167204;;948.031458224845;0.0;
2;956170799;873.296051230182;;;
2;956170804;;870.464051230182;0.0;
2;956174399;901.701887838754;;;
2;956174404;;898.869887838754;0.0;
2;956177999;1039.6493241041946;;;
2;956178004;;1036.8173241041945;0.0;
2;956181599;1031.968622021713;;;
2;956181604;;1029.1366220217128;0.0;
2;956185199;839.1167013946723;;;
2;956185204;;836.2847013946723;0.0;
2;956188799;813.4015513434573;;;
2;956188804;;810.5695513434573;0.0;
2;956192399;743.9637465945289;;;
2;956192404;;741.1317465945289;0.0;
2;956195999;669.0086715985602;;;
2;956196004;;666.1766715985602;0.0;
2;956199599;697.9386137503261;;;
2;956199604;;695.1011185603782;0.0;
2;956203199;790.0244917221337;;;
2;956203204;;770.9147776581661;0.0;
2;956206799;893.2296676113309;;;
2;956206804;;809.9546717062542;0.0;
2;956210399;955.6356206544987;;;
2;956210404;;787.3551077679335;0.0;
2;956213999;1047.7542823957062;;;
2;956214004;;775.7715125287398;0.0;
2;956217599;1245.342375672239;;;
2;956217604;;877.5460331144716;0.0;
2;956221199;1478.7714360971856;;;
2;956221204;;1050.143167806326;0.0;
2;956224799;1725.2824504765765;;;
2;956224804;;1301.9268929958853;0.0;
2;956228399;1915.266853360656;;;
2;956228404;;1515.9078941655507;0.0;
2;956231999;2123.297724892893;;;
2;956232004;;1778.2940775203972;0.0;
2;956235599;2359.613617774402;;;
2;956235604;;2080.8746525005745;0.0;
2;956239199;2488.722220104117;;;
2;956239204;;2260.9694001537946;0.0;
2;956242799;2625.12750461366;;;
2;956242804;;2413.22814595429;0.0;
2;956246399;2695.366345040465;;;
2;956246404;;2547.3024371318525;0.0;
2;956249999;2578.614323124969;;;
2;956250004;;2507.550854466471;0.0;
2;956253599;2485.198539291965;;;
2;956253604;;2475.9381016159673;0.0;
2;956257199;2351.715721609078;;;
2;956257204;;2348.8837216090783;0.0;
2;956260799;2227.3779492904787;;;
2;956260804;;2224.545949290479;0.0;
2;956264399;2106.9514334313267;;;
2;956264404;;2104.119433431327;0.0;
2;956267999;1930.031428092767;;;
2;956268004;;1927.199428092767;0.0;
2;956271599;1814.8711226307237;;;
2;956271604;;1812.0391226307236;0.0;
2;956275199;1819.285450751462;;;
2;956275204;;1816.4534507514618;0.0;
2;956278799;1701.0983758540435;;;
2;956278804;;1698.2663758540434;0.0;
2;956282399;1614.5273022697615;;;
2;956282404;;1611.6953022697614;0.0;
2;956285999;1539.864772285358;;;
2;956286004;;1537.0139759579938;0.0;
2;956289599;1525.585968464615;;;
2;956289604;;1504.3561992219097;0.0;
2;956293199;1407.9013764231504;;;
2;956293204;;1324.7210878303827;0.0;
2;956296799;1338.0857025583243;;;
2;956296804;;1169.461060504143;0.0;
2;956300399;1368.4092490022051;;;
2;956300404;;1117.4155766225308;0.0;
2;956303999;1516.48511190786;;;
2;956304004;;1217.082953505205;0.0;
2;956307599;1563.3118665139477;;;
2;956307604;;1242.6549978171988;0.0;
2;956311199;1493.3558228452093;;;
2;956311204;;1175.666581098775;0.0;
2;956314799;1487.4257351766357;;;
2;956314804;;1114.5352105261268;0.0;
2;956318399;1503.17488880222;;;
2;956318404;;1094.2235887243319;0.0;
2;956321999;1426.407531842274;;;
2;956322004;;1016.1498353825046;0.0;
2;956325599;1368.3893972912424;;;
2;956325604;;985.5377737107945;0.0;
2;956329199;1269.6295938786589;;;
2;956329204;;943.0919687916239;0.0;
2;956332799;1146.2964525434102;;;
2;956332804;;916.7571891394539;0.0;
2;956336399;1024.487046761449;;;
2;956336404;;915.9243633675151;0.0;
2;956339999;874.4636024337501;;;
2;956340004;;863.144748193969;0.0;
2;956343599;722.5517164581348;;;
2;956343604;;719.7197164581348;0.0;
2;956347199;553.341004628648;;;
2;956347204;;550.509004628648;0.0;
2;956350799;500.35077738158714;;;
2;956350804;;497.51877738158714;0.0;
2;956354399;480.8144266853823;;;
2;956354404;;477.9824266853823;0.0;
2;956357999;443.80675032447425;;;
2;956358004;;440.97475032447426;0.0;
2;956361599;430.8265670553781;;;
2;956361604;;427.9945670553781;0.0;
2;956365199;482.61969704432806;;;
2;956365204;;479.78769704432807;0.0;
2;956368799;536.5880361633887;;;
2;956368804;;533.7560361633887;0.0;
2;956372399;555.1099402637285;;;
2;956372404;;552.2498212468815;0.0;
2;956375999;569.6308821456207;;;
2;956376004;;518.785920338623;0.0;
2;956379599;734.6377226116574;;;
2;956379604;;544.1218333032541;0.0;
2;956383199;877.1288620879523;;;
2;956383204;;515.5502246554479;0.0;
2;956386799;905.6646214545702;;;
2;956386804;;388.96173381042047;0.0;
2;956390399;1016.1987630564598;;;
2;956390404;;393.74300437071116;0.0;
2;956393999;1045.0911380022849;;;
2;956394004;;390.8561623345886;0.0;
2;956397599;1013.5557182280579;;;
2;956397604;;379.85693622945416;0.0;
2;956401199;1026.1966024018768;;;
2;956401204;;398.9972943214116;0.0;
2;956404799;1028.9194133394174;;;
2;956404804;;411.51036391582755;0.0;
2;956408399;1010.325891683174;;;
2;956408404;;417.6190464572028;0.0;
2;956411999;936.911782531961;;;
2;956412004;;424.0265839574592;0.0;
2;956415599;809.302482239057;;;
2;956415604;;413.6952801028928;0.0;
2;956419199;645.440442320607;;;
2;956419204;;399.1297464768291;0.0;
2;956422799;491.958627227717;;;
2;956422804;;378.4651123909042;0.0;
2;956426399;426.70386255538466;;;
2;956426404;;415.03875871072864;0.0;
2;956429999;490.8779183390849;;;
2;956430004;;488.0459183390849;0.0;
2;956433599;576.1765799165373;;;
2;956433604;;573.3445799165373;0.0;
2;956437199;673.0111016580921;;;
2;956437204;;670.1791016580921;0.0;
2;956440799;783.0963802502998;;;
2;956440804;;780.2643802502998;0.0;
2;956444399;932.7140903968292;;;
2;956444404;;929.8820903968292;0.0;
2;956447999;1112.8112118367628;;;
2;956448004;;1109.9792118367627;0.0;
2;956451599;1333.0419691011393;;;
2;956451604;;1330.2099691011392;0.0;
2;956455199;1466.9890531942588;;;
2;956455204;;1464.1570531942587;0.0;
2;956458799;1580.3922057046477;;;
2;956458804;;1577.5174526092833;0.0;
2;956462399;1727.224653732676;;;
2;956462404;;1689.4519307234605;0.0;
2;956465999;2081.797088489269;;;
2;956466004;;1877.3587355606464;0.0;
2;956469599;2797.146204577856;;;
2;956469604;;2364.6647338136204;0.0;
2;956473199;2959.8174593644867;;;
2;956473204;;2323.7221102965727;0.0;
2;956476799;3186.631359641755;;;
2;956476804;;2412.793384221629;0.0;
2;956480399;3363.173623708118;;;
2;956480404;;2562.885675036782;0.0;
2;956483999;3499.2823381244457;;;
2;956484004;;2768.9424270936324;0.0;
2;956487599;3509.890148683994;;;
2;956487604;;2832.9796487351414;0.0;
2;956491199;3458.4372157317493;;;
2;956491204;;2848.311491393749;0.0;
2;956494799;3456.855751793622;;;
2;956494804;;2936.5710280539224;0.0;
2;956498399;3399.7709839771182;;;
2;956498404;;2991.978049579394;0.0;
2;956501999;3280.7745154191216;;;
2;956502004;;3010.9166218783525;0.0;
2;956505599;3089.5273844220415;;;
2;956505604;;2936.4848168086796;0.0;
2;956509199;3010.491648424637;;;
2;956509204;;2947.5250614753963;0.0;
2;956512799;2938.9465537683545;;;
2;956512804;;2931.96301314894;0.0;
2;956516399;2877.4673364059695;;;
2;956516404;;2874.6353364059696;0.0;
2;956519999;2801.6883795794843;;;
2;956520004;;2798.8563795794844;0.0;
2;956523599;2701.393699366139;;;
2;956523604;;2698.5616993661392;0.0;
2;956527199;2511.132747891838;;;
2;956527204;;2508.300747891838;0.0;
2;956530799;2165.4518290271685;;;
2;956530804;;2162.6198290271686;0.0;
2;956534399;1984.6791186527832;;;
2;956534404;;1981.8471186527831;0.0;
2;956537999;1683.1952506115035;;;
2;956538004;;1680.3632506115034;0.0;
2;956541599;1461.4247263144339;;;
2;956541604;;1458.5927263144338;0.0;
2;956545199;1329.6086641040067;;;
2;956545204;;1326.7298710637046;0.0;
2;956548799;1186.5381074130153;;;
2;956548804;;1151.3186298288047;0.0;
2;956552399;1284.1160530514212;;;
2;956552404;;1094.3616083368715;0.0;
2;956555999;1518.9796313600602;;;
2;956556004;;1123.2643264748378;0.0;
2;956559599;1573.293812135829;;;
2;956559604;;994.2848116132357;0.0;
2;956563199;1523.559581133706;;;
2;956563204;;802.2598116743931;0.0;
2;956566799;1555.5662412299703;;;
2;956566804;;736.8554325025472;0.0;
2;956570399;1431.901999562031;;;
2;956570404;;626.4579200143664;0.0;
2;956573999;1376.5585816903904;;;
2;956574004;;575.7895148678705;0.0;
2;956577599;1249.5193936668338;;;
2;956577604;;457.6861846781736;0.0;
2;956581199;1091.0275080458418;;;
2;956581204;;328.1260549523289;0.0;
2;956584799;1060.4334859843495;;;
2;956584804;;380.3719378906528;0.0;
2;956588399;1056.8595530468815;;;
2;956588404;;510.4011427672589;0.0;
2;956590203;;;;45713818.63238609
2;956591999;1150.7463328905412;;;
2;956592004;;788.1095680026649;0.0;
2;956595599;1410.2279693524647;;;
2;956595604;;1246.114839248938;0.0;
2;956599199;1740.4492670177654;;;
2;956599204;;1723.2941272888643;0.0;
2;956602799;2023.5642327924609;;;
2;956602804;;2020.7322327924608;0.0;
2;956606399;2322.406920303884;;;
2;956606404;;2319.574920303884;0.0;
2;956609999;2514.2293028388017;;;
2;956610004;;2511.397302838802;0.0;
2;956613599;2726.5523049672493;;;
2;956613604;;2723.7203049672494;0.0;
2;956617199;2860.3581482234076;;;
2;956617204;;2857.5261482234077;0.0;
2;956620799;2842.021672226293;;;
2;956620804;;2839.189672226293;0.0;
2;956624399;2823.68071032526;;;
2;956624404;;2820.84871032526;0.0;
2;956627999;2854.0158887817547;;;
2;956628004;;2851.183888781755;0.0;
2;956631599;2885.332786154542;;;
2;956631604;;2882.360407900538;0.0;
2;956635199;2929.93255370095;;;
2;956635204;;2866.480234616431;0.0;
2;956638799;3161.4737400804684;;;
2;956638804;;2894.225693024603;0.0;
2;956642399;3397.8215912902324;;;
2;956642404;;2910.8133799929515;0.0;
2;956645999;3546.942070641456;;;
2;956646004;;2865.6519872655144;0.0;
2;956649599;3468.93835038535;;;
2;956649604;;2622.8273857179847;0.0;
2;956653199;3391.690065333357;;;
2;956653204;;2407.3606143467123;0.0;
2;956656799;3173.344600891629;;;
2;956656804;;2121.089128086788;0.0;
2;956660399;2956.712643744435;;;
2;956660404;;1897.965432622402;0.0;
2;956663999;2794.326658872645;;;
2;956664004;;1795.5075579480415;0.0;
2;956667599;2536.1249469712716;;;
2;956667604;;1658.1147521818223;0.0;
2;956671199;2187.3938534967024;;;
2;956671204;;1478.9047591331955;0.0;
2;956674799;1797.3721870431132;;;
2;956674804;;1275.0704706202214;0.0;
2;956678399;1493.706050486011;;;
2;956678404;;1168.3165201723825;0.0;
2;956681999;1343.0787621856728;;;
2;956682004;;1195.2622719275562;0.0;
2;956685599;1255.6840451043508;;;
2;956685604;;1240.7331351976827;0.0;
2;956689199;1271.3813720373025;;;
2;956689204;;1268.5493720373024;0.0;
2;956692799;1345.2031403867377;;;
2;956692804;;1342.3711403867376;0.0;
2;956696399;1450.0710388617836;;;
2;956696404;;1447.2390388617835;0.0;
2;956699999;1522.7472058168066;;;
2;956700004;;1519.9152058168065;0.0;
2;956703599;1561.7155572050317;;;
2;956703604;;1558.8835572050316;0.0;
2;956707199;1634.4000892804172;;;
2;956707204;;1631.568089280417;0.0;
