AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
20132800050;969692398;1560.0;;;
20132800050;969692405;;1560.0;84198.3742410909;
20132800050;969692406;;;;4680000.0
20132800050;969695998;1560.0;;;
20132800050;969696005;;1560.0;84198.3742410909;
20132800050;969696006;;;;4680000.0
20132800050;969699598;1560.0;;;
20132800050;969699605;;0.0;0.0;
20132800050;969699606;;;;0.0
20132800050;969703198;1560.0;;;
20132800050;969703205;;0.0;0.0;
20132800050;969703206;;;;0.0
20132800050;969706798;1560.0;;;
20132800050;969706805;;0.0;0.0;
20132800050;969706806;;;;0.0
20132800050;969710398;1560.0;;;
20132800050;969710405;;231.77714901857507;12509.781495896848;
20132800050;969710406;;;;13089.224368443283
20132800050;969713998;1560.0;;;
20132800050;969714005;;0.0;0.0;
20132800050;969714006;;;;0.0
20132800050;969717598;1560.0;;;
20132800050;969717605;;0.0;0.0;
20132800050;969717606;;;;0.0
20132800050;969721198;1560.0;;;
20132800050;969721205;;0.0;0.0;
20132800050;969721206;;;;0.0
20132800050;969724798;1560.0;;;
20132800050;969724805;;413.23148210437466;22303.47370411846;
20132800050;969724806;;;;23336.552409379394
20132800050;969728398;1560.0;;;
20132800050;969728405;;1560.0;84198.3742410909;
20132800050;969728406;;;;4680000.0
20132800050;969731998;1560.0;;;
20132800050;969732005;;1560.0;84198.3742410909;
20132800050;969732006;;;;4680000.0
20132800050;969735598;1560.0;;;
20132800050;969735605;;0.0;0.0;
20132800050;969735606;;;;0.0
20132800050;969739198;1560.0;;;
20132800050;969739205;;253.38637404701876;13676.103044617903;
20132800050;969739206;;;;14309.56897973545
20132800050;969742798;1560.0;;;
20132800050;969742805;;0.0;0.0;
20132800050;969742806;;;;0.0
20132800050;969746398;1560.0;;;
20132800050;969746405;;0.0;0.0;
20132800050;969746406;;;;0.0
20132800050;969749998;1560.0;;;
20132800050;969750005;;0.0;0.0;
20132800050;969750006;;;;0.0
20132800050;969753598;1560.0;;;
20132800050;969753605;;0.0;0.0;
20132800050;969753606;;;;0.0
20132800050;969757198;1560.0;;;
20132800050;969757205;;0.0;0.0;
20132800050;969757206;;;;0.0
20132800050;969760798;1560.0;;;
20132800050;969760805;;0.0;0.0;
20132800050;969760806;;;;0.0
20132800050;969764398;1560.0;;;
20132800050;969764405;;0.0;0.0;
20132800050;969764406;;;;0.0
20132800050;969767998;1560.0;;;
20132800050;969768005;;0.0;0.0;
20132800050;969768006;;;;0.0
20132800050;969771598;1560.0;;;
20132800050;969771605;;0.0;0.0;
20132800050;969771606;;;;0.0
20132800050;969775198;1560.0;;;
20132800050;969775205;;0.0;0.0;
20132800050;969775206;;;;0.0
20132800050;969778798;1560.0;;;
20132800050;969778805;;0.0;0.0;
20132800050;969778806;;;;0.0
20132800050;969782398;1560.0;;;
20132800050;969782405;;0.0;0.0;
20132800050;969782406;;;;0.0
20132800050;969785998;1560.0;;;
20132800050;969786005;;0.0;0.0;
20132800050;969786006;;;;0.0
20132800050;969789598;1560.0;;;
20132800050;969789605;;0.0;0.0;
20132800050;969789606;;;;0.0
20132800050;969793198;1560.0;;;
20132800050;969793205;;0.0;0.0;
20132800050;969793206;;;;0.0
20132800050;969796798;1560.0;;;
20132800050;969796805;;0.0;0.0;
20132800050;969796806;;;;0.0
20132800050;969800398;1560.0;;;
20132800050;969800405;;0.0;0.0;
20132800050;969800406;;;;0.0
20132800050;969803998;1560.0;;;
20132800050;969804005;;0.0;0.0;
20132800050;969804006;;;;0.0
20132800050;969807598;1560.0;;;
20132800050;969807605;;0.0;0.0;
20132800050;969807606;;;;0.0
20132800050;969811198;1560.0;;;
20132800050;969811205;;0.0;0.0;
20132800050;969811206;;;;0.0
20132800050;969814798;1560.0;;;
20132800050;969814805;;0.0;0.0;
20132800050;969814806;;;;0.0
20132800050;969818398;1560.0;;;
20132800050;969818405;;0.0;0.0;
20132800050;969818406;;;;0.0
20132800050;969821998;1560.0;;;
20132800050;969822005;;0.0;0.0;
20132800050;969822006;;;;0.0
20132800050;969825598;1560.0;;;
20132800050;969825605;;0.0;0.0;
20132800050;969825606;;;;0.0
20132800050;969829198;1560.0;;;
20132800050;969829205;;0.0;0.0;
20132800050;969829206;;;;0.0
20132800050;969832798;1560.0;;;
20132800050;969832805;;0.0;0.0;
20132800050;969832806;;;;0.0
20132800050;969836398;1560.0;;;
20132800050;969836405;;0.0;0.0;
20132800050;969836406;;;;0.0
20132800050;969839998;1560.0;;;
20132800050;969840005;;0.0;0.0;
20132800050;969840006;;;;0.0
20132800050;969843598;1560.0;;;
20132800050;969843605;;0.0;0.0;
20132800050;969843606;;;;0.0
20132800050;969847198;1560.0;;;
20132800050;969847205;;0.0;0.0;
20132800050;969847206;;;;0.0
20132800050;969850798;1560.0;;;
20132800050;969850805;;0.0;0.0;
20132800050;969850806;;;;0.0
20132800050;969854398;1560.0;;;
20132800050;969854405;;0.0;0.0;
20132800050;969854406;;;;0.0
20132800050;969857998;1560.0;;;
20132800050;969858005;;0.0;0.0;
20132800050;969858006;;;;0.0
20132800050;969861598;1560.0;;;
20132800050;969861605;;1453.5664795965004;78453.80412395587;
20132800050;969861606;;;;82087.72032294712
20132800050;969865198;1560.0;;;
20132800050;969865205;;210.03420803547849;11336.242853591255;
20132800050;969865206;;;;11861.328373679951
20132800050;969868798;1560.0;;;
20132800050;969868805;;1560.0;84198.3742410909;
20132800050;969868806;;;;4680000.0
20132800050;969872398;1560.0;;;
20132800050;969872405;;1560.0;84198.3742410909;
20132800050;969872406;;;;4680000.0
20132800050;969875998;1560.0;;;
20132800050;969876005;;1560.0;84198.3742410909;
20132800050;969876006;;;;4680000.0
20132800050;969879598;1560.0;;;
20132800050;969879605;;1560.0;84198.3742410909;
20132800050;969879606;;;;4680000.0
20132800050;969883198;1560.0;;;
20132800050;969883205;;1560.0;84198.3742410909;
20132800050;969883206;;;;4680000.0
20132800050;969886798;1560.0;;;
20132800050;969886805;;1560.0;84198.3742410909;
20132800050;969886806;;;;4680000.0
20132800050;969890398;1560.0;;;
20132800050;969890405;;1560.0;84198.3742410909;
20132800050;969890406;;;;4680000.0
20132800050;969893998;1560.0;;;
20132800050;969894005;;1560.0;84198.3742410909;
20132800050;969894006;;;;4680000.0
20132800050;969897598;1560.0;;;
20132800050;969897605;;1560.0;84198.3742410909;
20132800050;969897606;;;;4680000.0
20132800050;969901198;1560.0;;;
20132800050;969901205;;1560.0;84198.3742410909;
20132800050;969901206;;;;4680000.0
20132800050;969904798;1560.0;;;
20132800050;969904805;;1560.0;84198.3742410909;
20132800050;969904806;;;;4680000.0
20132800050;969908398;1560.0;;;
20132800050;969908405;;1560.0;84198.3742410909;
20132800050;969908406;;;;4680000.0
20132800050;969911998;1560.0;;;
20132800050;969912005;;1560.0;84198.3742410909;
20132800050;969912006;;;;4680000.0
20132800050;969915598;1560.0;;;
20132800050;969915605;;1560.0;84198.3742410909;
20132800050;969915606;;;;4680000.0
20132800050;969919198;1560.0;;;
20132800050;969919205;;1560.0;84198.3742410909;
20132800050;969919206;;;;4680000.0
20132800050;969922798;1560.0;;;
20132800050;969922805;;84.66568656484378;4569.687924849755;
20132800050;969922806;;;;4781.352141261865
20132800050;969926398;1560.0;;;
20132800050;969926405;;0.0;0.0;
20132800050;969926406;;;;0.0
20132800050;969929998;1560.0;;;
20132800050;969930005;;0.0;0.0;
20132800050;969930006;;;;0.0
20132800050;969933598;1560.0;;;
20132800050;969933605;;0.0;0.0;
20132800050;969933606;;;;0.0
20132800050;969937198;1560.0;;;
20132800050;969937205;;0.0;0.0;
20132800050;969937206;;;;0.0
20132800050;969940798;1560.0;;;
20132800050;969940805;;0.0;0.0;
20132800050;969940806;;;;0.0
20132800050;969944398;1560.0;;;
20132800050;969944405;;0.0;0.0;
20132800050;969944406;;;;0.0
20132800050;969947998;1560.0;;;
20132800050;969948005;;168.88748953472714;9115.417979796975;
20132800050;969948006;;;;9537.63670363379
20132800050;969951598;1560.0;;;
20132800050;969951605;;1340.9630075404439;72376.22125150583;
20132800050;969951606;;;;75728.62877035694
20132800050;969955198;1560.0;;;
20132800050;969955205;;1560.0;84198.3742410909;
20132800050;969955206;;;;4680000.0
20132800050;969958798;1560.0;;;
20132800050;969958805;;1560.0;84198.3742410909;
20132800050;969958806;;;;4680000.0
20132800050;969962398;1560.0;;;
20132800050;969962405;;1560.0;84198.3742410909;
20132800050;969962406;;;;4680000.0
20132800050;969965998;1560.0;;;
20132800050;969966005;;0.0;0.0;
20132800050;969966006;;;;0.0
20132800050;969969598;1560.0;;;
20132800050;969969605;;0.0;0.0;
20132800050;969969606;;;;0.0
20132800050;969973198;1560.0;;;
20132800050;969973205;;1560.0;84198.3742410909;
20132800050;969973206;;;;4680000.0
20132800050;969976798;1560.0;;;
20132800050;969976805;;1560.0;84198.3742410909;
20132800050;969976806;;;;4680000.0
20132800050;969980398;1560.0;;;
20132800050;969980405;;1560.0;84198.3742410909;
20132800050;969980406;;;;4680000.0
20132800050;969983998;1560.0;;;
20132800050;969984005;;1560.0;84198.3742410909;
20132800050;969984006;;;;4680000.0
20132800050;969987598;1560.0;;;
20132800050;969987605;;1560.0;84198.3742410909;
20132800050;969987606;;;;4680000.0
20132800050;969991198;1560.0;;;
20132800050;969991205;;1560.0;84198.3742410909;
20132800050;969991206;;;;4680000.0
20132800050;969994798;1560.0;;;
20132800050;969994805;;1560.0;84198.3742410909;
20132800050;969994806;;;;4680000.0
20132800050;969998398;1560.0;;;
20132800050;969998405;;1560.0;84198.3742410909;
20132800050;969998406;;;;4680000.0
20132800050;970001998;1560.0;;;
20132800050;970002005;;1560.0;84198.3742410909;
20132800050;970002006;;;;4680000.0
20132800050;970005598;1560.0;;;
20132800050;970005605;;1560.0;84198.3742410909;
20132800050;970005606;;;;4680000.0
20132800050;970009198;1560.0;;;
20132800050;970009205;;1560.0;84198.3742410909;
20132800050;970009206;;;;4680000.0
20132800050;970012798;1560.0;;;
20132800050;970012805;;1560.0;84198.3742410909;
20132800050;970012806;;;;4680000.0
20132800050;970016398;1560.0;;;
20132800050;970016405;;972.491773634796;52488.60660441335;
20132800050;970016406;;;;54919.83603850033
20132800050;970019998;1560.0;;;
20132800050;970020005;;1560.0;84198.3742410909;
20132800050;970020006;;;;4680000.0
20132800050;970023598;1560.0;;;
20132800050;970023605;;1560.0;84198.3742410909;
20132800050;970023606;;;;4680000.0
20132800050;970027198;1560.0;;;
20132800050;970027205;;1560.0;84198.3742410909;
20132800050;970027206;;;;4680000.0
20132800050;970030798;1560.0;;;
20132800050;970030805;;1560.0;84198.3742410909;
20132800050;970030806;;;;4680000.0
20132800050;970034398;1560.0;;;
20132800050;970034405;;1515.3801149366827;81790.0910480424;
20132800050;970034406;;;;85578.54133538411
