AgentId;TimeStep;OfferedPowerInMW;OfferedChargePrice;OfferedDischargePrice;AwardedChargePower;AwardedDischargePower;AwardedPower;StoredMWh;Revenues;Costs;Profit
7;601801201;;;;0.0;-428.40000000000003;-428.40000000000003;2312.0;15331.222199999995;0.0;15331.222199999995
7;601804799;306.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601804801;;;;0.0;-306.0;-306.0;1972.0;10950.872999999994;0.0;10950.872999999994
7;601808399;183.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601808401;;;;0.0;-183.6;-183.6;1768.0;6570.523799999996;0.0;6570.523799999996
7;601811999;244.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601812001;;;;0.0;-244.8;-244.8;1496.0;8760.698399999996;0.0;8760.698399999996
7;601815599;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601815601;;;;0.0;-122.4;-122.4;1360.0;4380.349199999998;0.0;4380.349199999998
7;601819199;244.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601819201;;;;0.0;-244.8;-244.8;1088.0;8760.698399999996;0.0;8760.698399999996
7;601822799;306.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601822801;;;;0.0;-306.0;-306.0;748.0;10950.872999999994;0.0;10950.872999999994
7;601826399;244.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601826401;;;;0.0;-244.8;-244.8;476.0;8760.698399999996;0.0;8760.698399999996
7;601829999;244.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601830001;;;;0.0;-244.8;-244.8;204.0;8760.698399999996;0.0;8760.698399999996
7;601833599;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601833601;;;;0.0;-122.4;-122.4;68.0;4380.349199999998;0.0;4380.349199999998
7;601837199;61.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601837201;;;;0.0;-61.2;-61.2;0.0;2190.174599999999;0.0;2190.174599999999
7;601840799;0.0;0.0;0.0;;;;;;;
7;601840801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;601844399;0.0;0.0;0.0;;;;;;;
7;601844401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;601847999;0.0;0.0;0.0;;;;;;;
7;601848001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;601851599;0.0;0.0;0.0;;;;;;;
7;601851601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;601855199;-226.66666666666666;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;601855201;;;;226.66666666666666;-0.0;226.66666666666666;204.0;0.0;4360.046666666665;-4360.046666666665
7;601858799;-982.2222222222222;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;601858801;;;;982.2222222222222;-0.0;982.2222222222222;1088.0;0.0;21840.202222222215;-21840.202222222215
7;601862399;-680.0;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;601862401;;;;680.0;-0.0;680.0;1700.0;0.0;12526.484000000002;-12526.484000000002
7;601865999;-755.5555555555555;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
